,Unnamed: 0,LMAHDY
4862,2006-12-08,0.0
4863,2006-12-11,0.0
4864,2006-12-12,0.0
4865,2006-12-13,0.0
4866,2006-12-14,0.0
4867,2006-12-15,0.0
4868,2006-12-18,0.0
4869,2006-12-19,0.0
4870,2006-12-20,1.0
4871,2006-12-21,1.0
4872,2006-12-22,1.0
4873,2006-12-27,1.0
4874,2006-12-28,1.0
4875,2006-12-29,0.0
4876,2007-01-02,0.0
4877,2007-01-03,1.0
4878,2007-01-04,1.0
4879,2007-01-05,1.0
4880,2007-01-08,1.0
4881,2007-01-09,1.0
4882,2007-01-10,0.0
4883,2007-01-11,0.0
4884,2007-01-12,0.0
4885,2007-01-15,0.0
4886,2007-01-16,1.0
4887,2007-01-17,1.0
4888,2007-01-18,1.0
4889,2007-01-19,1.0
4890,2007-01-22,0.0
4891,2007-01-23,0.0
4892,2007-01-24,0.0
4893,2007-01-25,0.0
4894,2007-01-26,1.0
4895,2007-01-29,1.0
4896,2007-01-30,1.0
4897,2007-01-31,1.0
4898,2007-02-01,0.0
4899,2007-02-02,0.0
4900,2007-02-05,0.0
4901,2007-02-06,0.0
4902,2007-02-07,0.0
4903,2007-02-08,0.0
4904,2007-02-09,0.0
4905,2007-02-12,1.0
4906,2007-02-13,0.0
4907,2007-02-14,0.0
4908,2007-02-15,0.0
4909,2007-02-16,0.0
4910,2007-02-19,1.0
4911,2007-02-20,1.0
4912,2007-02-21,0.0
4913,2007-02-22,0.0
4914,2007-02-23,0.0
4915,2007-02-26,0.0
4916,2007-02-27,0.0
4917,2007-02-28,0.0
4918,2007-03-01,0.0
4919,2007-03-02,0.0
4920,2007-03-05,1.0
4921,2007-03-06,1.0
4922,2007-03-07,1.0
4923,2007-03-08,1.0
4924,2007-03-09,1.0
4925,2007-03-12,1.0
4926,2007-03-13,1.0
4927,2007-03-14,1.0
4928,2007-03-15,0.0
4929,2007-03-16,1.0
4930,2007-03-19,1.0
4931,2007-03-20,1.0
4932,2007-03-21,1.0
4933,2007-03-22,1.0
4934,2007-03-23,1.0
4935,2007-03-26,1.0
4936,2007-03-27,1.0
4937,2007-03-28,1.0
4938,2007-03-29,1.0
4939,2007-03-30,1.0
4940,2007-04-02,1.0
4941,2007-04-03,0.0
4942,2007-04-04,1.0
4943,2007-04-05,1.0
4944,2007-04-10,1.0
4945,2007-04-11,0.0
4946,2007-04-12,1.0
4947,2007-04-13,1.0
4948,2007-04-16,1.0
4949,2007-04-17,0.0
4950,2007-04-18,0.0
4951,2007-04-19,1.0
4952,2007-04-20,1.0
4953,2007-04-23,0.0
4954,2007-04-24,0.0
4955,2007-04-25,0.0
4956,2007-04-26,0.0
4957,2007-04-27,0.0
4958,2007-04-30,0.0
4959,2007-05-01,0.0
4960,2007-05-02,0.0
4961,2007-05-03,0.0
4962,2007-05-04,0.0
4963,2007-05-08,0.0
4964,2007-05-09,0.0
4965,2007-05-10,0.0
4966,2007-05-11,0.0
4967,2007-05-14,0.0
4968,2007-05-15,0.0
4969,2007-05-16,0.0
4970,2007-05-17,0.0
4971,2007-05-18,0.0
4972,2007-05-21,0.0
4973,2007-05-22,0.0
4974,2007-05-23,0.0
4975,2007-05-24,0.0
4976,2007-05-25,0.0
4977,2007-05-29,0.0
4978,2007-05-30,0.0
4979,2007-05-31,0.0
4980,2007-06-01,0.0
4981,2007-06-04,0.0
4982,2007-06-05,0.0
4983,2007-06-06,1.0
4984,2007-06-07,1.0
4985,2007-06-08,1.0
4986,2007-06-11,1.0
4987,2007-06-12,1.0
4988,2007-06-13,1.0
4989,2007-06-14,1.0
4990,2007-06-15,1.0
4991,2007-06-18,1.0
4992,2007-06-19,1.0
4993,2007-06-20,1.0
4994,2007-06-21,1.0
4995,2007-06-22,1.0
4996,2007-06-25,1.0
4997,2007-06-26,1.0
4998,2007-06-27,1.0
4999,2007-06-28,0.0
5000,2007-06-29,1.0
5001,2007-07-02,0.0
5002,2007-07-03,0.0
5003,2007-07-04,0.0
5004,2007-07-05,0.0
5005,2007-07-06,0.0
5006,2007-07-09,0.0
5007,2007-07-10,0.0
5008,2007-07-11,0.0
5009,2007-07-12,0.0
5010,2007-07-13,0.0
5011,2007-07-16,0.0
5012,2007-07-17,0.0
5013,2007-07-18,0.0
5014,2007-07-19,0.0
5015,2007-07-20,0.0
5016,2007-07-23,0.0
5017,2007-07-24,0.0
5018,2007-07-25,0.0
5019,2007-07-26,0.0
5020,2007-07-27,0.0
5021,2007-07-30,0.0
5022,2007-07-31,0.0
5023,2007-08-01,0.0
5024,2007-08-02,0.0
5025,2007-08-03,0.0
5026,2007-08-06,0.0
5027,2007-08-07,0.0
5028,2007-08-08,0.0
5029,2007-08-09,0.0
5030,2007-08-10,0.0
5031,2007-08-13,0.0
5032,2007-08-14,0.0
5033,2007-08-15,0.0
5034,2007-08-16,0.0
5035,2007-08-17,0.0
5036,2007-08-20,0.0
5037,2007-08-21,1.0
5038,2007-08-22,0.0
5039,2007-08-23,0.0
5040,2007-08-24,0.0
5041,2007-08-28,0.0
5042,2007-08-29,0.0
5043,2007-08-30,0.0
5044,2007-08-31,0.0
5045,2007-09-03,1.0
5046,2007-09-04,1.0
5047,2007-09-05,1.0
5048,2007-09-06,0.0
5049,2007-09-07,0.0
5050,2007-09-10,0.0
5051,2007-09-11,0.0
5052,2007-09-12,1.0
5053,2007-09-13,0.0
5054,2007-09-14,1.0
5055,2007-09-17,1.0
5056,2007-09-18,1.0
5057,2007-09-19,1.0
5058,2007-09-20,1.0
5059,2007-09-21,1.0
5060,2007-09-24,1.0
5061,2007-09-25,1.0
5062,2007-09-26,1.0
5063,2007-09-27,1.0
5064,2007-09-28,1.0
5065,2007-10-01,1.0
5066,2007-10-02,1.0
5067,2007-10-03,1.0
5068,2007-10-04,1.0
5069,2007-10-05,1.0
5070,2007-10-08,1.0
5071,2007-10-09,1.0
5072,2007-10-10,1.0
5073,2007-10-11,1.0
5074,2007-10-12,1.0
5075,2007-10-15,1.0
5076,2007-10-16,1.0
5077,2007-10-17,1.0
5078,2007-10-18,1.0
5079,2007-10-19,0.0
5080,2007-10-22,0.0
5081,2007-10-23,1.0
5082,2007-10-24,1.0
5083,2007-10-25,0.0
5084,2007-10-26,0.0
5085,2007-10-29,0.0
5086,2007-10-30,0.0
5087,2007-10-31,0.0
5088,2007-11-01,0.0
5089,2007-11-02,0.0
5090,2007-11-05,0.0
5091,2007-11-06,0.0
5092,2007-11-07,0.0
5093,2007-11-08,0.0
5094,2007-11-09,0.0
5095,2007-11-12,0.0
5096,2007-11-13,0.0
5097,2007-11-14,0.0
5098,2007-11-15,0.0
5099,2007-11-16,0.0
5100,2007-11-19,0.0
5101,2007-11-20,0.0
5102,2007-11-21,0.0
5103,2007-11-22,0.0
5104,2007-11-23,0.0
5105,2007-11-26,0.0
5106,2007-11-27,0.0
5107,2007-11-28,0.0
5108,2007-11-29,0.0
5109,2007-11-30,1.0
5110,2007-12-03,1.0
5111,2007-12-04,1.0
5112,2007-12-05,1.0
5113,2007-12-06,1.0
5114,2007-12-07,1.0
5115,2007-12-10,1.0
5116,2007-12-11,1.0
5117,2007-12-12,1.0
5118,2007-12-13,1.0
5119,2007-12-14,1.0
5120,2007-12-17,1.0
5121,2007-12-18,1.0
5122,2007-12-19,1.0
5123,2007-12-20,1.0
5124,2007-12-21,1.0
5125,2007-12-27,1.0
5126,2007-12-28,1.0
5127,2007-12-31,1.0
5128,2008-01-02,1.0
5129,2008-01-03,1.0
5130,2008-01-04,1.0
5131,2008-01-07,1.0
5132,2008-01-08,1.0
5133,2008-01-09,1.0
5134,2008-01-10,1.0
5135,2008-01-11,1.0
5136,2008-01-14,1.0
5137,2008-01-15,1.0
5138,2008-01-16,1.0
5139,2008-01-17,1.0
5140,2008-01-18,1.0
5141,2008-01-21,1.0
5142,2008-01-22,1.0
5143,2008-01-23,1.0
5144,2008-01-24,1.0
5145,2008-01-25,1.0
5146,2008-01-28,1.0
5147,2008-01-29,1.0
5148,2008-01-30,1.0
5149,2008-01-31,1.0
5150,2008-02-01,1.0
5151,2008-02-04,1.0
5152,2008-02-05,1.0
5153,2008-02-06,1.0
5154,2008-02-07,1.0
5155,2008-02-08,1.0
5156,2008-02-11,1.0
5157,2008-02-12,1.0
5158,2008-02-13,1.0
5159,2008-02-14,1.0
5160,2008-02-15,1.0
5161,2008-02-18,1.0
5162,2008-02-19,1.0
5163,2008-02-20,1.0
5164,2008-02-21,0.0
5165,2008-02-22,0.0
5166,2008-02-25,1.0
5167,2008-02-26,1.0
5168,2008-02-27,0.0
5169,2008-02-28,0.0
5170,2008-02-29,0.0
5171,2008-03-03,0.0
5172,2008-03-04,0.0
5173,2008-03-05,0.0
5174,2008-03-06,0.0
5175,2008-03-07,0.0
5176,2008-03-10,0.0
5177,2008-03-11,1.0
5178,2008-03-12,0.0
5179,2008-03-13,0.0
5180,2008-03-14,0.0
5181,2008-03-17,1.0
5182,2008-03-18,1.0
5183,2008-03-19,1.0
5184,2008-03-20,1.0
5185,2008-03-25,1.0
5186,2008-03-26,1.0
5187,2008-03-27,0.0
5188,2008-03-28,0.0
5189,2008-03-31,1.0
5190,2008-04-01,1.0
5191,2008-04-02,0.0
5192,2008-04-03,0.0
5193,2008-04-04,0.0
5194,2008-04-07,0.0
5195,2008-04-08,0.0
5196,2008-04-09,0.0
5197,2008-04-10,0.0
5198,2008-04-11,0.0
5199,2008-04-14,0.0
5200,2008-04-15,0.0
5201,2008-04-16,0.0
5202,2008-04-17,0.0
5203,2008-04-18,0.0
5204,2008-04-21,0.0
5205,2008-04-22,0.0
5206,2008-04-23,0.0
5207,2008-04-24,1.0
5208,2008-04-25,1.0
5209,2008-04-28,0.0
5210,2008-04-29,0.0
5211,2008-04-30,1.0
5212,2008-05-01,1.0
5213,2008-05-02,1.0
5214,2008-05-06,0.0
5215,2008-05-07,0.0
5216,2008-05-08,1.0
5217,2008-05-09,1.0
5218,2008-05-12,1.0
5219,2008-05-13,1.0
5220,2008-05-14,1.0
5221,2008-05-15,0.0
5222,2008-05-16,0.0
5223,2008-05-19,1.0
5224,2008-05-20,1.0
5225,2008-05-21,1.0
5226,2008-05-22,1.0
5227,2008-05-23,1.0
5228,2008-05-27,1.0
5229,2008-05-28,1.0
5230,2008-05-29,1.0
5231,2008-05-30,1.0
5232,2008-06-02,1.0
5233,2008-06-03,1.0
5234,2008-06-04,1.0
5235,2008-06-05,1.0
5236,2008-06-06,1.0
5237,2008-06-09,1.0
5238,2008-06-10,1.0
5239,2008-06-11,1.0
5240,2008-06-12,1.0
5241,2008-06-13,1.0
5242,2008-06-16,1.0
5243,2008-06-17,1.0
5244,2008-06-18,1.0
5245,2008-06-19,1.0
5246,2008-06-20,0.0
5247,2008-06-23,0.0
5248,2008-06-24,0.0
5249,2008-06-25,0.0
5250,2008-06-26,0.0
5251,2008-06-27,0.0
5252,2008-06-30,0.0
5253,2008-07-01,0.0
5254,2008-07-02,0.0
5255,2008-07-03,0.0
5256,2008-07-04,0.0
5257,2008-07-07,0.0
5258,2008-07-08,0.0
5259,2008-07-09,0.0
5260,2008-07-10,0.0
5261,2008-07-11,0.0
5262,2008-07-14,0.0
5263,2008-07-15,0.0
5264,2008-07-16,0.0
5265,2008-07-17,0.0
5266,2008-07-18,0.0
5267,2008-07-21,0.0
5268,2008-07-22,0.0
5269,2008-07-23,0.0
5270,2008-07-24,0.0
5271,2008-07-25,0.0
5272,2008-07-28,0.0
5273,2008-07-29,0.0
5274,2008-07-30,0.0
5275,2008-07-31,0.0
5276,2008-08-01,0.0
5277,2008-08-04,0.0
5278,2008-08-05,0.0
5279,2008-08-06,0.0
5280,2008-08-07,0.0
5281,2008-08-08,0.0
5282,2008-08-11,0.0
5283,2008-08-12,0.0
5284,2008-08-13,0.0
5285,2008-08-14,0.0
5286,2008-08-15,0.0
5287,2008-08-18,0.0
5288,2008-08-19,0.0
5289,2008-08-20,0.0
5290,2008-08-21,0.0
5291,2008-08-22,0.0
5292,2008-08-26,0.0
5293,2008-08-27,0.0
5294,2008-08-28,0.0
5295,2008-08-29,0.0
5296,2008-09-01,0.0
5297,2008-09-02,0.0
5298,2008-09-03,0.0
5299,2008-09-04,0.0
5300,2008-09-05,0.0
5301,2008-09-08,0.0
5302,2008-09-09,0.0
5303,2008-09-10,0.0
5304,2008-09-11,0.0
5305,2008-09-12,0.0
5306,2008-09-15,0.0
5307,2008-09-16,0.0
5308,2008-09-17,0.0
5309,2008-09-18,0.0
5310,2008-09-19,0.0
5311,2008-09-22,0.0
5312,2008-09-23,0.0
5313,2008-09-24,0.0
5314,2008-09-25,0.0
5315,2008-09-26,0.0
5316,2008-09-29,0.0
5317,2008-09-30,0.0
5318,2008-10-01,0.0
5319,2008-10-02,0.0
5320,2008-10-03,0.0
5321,2008-10-06,0.0
5322,2008-10-07,0.0
5323,2008-10-08,0.0
5324,2008-10-09,0.0
5325,2008-10-10,0.0
5326,2008-10-13,0.0
5327,2008-10-14,0.0
5328,2008-10-15,0.0
5329,2008-10-16,0.0
5330,2008-10-17,0.0
5331,2008-10-20,0.0
5332,2008-10-21,0.0
5333,2008-10-22,0.0
5334,2008-10-23,0.0
5335,2008-10-24,0.0
5336,2008-10-27,0.0
5337,2008-10-28,0.0
5338,2008-10-29,0.0
5339,2008-10-30,0.0
5340,2008-10-31,0.0
5341,2008-11-03,0.0
5342,2008-11-04,0.0
5343,2008-11-05,0.0
5344,2008-11-06,0.0
5345,2008-11-07,0.0
5346,2008-11-10,0.0
5347,2008-11-11,0.0
5348,2008-11-12,0.0
5349,2008-11-13,0.0
5350,2008-11-14,0.0
5351,2008-11-17,0.0
5352,2008-11-18,0.0
5353,2008-11-19,0.0
5354,2008-11-20,0.0
5355,2008-11-21,0.0
5356,2008-11-24,0.0
5357,2008-11-25,0.0
5358,2008-11-26,0.0
5359,2008-11-27,0.0
5360,2008-11-28,0.0
5361,2008-12-01,0.0
5362,2008-12-02,0.0
5363,2008-12-03,0.0
5364,2008-12-04,1.0
5365,2008-12-05,1.0
5366,2008-12-08,1.0
5367,2008-12-09,1.0
5368,2008-12-10,0.0
5369,2008-12-11,0.0
5370,2008-12-12,0.0
5371,2008-12-15,0.0
5372,2008-12-16,1.0
5373,2008-12-17,0.0
5374,2008-12-18,0.0
5375,2008-12-19,0.0
5376,2008-12-22,0.0
5377,2008-12-23,0.0
5378,2008-12-24,0.0
5379,2008-12-29,0.0
5380,2008-12-30,0.0
5381,2008-12-31,0.0
5382,2009-01-02,0.0
5383,2009-01-05,0.0
5384,2009-01-06,0.0
5385,2009-01-07,0.0
5386,2009-01-08,0.0
5387,2009-01-09,0.0
5388,2009-01-12,0.0
5389,2009-01-13,0.0
5390,2009-01-14,0.0
5391,2009-01-15,0.0
5392,2009-01-16,0.0
5393,2009-01-19,0.0
5394,2009-01-20,0.0
5395,2009-01-21,0.0
5396,2009-01-22,1.0
5397,2009-01-23,0.0
5398,2009-01-26,0.0
5399,2009-01-27,0.0
5400,2009-01-28,0.0
5401,2009-01-29,0.0
5402,2009-01-30,0.0
5403,2009-02-02,0.0
5404,2009-02-03,0.0
5405,2009-02-04,0.0
5406,2009-02-05,0.0
5407,2009-02-06,0.0
5408,2009-02-09,0.0
5409,2009-02-10,0.0
5410,2009-02-11,0.0
5411,2009-02-12,0.0
5412,2009-02-13,0.0
5413,2009-02-16,1.0
5414,2009-02-17,1.0
5415,2009-02-18,1.0
5416,2009-02-19,1.0
5417,2009-02-20,1.0
5418,2009-02-23,1.0
5419,2009-02-24,1.0
5420,2009-02-25,1.0
5421,2009-02-26,1.0
5422,2009-02-27,1.0
5423,2009-03-02,1.0
5424,2009-03-03,1.0
5425,2009-03-04,1.0
5426,2009-03-05,1.0
5427,2009-03-06,1.0
5428,2009-03-09,1.0
5429,2009-03-10,1.0
5430,2009-03-11,1.0
5431,2009-03-12,1.0
5432,2009-03-13,1.0
5433,2009-03-16,1.0
5434,2009-03-17,1.0
5435,2009-03-18,1.0
5436,2009-03-19,0.0
5437,2009-03-20,0.0
5438,2009-03-23,1.0
5439,2009-03-24,1.0
5440,2009-03-25,1.0
5441,2009-03-26,1.0
5442,2009-03-27,1.0
5443,2009-03-30,1.0
5444,2009-03-31,1.0
5445,2009-04-01,1.0
5446,2009-04-02,1.0
5447,2009-04-03,1.0
5448,2009-04-06,1.0
5449,2009-04-07,1.0
5450,2009-04-08,1.0
5451,2009-04-09,1.0
5452,2009-04-14,1.0
5453,2009-04-15,1.0
5454,2009-04-16,1.0
5455,2009-04-17,1.0
5456,2009-04-20,1.0
5457,2009-04-21,1.0
5458,2009-04-22,0.0
5459,2009-04-23,0.0
5460,2009-04-24,0.0
5461,2009-04-27,0.0
5462,2009-04-28,0.0
5463,2009-04-29,0.0
5464,2009-04-30,0.0
5465,2009-05-01,0.0
5466,2009-05-05,0.0
5467,2009-05-06,0.0
5468,2009-05-07,1.0
5469,2009-05-08,1.0
5470,2009-05-11,1.0
5471,2009-05-12,1.0
5472,2009-05-13,1.0
5473,2009-05-14,1.0
5474,2009-05-15,1.0
5475,2009-05-18,1.0
5476,2009-05-19,1.0
5477,2009-05-20,1.0
5478,2009-05-21,1.0
5479,2009-05-22,1.0
5480,2009-05-26,1.0
5481,2009-05-27,1.0
5482,2009-05-28,1.0
5483,2009-05-29,1.0
5484,2009-06-01,1.0
5485,2009-06-02,1.0
5486,2009-06-03,1.0
5487,2009-06-04,1.0
5488,2009-06-05,1.0
5489,2009-06-08,0.0
5490,2009-06-09,0.0
5491,2009-06-10,0.0
5492,2009-06-11,0.0
5493,2009-06-12,0.0
5494,2009-06-15,0.0
5495,2009-06-16,0.0
5496,2009-06-17,1.0
5497,2009-06-18,1.0
5498,2009-06-19,1.0
5499,2009-06-22,1.0
5500,2009-06-23,1.0
5501,2009-06-24,1.0
5502,2009-06-25,1.0
5503,2009-06-26,1.0
5504,2009-06-29,1.0
5505,2009-06-30,1.0
5506,2009-07-01,1.0
5507,2009-07-02,1.0
5508,2009-07-03,1.0
5509,2009-07-06,1.0
5510,2009-07-07,1.0
5511,2009-07-08,1.0
5512,2009-07-09,1.0
5513,2009-07-10,1.0
5514,2009-07-13,1.0
5515,2009-07-14,1.0
5516,2009-07-15,1.0
5517,2009-07-16,1.0
5518,2009-07-17,1.0
5519,2009-07-20,1.0
5520,2009-07-21,1.0
5521,2009-07-22,1.0
5522,2009-07-23,1.0
5523,2009-07-24,1.0
5524,2009-07-27,1.0
5525,2009-07-28,1.0
5526,2009-07-29,1.0
5527,2009-07-30,0.0
5528,2009-07-31,0.0
5529,2009-08-03,0.0
5530,2009-08-04,0.0
5531,2009-08-05,0.0
5532,2009-08-06,0.0
5533,2009-08-07,0.0
5534,2009-08-10,0.0
5535,2009-08-11,0.0
5536,2009-08-12,0.0
5537,2009-08-13,0.0
5538,2009-08-14,0.0
5539,2009-08-17,0.0
5540,2009-08-18,0.0
5541,2009-08-19,1.0
5542,2009-08-20,1.0
5543,2009-08-21,0.0
5544,2009-08-24,0.0
5545,2009-08-25,0.0
5546,2009-08-26,0.0
5547,2009-08-27,0.0
5548,2009-08-28,0.0
5549,2009-09-01,1.0
5550,2009-09-02,1.0
5551,2009-09-03,1.0
5552,2009-09-04,0.0
5553,2009-09-07,0.0
5554,2009-09-08,0.0
5555,2009-09-09,0.0
5556,2009-09-10,1.0
5557,2009-09-11,1.0
5558,2009-09-14,1.0
5559,2009-09-15,1.0
5560,2009-09-16,0.0
5561,2009-09-17,0.0
5562,2009-09-18,0.0
5563,2009-09-21,1.0
5564,2009-09-22,1.0
5565,2009-09-23,1.0
5566,2009-09-24,1.0
5567,2009-09-25,1.0
5568,2009-09-28,1.0
5569,2009-09-29,1.0
5570,2009-09-30,1.0
5571,2009-10-01,1.0
5572,2009-10-02,1.0
5573,2009-10-05,1.0
5574,2009-10-06,1.0
5575,2009-10-07,1.0
5576,2009-10-08,1.0
5577,2009-10-09,1.0
5578,2009-10-12,1.0
5579,2009-10-13,1.0
5580,2009-10-14,1.0
5581,2009-10-15,1.0
5582,2009-10-16,1.0
5583,2009-10-19,1.0
5584,2009-10-20,1.0
5585,2009-10-21,1.0
5586,2009-10-22,1.0
5587,2009-10-23,1.0
5588,2009-10-26,1.0
5589,2009-10-27,1.0
5590,2009-10-28,1.0
5591,2009-10-29,1.0
5592,2009-10-30,1.0
5593,2009-11-02,1.0
5594,2009-11-03,1.0
5595,2009-11-04,1.0
5596,2009-11-05,1.0
5597,2009-11-06,1.0
5598,2009-11-09,1.0
5599,2009-11-10,1.0
5600,2009-11-11,1.0
5601,2009-11-12,1.0
5602,2009-11-13,1.0
5603,2009-11-16,1.0
5604,2009-11-17,1.0
5605,2009-11-18,1.0
5606,2009-11-19,1.0
5607,2009-11-20,1.0
5608,2009-11-23,1.0
5609,2009-11-24,1.0
5610,2009-11-25,1.0
5611,2009-11-26,1.0
5612,2009-11-27,1.0
5613,2009-11-30,1.0
5614,2009-12-01,1.0
5615,2009-12-02,1.0
5616,2009-12-03,1.0
5617,2009-12-04,1.0
5618,2009-12-07,1.0
5619,2009-12-08,1.0
5620,2009-12-09,1.0
5621,2009-12-10,1.0
5622,2009-12-11,1.0
5623,2009-12-14,1.0
5624,2009-12-15,1.0
5625,2009-12-16,1.0
5626,2009-12-17,1.0
5627,2009-12-18,1.0
5628,2009-12-21,0.0
5629,2009-12-22,0.0
5630,2009-12-23,0.0
5631,2009-12-24,0.0
5632,2009-12-29,0.0
5633,2009-12-30,0.0
5634,2009-12-31,0.0
5635,2010-01-04,0.0
5636,2010-01-05,0.0
5637,2010-01-06,0.0
5638,2010-01-07,0.0
5639,2010-01-08,0.0
5640,2010-01-11,0.0
5641,2010-01-12,0.0
5642,2010-01-13,0.0
5643,2010-01-14,0.0
5644,2010-01-15,0.0
5645,2010-01-18,0.0
5646,2010-01-19,0.0
5647,2010-01-20,0.0
5648,2010-01-21,0.0
5649,2010-01-22,0.0
5650,2010-01-25,0.0
5651,2010-01-26,0.0
5652,2010-01-27,0.0
5653,2010-01-28,0.0
5654,2010-01-29,1.0
5655,2010-02-01,1.0
5656,2010-02-02,1.0
5657,2010-02-03,1.0
5658,2010-02-04,1.0
5659,2010-02-05,1.0
5660,2010-02-08,1.0
5661,2010-02-09,1.0
5662,2010-02-10,1.0
5663,2010-02-11,1.0
5664,2010-02-12,1.0
5665,2010-02-15,1.0
5666,2010-02-16,1.0
5667,2010-02-17,1.0
5668,2010-02-18,1.0
5669,2010-02-19,1.0
5670,2010-02-22,1.0
5671,2010-02-23,1.0
5672,2010-02-24,1.0
5673,2010-02-25,1.0
5674,2010-02-26,1.0
5675,2010-03-01,1.0
5676,2010-03-02,1.0
5677,2010-03-03,1.0
5678,2010-03-04,1.0
5679,2010-03-05,1.0
5680,2010-03-08,1.0
5681,2010-03-09,1.0
5682,2010-03-10,1.0
5683,2010-03-11,1.0
5684,2010-03-12,1.0
5685,2010-03-15,1.0
5686,2010-03-16,1.0
5687,2010-03-17,1.0
5688,2010-03-18,1.0
5689,2010-03-19,1.0
5690,2010-03-22,1.0
5691,2010-03-23,1.0
5692,2010-03-24,1.0
5693,2010-03-25,1.0
5694,2010-03-26,0.0
5695,2010-03-29,0.0
5696,2010-03-30,0.0
5697,2010-03-31,0.0
5698,2010-04-01,0.0
5699,2010-04-06,0.0
5700,2010-04-07,0.0
5701,2010-04-08,0.0
5702,2010-04-09,0.0
5703,2010-04-12,0.0
5704,2010-04-13,0.0
5705,2010-04-14,0.0
5706,2010-04-15,0.0
5707,2010-04-16,0.0
5708,2010-04-19,0.0
5709,2010-04-20,0.0
5710,2010-04-21,0.0
5711,2010-04-22,0.0
5712,2010-04-23,0.0
5713,2010-04-26,0.0
5714,2010-04-27,0.0
5715,2010-04-28,0.0
5716,2010-04-29,0.0
5717,2010-04-30,0.0
5718,2010-05-04,0.0
5719,2010-05-05,0.0
5720,2010-05-06,0.0
5721,2010-05-07,0.0
5722,2010-05-10,0.0
5723,2010-05-11,0.0
5724,2010-05-12,0.0
5725,2010-05-13,0.0
5726,2010-05-14,0.0
5727,2010-05-17,1.0
5728,2010-05-18,0.0
5729,2010-05-19,0.0
5730,2010-05-20,0.0
5731,2010-05-21,0.0
5732,2010-05-24,0.0
5733,2010-05-25,0.0
5734,2010-05-26,0.0
5735,2010-05-27,0.0
5736,2010-05-28,0.0
5737,2010-06-01,0.0
5738,2010-06-02,0.0
5739,2010-06-03,0.0
5740,2010-06-04,1.0
5741,2010-06-07,1.0
5742,2010-06-08,1.0
5743,2010-06-09,1.0
5744,2010-06-10,1.0
5745,2010-06-11,1.0
5746,2010-06-14,0.0
5747,2010-06-15,0.0
5748,2010-06-16,1.0
5749,2010-06-17,1.0
5750,2010-06-18,1.0
5751,2010-06-21,1.0
5752,2010-06-22,1.0
5753,2010-06-23,1.0
5754,2010-06-24,1.0
5755,2010-06-25,1.0
5756,2010-06-28,1.0
5757,2010-06-29,1.0
5758,2010-06-30,1.0
5759,2010-07-01,1.0
5760,2010-07-02,1.0
5761,2010-07-05,1.0
5762,2010-07-06,1.0
5763,2010-07-07,1.0
5764,2010-07-08,1.0
5765,2010-07-09,1.0
5766,2010-07-12,1.0
5767,2010-07-13,1.0
5768,2010-07-14,1.0
5769,2010-07-15,1.0
5770,2010-07-16,1.0
5771,2010-07-19,1.0
5772,2010-07-20,1.0
5773,2010-07-21,1.0
5774,2010-07-22,1.0
5775,2010-07-23,1.0
5776,2010-07-26,1.0
5777,2010-07-27,0.0
5778,2010-07-28,0.0
5779,2010-07-29,0.0
5780,2010-07-30,0.0
5781,2010-08-02,0.0
5782,2010-08-03,0.0
5783,2010-08-04,0.0
5784,2010-08-05,0.0
5785,2010-08-06,0.0
5786,2010-08-09,0.0
5787,2010-08-10,0.0
5788,2010-08-11,0.0
5789,2010-08-12,0.0
5790,2010-08-13,0.0
5791,2010-08-16,1.0
5792,2010-08-17,0.0
5793,2010-08-18,1.0
5794,2010-08-19,1.0
5795,2010-08-20,1.0
5796,2010-08-23,1.0
5797,2010-08-24,1.0
5798,2010-08-25,1.0
5799,2010-08-26,1.0
5800,2010-08-27,1.0
5801,2010-08-31,1.0
5802,2010-09-01,1.0
5803,2010-09-02,1.0
5804,2010-09-03,1.0
5805,2010-09-06,1.0
5806,2010-09-07,1.0
5807,2010-09-08,1.0
5808,2010-09-09,1.0
5809,2010-09-10,1.0
5810,2010-09-13,1.0
5811,2010-09-14,1.0
5812,2010-09-15,1.0
5813,2010-09-16,1.0
5814,2010-09-17,1.0
5815,2010-09-20,1.0
5816,2010-09-21,1.0
5817,2010-09-22,1.0
5818,2010-09-23,1.0
5819,2010-09-24,1.0
5820,2010-09-27,1.0
5821,2010-09-28,1.0
5822,2010-09-29,0.0
5823,2010-09-30,0.0
5824,2010-10-01,0.0
5825,2010-10-04,1.0
5826,2010-10-05,1.0
5827,2010-10-06,1.0
5828,2010-10-07,1.0
5829,2010-10-08,1.0
5830,2010-10-11,1.0
5831,2010-10-12,1.0
5832,2010-10-13,1.0
5833,2010-10-14,1.0
5834,2010-10-15,1.0
5835,2010-10-18,1.0
5836,2010-10-19,0.0
5837,2010-10-20,0.0
5838,2010-10-21,0.0
5839,2010-10-22,0.0
5840,2010-10-25,0.0
5841,2010-10-26,0.0
5842,2010-10-27,0.0
5843,2010-10-28,0.0
5844,2010-10-29,0.0
5845,2010-11-01,0.0
5846,2010-11-02,0.0
5847,2010-11-03,0.0
5848,2010-11-04,0.0
5849,2010-11-05,0.0
5850,2010-11-08,0.0
5851,2010-11-09,0.0
5852,2010-11-10,0.0
5853,2010-11-11,0.0
5854,2010-11-12,0.0
5855,2010-11-15,0.0
5856,2010-11-16,1.0
5857,2010-11-17,1.0
5858,2010-11-18,1.0
5859,2010-11-19,1.0
