,Unnamed: 0,NKY
9084,2006-10-16,16692.76
9085,2006-10-17,16611.59
9086,2006-10-18,16653.0
9087,2006-10-19,16551.36
9088,2006-10-20,16651.63
9089,2006-10-23,16788.82
9090,2006-10-24,16780.47
9091,2006-10-25,16699.3
9092,2006-10-26,16811.6
9093,2006-10-27,16669.07
9094,2006-10-30,16351.85
9095,2006-10-31,16399.39
9096,2006-11-01,16375.26
9097,2006-11-02,16350.02
9098,2006-11-06,16364.76
9099,2006-11-07,16393.41
9100,2006-11-08,16215.74
9101,2006-11-09,16198.57
9102,2006-11-10,16112.43
9103,2006-11-13,16022.49
9104,2006-11-14,16289.55
9105,2006-11-15,16243.47
9106,2006-11-16,16163.87
9107,2006-11-17,16091.73
9108,2006-11-20,15725.94
9109,2006-11-21,15734.14
9110,2006-11-22,15914.23
9111,2006-11-24,15734.6
9112,2006-11-27,15885.38
9113,2006-11-28,15855.26
9114,2006-11-29,16076.2
9115,2006-11-30,16274.33
9116,2006-12-01,16321.78
9117,2006-12-04,16303.59
9118,2006-12-05,16265.76
9119,2006-12-06,16371.28
9120,2006-12-07,16473.36
9121,2006-12-08,16417.82
9122,2006-12-11,16527.99
9123,2006-12-12,16637.78
9124,2006-12-13,16692.93
9125,2006-12-14,16829.2
9126,2006-12-15,16914.31
9127,2006-12-18,16962.11
9128,2006-12-19,16776.88
9129,2006-12-20,17011.04
9130,2006-12-21,17047.83
9131,2006-12-22,17104.96
9132,2006-12-25,17092.89
9133,2006-12-26,17169.19
9134,2006-12-27,17223.15
9135,2006-12-28,17224.81
9136,2006-12-29,17225.83
9137,2007-01-04,17353.67
9138,2007-01-05,17091.59
9139,2007-01-09,17237.77
9140,2007-01-10,16942.4
9141,2007-01-11,16838.17
9142,2007-01-12,17057.01
9143,2007-01-15,17209.92
9144,2007-01-16,17202.46
9145,2007-01-17,17261.35
9146,2007-01-18,17370.93
9147,2007-01-19,17310.44
9148,2007-01-22,17424.18
9149,2007-01-23,17408.57
9150,2007-01-24,17507.4
9151,2007-01-25,17458.3
9152,2007-01-26,17421.93
9153,2007-01-29,17470.46
9154,2007-01-30,17490.19
9155,2007-01-31,17383.42
9156,2007-02-01,17519.5
9157,2007-02-02,17547.11
9158,2007-02-05,17344.8
9159,2007-02-06,17406.86
9160,2007-02-07,17292.32
9161,2007-02-08,17292.48
9162,2007-02-09,17504.33
9163,2007-02-13,17621.45
9164,2007-02-14,17752.64
9165,2007-02-15,17897.23
9166,2007-02-16,17875.65
9167,2007-02-19,17940.09
9168,2007-02-20,17939.12
9169,2007-02-21,17913.21
9170,2007-02-22,18108.79
9171,2007-02-23,18188.42
9172,2007-02-26,18215.35
9173,2007-02-27,18119.92
9174,2007-02-28,17604.12
9175,2007-03-01,17453.51
9176,2007-03-02,17217.93
9177,2007-03-05,16642.25
9178,2007-03-06,16844.5
9179,2007-03-07,16764.62
9180,2007-03-08,17090.31
9181,2007-03-09,17164.04
9182,2007-03-12,17292.39
9183,2007-03-13,17178.84
9184,2007-03-14,16676.89
9185,2007-03-15,16860.39
9186,2007-03-16,16744.15
9187,2007-03-19,17009.55
9188,2007-03-20,17163.2
9189,2007-03-22,17419.2
9190,2007-03-23,17480.61
9191,2007-03-26,17521.96
9192,2007-03-27,17365.05
9193,2007-03-28,17254.73
9194,2007-03-29,17263.94
9195,2007-03-30,17287.65
9196,2007-04-02,17028.41
9197,2007-04-03,17244.05
9198,2007-04-04,17544.09
9199,2007-04-05,17491.42
9200,2007-04-06,17484.78
9201,2007-04-09,17743.76
9202,2007-04-10,17664.69
9203,2007-04-11,17670.07
9204,2007-04-12,17540.42
9205,2007-04-13,17363.95
9206,2007-04-16,17628.3
9207,2007-04-17,17527.45
9208,2007-04-18,17667.33
9209,2007-04-19,17371.97
9210,2007-04-20,17452.62
9211,2007-04-23,17455.37
9212,2007-04-24,17451.77
9213,2007-04-25,17236.16
9214,2007-04-26,17429.17
9215,2007-04-27,17400.41
9216,2007-05-01,17274.98
9217,2007-05-02,17394.92
9218,2007-05-07,17669.83
9219,2007-05-08,17656.84
9220,2007-05-09,17748.12
9221,2007-05-10,17736.96
9222,2007-05-11,17553.72
9223,2007-05-14,17677.94
9224,2007-05-15,17512.98
9225,2007-05-16,17529.0
9226,2007-05-17,17498.6
9227,2007-05-18,17399.58
9228,2007-05-21,17556.87
9229,2007-05-22,17680.05
9230,2007-05-23,17705.12
9231,2007-05-24,17696.97
9232,2007-05-25,17481.21
9233,2007-05-28,17587.59
9234,2007-05-29,17672.56
9235,2007-05-30,17588.26
9236,2007-05-31,17875.75
9237,2007-06-01,17958.88
9238,2007-06-04,17973.42
9239,2007-06-05,18053.81
9240,2007-06-06,18040.93
9241,2007-06-07,18053.38
9242,2007-06-08,17779.09
9243,2007-06-11,17834.48
9244,2007-06-12,17760.91
9245,2007-06-13,17732.77
9246,2007-06-14,17842.29
9247,2007-06-15,17971.49
9248,2007-06-18,18149.52
9249,2007-06-19,18163.61
9250,2007-06-20,18211.68
9251,2007-06-21,18240.3
9252,2007-06-22,18188.63
9253,2007-06-25,18087.48
9254,2007-06-26,18066.11
9255,2007-06-27,17849.28
9256,2007-06-28,17932.27
9257,2007-06-29,18138.36
9258,2007-07-02,18146.3
9259,2007-07-03,18149.9
9260,2007-07-04,18168.72
9261,2007-07-05,18221.48
9262,2007-07-06,18140.94
9263,2007-07-09,18261.98
9264,2007-07-10,18252.67
9265,2007-07-11,18049.51
9266,2007-07-12,17984.14
9267,2007-07-13,18238.95
9268,2007-07-17,18217.27
9269,2007-07-18,18015.58
9270,2007-07-19,18116.57
9271,2007-07-20,18157.93
9272,2007-07-23,17963.64
9273,2007-07-24,18002.03
9274,2007-07-25,17858.42
9275,2007-07-26,17702.09
9276,2007-07-27,17283.81
9277,2007-07-30,17289.3
9278,2007-07-31,17248.89
9279,2007-08-01,16870.98
9280,2007-08-02,16984.11
9281,2007-08-03,16979.86
9282,2007-08-06,16914.46
9283,2007-08-07,16921.77
9284,2007-08-08,17029.28
9285,2007-08-09,17170.6
9286,2007-08-10,16764.09
9287,2007-08-13,16800.05
9288,2007-08-14,16844.61
9289,2007-08-15,16475.61
9290,2007-08-16,16148.49
9291,2007-08-17,15273.68
9292,2007-08-20,15732.48
9293,2007-08-21,15901.34
9294,2007-08-22,15900.64
9295,2007-08-23,16316.32
9296,2007-08-24,16248.97
9297,2007-08-27,16301.39
9298,2007-08-28,16287.49
9299,2007-08-29,16012.83
9300,2007-08-30,16153.82
9301,2007-08-31,16569.09
9302,2007-09-03,16524.93
9303,2007-09-04,16420.47
9304,2007-09-05,16158.45
9305,2007-09-06,16257.0
9306,2007-09-07,16122.16
9307,2007-09-10,15764.97
9308,2007-09-11,15877.67
9309,2007-09-12,15797.6
9310,2007-09-13,15821.19
9311,2007-09-14,16127.42
9312,2007-09-18,15801.8
9313,2007-09-19,16381.54
9314,2007-09-20,16413.79
9315,2007-09-21,16312.61
9316,2007-09-25,16401.73
9317,2007-09-26,16435.74
9318,2007-09-27,16832.22
9319,2007-09-28,16785.69
9320,2007-10-01,16845.96
9321,2007-10-02,17046.78
9322,2007-10-03,17199.89
9323,2007-10-04,17092.49
9324,2007-10-05,17065.04
9325,2007-10-09,17159.9
9326,2007-10-10,17177.89
9327,2007-10-11,17458.98
9328,2007-10-12,17331.17
9329,2007-10-15,17358.15
9330,2007-10-16,17137.92
9331,2007-10-17,16955.31
9332,2007-10-18,17106.09
9333,2007-10-19,16814.37
9334,2007-10-22,16438.47
9335,2007-10-23,16450.58
9336,2007-10-24,16358.39
9337,2007-10-25,16284.17
9338,2007-10-26,16505.63
9339,2007-10-29,16698.08
9340,2007-10-30,16651.01
9341,2007-10-31,16737.63
9342,2007-11-01,16870.4
9343,2007-11-02,16517.48
9344,2007-11-05,16268.92
9345,2007-11-06,16249.63
9346,2007-11-07,16096.68
9347,2007-11-08,15771.57
9348,2007-11-09,15583.42
9349,2007-11-12,15197.09
9350,2007-11-13,15126.63
9351,2007-11-14,15499.56
9352,2007-11-15,15396.3
9353,2007-11-16,15154.61
9354,2007-11-19,15042.56
9355,2007-11-20,15211.52
9356,2007-11-21,14837.66
9357,2007-11-22,14888.77
9358,2007-11-26,15135.21
9359,2007-11-27,15222.85
9360,2007-11-28,15153.78
9361,2007-11-29,15513.74
9362,2007-11-30,15680.67
9363,2007-12-03,15628.97
9364,2007-12-04,15480.19
9365,2007-12-05,15608.88
9366,2007-12-06,15874.08
9367,2007-12-07,15956.37
9368,2007-12-10,15924.39
9369,2007-12-11,16044.72
9370,2007-12-12,15932.26
9371,2007-12-13,15536.52
9372,2007-12-14,15514.51
9373,2007-12-17,15249.79
9374,2007-12-18,15207.86
9375,2007-12-19,15030.51
9376,2007-12-20,15031.6
9377,2007-12-21,15257.0
9378,2007-12-25,15552.59
9379,2007-12-26,15653.54
9380,2007-12-27,15564.69
9381,2007-12-28,15307.78
9382,2008-01-04,14691.41
9383,2008-01-07,14500.55
9384,2008-01-08,14528.67
9385,2008-01-09,14599.16
9386,2008-01-10,14388.11
9387,2008-01-11,14110.79
9388,2008-01-15,13972.63
9389,2008-01-16,13504.51
9390,2008-01-17,13783.45
9391,2008-01-18,13861.29
9392,2008-01-21,13325.94
9393,2008-01-22,12573.05
9394,2008-01-23,12829.06
9395,2008-01-24,13092.78
9396,2008-01-25,13629.16
9397,2008-01-28,13087.91
9398,2008-01-29,13478.86
9399,2008-01-30,13345.03
9400,2008-01-31,13592.47
9401,2008-02-01,13497.16
9402,2008-02-04,13859.7
9403,2008-02-05,13745.5
9404,2008-02-06,13099.24
9405,2008-02-07,13207.15
9406,2008-02-08,13017.24
9407,2008-02-12,13021.96
9408,2008-02-13,13068.3
9409,2008-02-14,13626.45
9410,2008-02-15,13622.56
9411,2008-02-18,13635.4
9412,2008-02-19,13757.91
9413,2008-02-20,13310.37
9414,2008-02-21,13688.28
9415,2008-02-22,13500.46
9416,2008-02-25,13914.57
9417,2008-02-26,13824.72
9418,2008-02-27,14031.3
9419,2008-02-28,13925.51
9420,2008-02-29,13603.02
9421,2008-03-03,12992.18
9422,2008-03-04,12992.28
9423,2008-03-05,12972.06
9424,2008-03-06,13215.42
9425,2008-03-07,12782.8
9426,2008-03-10,12532.13
9427,2008-03-11,12658.28
9428,2008-03-12,12861.13
9429,2008-03-13,12433.44
9430,2008-03-14,12241.6
9431,2008-03-17,11787.51
9432,2008-03-18,11964.16
9433,2008-03-19,12260.44
9434,2008-03-21,12482.57
9435,2008-03-24,12480.09
9436,2008-03-25,12745.22
9437,2008-03-26,12706.63
9438,2008-03-27,12604.58
9439,2008-03-28,12820.47
9440,2008-03-31,12525.54
9441,2008-04-01,12656.42
9442,2008-04-02,13189.36
9443,2008-04-03,13389.9
9444,2008-04-04,13293.22
9445,2008-04-07,13450.23
9446,2008-04-08,13250.43
9447,2008-04-09,13111.89
9448,2008-04-10,12945.3
9449,2008-04-11,13323.73
9450,2008-04-14,12917.51
9451,2008-04-15,12990.58
9452,2008-04-16,13146.13
9453,2008-04-17,13398.3
9454,2008-04-18,13476.45
9455,2008-04-21,13696.55
9456,2008-04-22,13547.82
9457,2008-04-23,13579.16
9458,2008-04-24,13540.87
9459,2008-04-25,13863.47
9460,2008-04-28,13894.37
9461,2008-04-30,13849.99
9462,2008-05-01,13766.86
9463,2008-05-02,14049.26
9464,2008-05-07,14102.48
9465,2008-05-08,13943.26
9466,2008-05-09,13655.34
9467,2008-05-12,13743.36
9468,2008-05-13,13953.73
9469,2008-05-14,14118.55
9470,2008-05-15,14251.74
9471,2008-05-16,14219.48
9472,2008-05-19,14269.61
9473,2008-05-20,14160.09
9474,2008-05-21,13926.3
9475,2008-05-22,13978.46
9476,2008-05-23,14012.2
9477,2008-05-26,13690.19
9478,2008-05-27,13893.31
9479,2008-05-28,13709.44
9480,2008-05-29,14124.47
9481,2008-05-30,14338.54
9482,2008-06-02,14440.14
9483,2008-06-03,14209.17
9484,2008-06-04,14435.57
9485,2008-06-05,14341.12
9486,2008-06-06,14489.44
9487,2008-06-09,14181.38
9488,2008-06-10,14021.17
9489,2008-06-11,14183.48
9490,2008-06-12,13888.6
9491,2008-06-13,13973.73
9492,2008-06-16,14354.37
9493,2008-06-17,14348.37
9494,2008-06-18,14452.82
9495,2008-06-19,14130.17
9496,2008-06-20,13942.08
9497,2008-06-23,13857.47
9498,2008-06-24,13849.56
9499,2008-06-25,13829.92
9500,2008-06-26,13822.32
9501,2008-06-27,13544.36
9502,2008-06-30,13481.38
9503,2008-07-01,13463.2
9504,2008-07-02,13286.37
9505,2008-07-03,13265.4
9506,2008-07-04,13237.89
9507,2008-07-07,13360.04
9508,2008-07-08,13033.1
9509,2008-07-09,13052.13
9510,2008-07-10,13067.21
9511,2008-07-11,13039.69
9512,2008-07-14,13010.16
9513,2008-07-15,12754.56
9514,2008-07-16,12760.8
9515,2008-07-17,12887.95
9516,2008-07-18,12803.7
9517,2008-07-22,13184.96
9518,2008-07-23,13312.93
9519,2008-07-24,13603.31
9520,2008-07-25,13334.76
9521,2008-07-28,13353.78
9522,2008-07-29,13159.45
9523,2008-07-30,13367.79
9524,2008-07-31,13376.81
9525,2008-08-01,13094.59
9526,2008-08-04,12933.18
9527,2008-08-05,12914.66
9528,2008-08-06,13254.89
9529,2008-08-07,13124.99
9530,2008-08-08,13168.41
9531,2008-08-11,13430.91
9532,2008-08-12,13303.6
9533,2008-08-13,13023.05
9534,2008-08-14,12956.8
9535,2008-08-15,13019.41
9536,2008-08-18,13165.45
9537,2008-08-19,12865.05
9538,2008-08-20,12851.69
9539,2008-08-21,12752.21
9540,2008-08-22,12666.04
9541,2008-08-25,12878.66
9542,2008-08-26,12778.71
9543,2008-08-27,12752.96
9544,2008-08-28,12768.25
9545,2008-08-29,13072.87
9546,2008-09-01,12834.18
9547,2008-09-02,12609.47
9548,2008-09-03,12689.59
9549,2008-09-04,12557.66
9550,2008-09-05,12212.23
9551,2008-09-08,12624.46
9552,2008-09-09,12400.65
9553,2008-09-10,12346.63
9554,2008-09-11,12102.5
9555,2008-09-12,12214.76
9556,2008-09-16,11609.72
9557,2008-09-17,11749.79
9558,2008-09-18,11489.3
9559,2008-09-19,11920.86
9560,2008-09-22,12090.59
9561,2008-09-24,12115.03
9562,2008-09-25,12006.53
9563,2008-09-26,11893.16
9564,2008-09-29,11743.61
9565,2008-09-30,11259.86
9566,2008-10-01,11368.26
9567,2008-10-02,11154.76
9568,2008-10-03,10938.14
9569,2008-10-06,10473.09
9570,2008-10-07,10155.9
9571,2008-10-08,9203.32
9572,2008-10-09,9157.49
9573,2008-10-10,8276.43
9574,2008-10-14,9447.57
9575,2008-10-15,9547.47
9576,2008-10-16,8458.45
9577,2008-10-17,8693.82
9578,2008-10-20,9005.59
9579,2008-10-21,9306.25
9580,2008-10-22,8674.69
9581,2008-10-23,8460.98
9582,2008-10-24,7649.08
9583,2008-10-27,7162.9
9584,2008-10-28,7621.92
9585,2008-10-29,8211.9
9586,2008-10-30,9029.76
9587,2008-10-31,8576.98
9588,2008-11-04,9114.6
9589,2008-11-05,9521.24
9590,2008-11-06,8899.14
9591,2008-11-07,8583.0
9592,2008-11-10,9081.43
9593,2008-11-11,8809.3
9594,2008-11-12,8695.51
9595,2008-11-13,8238.64
9596,2008-11-14,8462.39
9597,2008-11-17,8522.58
9598,2008-11-18,8328.41
9599,2008-11-19,8273.22
9600,2008-11-20,7703.04
9601,2008-11-21,7910.79
9602,2008-11-25,8323.93
9603,2008-11-26,8213.22
9604,2008-11-27,8373.39
9605,2008-11-28,8512.27
9606,2008-12-01,8397.22
9607,2008-12-02,7863.69
9608,2008-12-03,8004.1
9609,2008-12-04,7924.24
9610,2008-12-05,7917.51
9611,2008-12-08,8329.05
9612,2008-12-09,8395.87
9613,2008-12-10,8660.24
9614,2008-12-11,8720.55
9615,2008-12-12,8235.87
9616,2008-12-15,8664.66
9617,2008-12-16,8568.02
9618,2008-12-17,8612.52
9619,2008-12-18,8667.23
9620,2008-12-19,8588.52
9621,2008-12-22,8723.78
9622,2008-12-24,8517.1
9623,2008-12-25,8599.5
9624,2008-12-26,8739.52
9625,2008-12-29,8747.17
9626,2008-12-30,8859.56
9627,2009-01-05,9043.12
9628,2009-01-06,9080.84
9629,2009-01-07,9239.24
9630,2009-01-08,8876.42
9631,2009-01-09,8836.8
9632,2009-01-13,8413.91
9633,2009-01-14,8438.45
9634,2009-01-15,8023.31
9635,2009-01-16,8230.15
9636,2009-01-19,8256.85
9637,2009-01-20,8065.79
9638,2009-01-21,7901.64
9639,2009-01-22,8051.74
9640,2009-01-23,7745.25
9641,2009-01-26,7682.14
9642,2009-01-27,8061.07
9643,2009-01-28,8106.29
9644,2009-01-29,8251.24
9645,2009-01-30,7994.05
9646,2009-02-02,7873.98
9647,2009-02-03,7825.51
9648,2009-02-04,8038.94
9649,2009-02-05,7949.65
9650,2009-02-06,8076.62
9651,2009-02-09,7969.03
9652,2009-02-10,7945.94
9653,2009-02-12,7705.36
9654,2009-02-13,7779.4
9655,2009-02-16,7750.17
9656,2009-02-17,7645.51
9657,2009-02-18,7534.44
9658,2009-02-19,7557.65
9659,2009-02-20,7416.38
9660,2009-02-23,7376.16
9661,2009-02-24,7268.56
9662,2009-02-25,7461.22
9663,2009-02-26,7457.93
9664,2009-02-27,7568.42
9665,2009-03-02,7280.15
9666,2009-03-03,7229.72
9667,2009-03-04,7290.96
9668,2009-03-05,7433.49
9669,2009-03-06,7173.1
9670,2009-03-09,7086.03
9671,2009-03-10,7054.98
9672,2009-03-11,7376.12
9673,2009-03-12,7198.25
9674,2009-03-13,7569.28
9675,2009-03-16,7704.15
9676,2009-03-17,7949.13
9677,2009-03-18,7972.17
9678,2009-03-19,7945.96
9679,2009-03-23,8215.53
9680,2009-03-24,8488.3
9681,2009-03-25,8479.99
9682,2009-03-26,8636.33
9683,2009-03-27,8626.97
9684,2009-03-30,8236.08
9685,2009-03-31,8109.53
9686,2009-04-01,8351.91
9687,2009-04-02,8719.78
9688,2009-04-03,8749.84
9689,2009-04-06,8857.93
9690,2009-04-07,8832.85
9691,2009-04-08,8595.01
9692,2009-04-09,8916.06
9693,2009-04-10,8964.11
9694,2009-04-13,8924.43
9695,2009-04-14,8842.68
9696,2009-04-15,8742.96
9697,2009-04-16,8755.26
9698,2009-04-17,8907.58
9699,2009-04-20,8924.75
9700,2009-04-21,8711.33
9701,2009-04-22,8727.3
9702,2009-04-23,8847.01
9703,2009-04-24,8707.99
9704,2009-04-27,8726.34
9705,2009-04-28,8493.77
9706,2009-04-30,8828.26
9707,2009-05-01,8977.37
9708,2009-05-07,9385.7
9709,2009-05-08,9432.83
9710,2009-05-11,9451.98
9711,2009-05-12,9298.61
9712,2009-05-13,9340.49
9713,2009-05-14,9093.73
9714,2009-05-15,9265.02
9715,2009-05-18,9038.69
9716,2009-05-19,9290.29
9717,2009-05-20,9344.64
9718,2009-05-21,9264.15
9719,2009-05-22,9225.81
9720,2009-05-25,9347.0
9721,2009-05-26,9310.81
9722,2009-05-27,9438.77
9723,2009-05-28,9451.39
9724,2009-05-29,9522.5
9725,2009-06-01,9677.75
9726,2009-06-02,9704.31
9727,2009-06-03,9741.67
9728,2009-06-04,9668.96
9729,2009-06-05,9768.01
9730,2009-06-08,9865.63
9731,2009-06-09,9786.82
9732,2009-06-10,9991.49
9733,2009-06-11,9981.33
9734,2009-06-12,10135.82
9735,2009-06-15,10039.67
9736,2009-06-16,9752.88
9737,2009-06-17,9840.85
9738,2009-06-18,9703.72
9739,2009-06-19,9786.26
9740,2009-06-22,9826.27
9741,2009-06-23,9549.61
9742,2009-06-24,9590.32
9743,2009-06-25,9796.08
9744,2009-06-26,9877.39
9745,2009-06-29,9783.47
9746,2009-06-30,9958.44
9747,2009-07-01,9939.93
9748,2009-07-02,9876.15
9749,2009-07-03,9816.07
9750,2009-07-06,9680.87
9751,2009-07-07,9647.79
9752,2009-07-08,9420.75
9753,2009-07-09,9291.06
9754,2009-07-10,9287.28
9755,2009-07-13,9050.33
9756,2009-07-14,9261.81
9757,2009-07-15,9269.25
9758,2009-07-16,9344.16
9759,2009-07-17,9395.32
9760,2009-07-21,9652.02
9761,2009-07-22,9723.16
9762,2009-07-23,9792.94
9763,2009-07-24,9944.55
9764,2009-07-27,10088.66
9765,2009-07-28,10087.26
9766,2009-07-29,10113.24
9767,2009-07-30,10165.21
9768,2009-07-31,10356.83
9769,2009-08-03,10352.47
9770,2009-08-04,10375.01
9771,2009-08-05,10252.53
9772,2009-08-06,10388.09
9773,2009-08-07,10412.09
9774,2009-08-10,10524.26
9775,2009-08-11,10585.46
9776,2009-08-12,10435.0
9777,2009-08-13,10517.19
9778,2009-08-14,10597.33
9779,2009-08-17,10268.61
9780,2009-08-18,10284.96
9781,2009-08-19,10204.0
9782,2009-08-20,10383.41
9783,2009-08-21,10238.2
9784,2009-08-24,10581.05
9785,2009-08-25,10497.36
9786,2009-08-26,10639.71
9787,2009-08-27,10473.97
9788,2009-08-28,10534.14
9789,2009-08-31,10492.53
9790,2009-09-01,10530.06
9791,2009-09-02,10280.46
9792,2009-09-03,10214.64
9793,2009-09-04,10187.11
9794,2009-09-07,10320.94
9795,2009-09-08,10393.23
9796,2009-09-09,10312.14
9797,2009-09-10,10513.67
9798,2009-09-11,10444.33
9799,2009-09-14,10202.06
9800,2009-09-15,10217.62
9801,2009-09-16,10270.77
9802,2009-09-17,10443.8
9803,2009-09-18,10370.54
9804,2009-09-24,10544.22
9805,2009-09-25,10265.98
9806,2009-09-28,10009.52
9807,2009-09-29,10100.2
9808,2009-09-30,10133.23
9809,2009-10-01,9978.64
9810,2009-10-02,9731.87
9811,2009-10-05,9674.49
9812,2009-10-06,9691.8
9813,2009-10-07,9799.6
9814,2009-10-08,9832.47
9815,2009-10-09,10016.39
9816,2009-10-13,10076.56
9817,2009-10-14,10060.21
9818,2009-10-15,10238.65
9819,2009-10-16,10257.56
9820,2009-10-19,10236.51
9821,2009-10-20,10336.84
9822,2009-10-21,10333.39
9823,2009-10-22,10267.17
9824,2009-10-23,10282.99
9825,2009-10-26,10362.62
9826,2009-10-27,10212.46
9827,2009-10-28,10075.05
9828,2009-10-29,9891.1
9829,2009-10-30,10034.74
9830,2009-11-02,9802.95
9831,2009-11-04,9844.31
9832,2009-11-05,9717.44
9833,2009-11-06,9789.35
9834,2009-11-09,9808.99
9835,2009-11-10,9870.73
9836,2009-11-11,9871.68
9837,2009-11-12,9804.49
9838,2009-11-13,9770.31
9839,2009-11-16,9791.18
9840,2009-11-17,9729.93
9841,2009-11-18,9676.8
9842,2009-11-19,9549.47
9843,2009-11-20,9497.68
9844,2009-11-24,9401.58
9845,2009-11-25,9441.64
9846,2009-11-26,9383.24
9847,2009-11-27,9081.52
9848,2009-11-30,9345.55
9849,2009-12-01,9572.2
9850,2009-12-02,9608.94
9851,2009-12-03,9977.67
9852,2009-12-04,10022.59
9853,2009-12-07,10167.6
9854,2009-12-08,10140.47
9855,2009-12-09,10004.72
9856,2009-12-10,9862.82
9857,2009-12-11,10107.87
9858,2009-12-14,10105.68
9859,2009-12-15,10083.48
9860,2009-12-16,10177.41
9861,2009-12-17,10163.8
9862,2009-12-18,10142.05
9863,2009-12-21,10183.47
9864,2009-12-22,10378.03
9865,2009-12-24,10536.92
9866,2009-12-25,10494.71
9867,2009-12-28,10634.23
9868,2009-12-29,10638.06
9869,2009-12-30,10546.44
9870,2010-01-04,10654.79
9871,2010-01-05,10681.83
9872,2010-01-06,10731.45
9873,2010-01-07,10681.66
9874,2010-01-08,10798.32
9875,2010-01-12,10879.14
9876,2010-01-13,10735.03
9877,2010-01-14,10907.68
9878,2010-01-15,10982.1
9879,2010-01-18,10855.08
9880,2010-01-19,10764.9
9881,2010-01-20,10737.52
9882,2010-01-21,10868.41
9883,2010-01-22,10590.55
9884,2010-01-25,10512.69
9885,2010-01-26,10325.28
9886,2010-01-27,10252.08
9887,2010-01-28,10414.29
9888,2010-01-29,10198.04
9889,2010-02-01,10205.02
9890,2010-02-02,10371.09
9891,2010-02-03,10404.33
9892,2010-02-04,10355.98
9893,2010-02-05,10057.09
9894,2010-02-08,9951.82
9895,2010-02-09,9932.9
9896,2010-02-10,9963.99
9897,2010-02-12,10092.19
9898,2010-02-15,10013.3
9899,2010-02-16,10034.25
9900,2010-02-17,10306.83
9901,2010-02-18,10335.69
9902,2010-02-19,10123.58
9903,2010-02-22,10400.47
9904,2010-02-23,10352.1
9905,2010-02-24,10198.83
9906,2010-02-25,10101.96
9907,2010-02-26,10126.03
9908,2010-03-01,10172.06
9909,2010-03-02,10221.84
9910,2010-03-03,10253.14
9911,2010-03-04,10145.72
9912,2010-03-05,10368.96
9913,2010-03-08,10585.92
9914,2010-03-09,10567.65
9915,2010-03-10,10563.92
9916,2010-03-11,10664.95
9917,2010-03-12,10751.26
9918,2010-03-15,10751.98
9919,2010-03-16,10721.71
9920,2010-03-17,10846.98
9921,2010-03-18,10744.03
9922,2010-03-19,10824.72
9923,2010-03-23,10774.15
9924,2010-03-24,10815.03
9925,2010-03-25,10828.85
9926,2010-03-26,10996.37
9927,2010-03-29,10986.47
9928,2010-03-30,11097.14
9929,2010-03-31,11089.94
9930,2010-04-01,11244.4
9931,2010-04-02,11286.09
9932,2010-04-05,11339.3
9933,2010-04-06,11282.32
9934,2010-04-07,11292.83
9935,2010-04-08,11168.2
9936,2010-04-09,11204.34
9937,2010-04-12,11251.9
9938,2010-04-13,11161.23
9939,2010-04-14,11204.9
9940,2010-04-15,11273.79
9941,2010-04-16,11102.18
9942,2010-04-19,10908.77
9943,2010-04-20,10900.68
9944,2010-04-21,11090.05
9945,2010-04-22,10949.09
9946,2010-04-23,10914.46
9947,2010-04-26,11165.79
9948,2010-04-27,11212.66
9949,2010-04-28,10924.79
9950,2010-04-30,11057.4
9951,2010-05-06,10695.69
9952,2010-05-07,10364.59
9953,2010-05-10,10530.7
9954,2010-05-11,10411.1
9955,2010-05-12,10394.03
9956,2010-05-13,10620.55
9957,2010-05-14,10462.51
9958,2010-05-17,10235.76
9959,2010-05-18,10242.64
9960,2010-05-19,10186.84
9961,2010-05-20,10030.31
9962,2010-05-21,9784.54
9963,2010-05-24,9758.4
9964,2010-05-25,9459.89
9965,2010-05-26,9522.66
9966,2010-05-27,9639.72
9967,2010-05-28,9762.98
9968,2010-05-31,9768.7
9969,2010-06-01,9711.83
9970,2010-06-02,9603.24
9971,2010-06-03,9914.19
9972,2010-06-04,9901.19
9973,2010-06-07,9520.8
9974,2010-06-08,9537.94
9975,2010-06-09,9439.13
9976,2010-06-10,9542.65
9977,2010-06-11,9705.25
9978,2010-06-14,9879.85
9979,2010-06-15,9887.89
9980,2010-06-16,10067.15
9981,2010-06-17,9999.4
9982,2010-06-18,9995.02
9983,2010-06-21,10238.01
9984,2010-06-22,10112.89
9985,2010-06-23,9923.7
9986,2010-06-24,9928.34
9987,2010-06-25,9737.48
9988,2010-06-28,9693.94
9989,2010-06-29,9570.67
9990,2010-06-30,9382.64
9991,2010-07-01,9191.6
9992,2010-07-02,9203.71
9993,2010-07-05,9266.78
9994,2010-07-06,9338.04
9995,2010-07-07,9279.65
9996,2010-07-08,9535.74
9997,2010-07-09,9585.32
9998,2010-07-12,9548.11
9999,2010-07-13,9537.23
10000,2010-07-14,9795.24
10001,2010-07-15,9685.53
10002,2010-07-16,9408.36
10003,2010-07-20,9300.46
10004,2010-07-21,9278.83
10005,2010-07-22,9220.88
10006,2010-07-23,9430.96
10007,2010-07-26,9503.66
10008,2010-07-27,9496.85
10009,2010-07-28,9753.27
10010,2010-07-29,9696.02
10011,2010-07-30,9537.3
10012,2010-08-02,9570.31
10013,2010-08-03,9694.01
10014,2010-08-04,9489.34
10015,2010-08-05,9653.92
