,Unnamed: 0,Open.Price,High.Price,Low.Price,Close.Price,Volume
4361,2006-09-08,9200.0,9250.0,9025.0,9150.0,257.0
4362,2006-09-11,9050.0,9150.0,9000.0,9050.0,210.0
4363,2006-09-12,8925.0,9000.0,8825.0,8905.0,199.0
4364,2006-09-13,8950.0,8950.0,8862.5,8900.0,308.0
4365,2006-09-14,8950.0,9050.0,8900.0,8975.0,214.0
4366,2006-09-15,8925.0,8975.0,8600.0,8775.0,269.0
4367,2006-09-18,8750.0,8900.0,8750.0,8800.0,130.0
4368,2006-09-19,8800.0,9001.0,8800.0,9000.0,498.0
4369,2006-09-20,9000.0,9000.0,8845.5,8995.0,174.0
4370,2006-09-21,8950.0,9000.0,8925.0,8975.0,97.0
4371,2006-09-22,8950.0,9000.0,8925.0,8925.0,482.0
4372,2006-09-25,8925.0,9073.5,8925.0,8975.0,492.0
4373,2006-09-26,8975.0,9050.0,8975.0,9025.0,660.0
4374,2006-09-27,9000.0,9150.0,8986.5,9050.0,273.0
4375,2006-09-28,9075.0,9075.0,9025.0,9050.0,187.0
4376,2006-09-29,9050.0,9050.0,8850.0,8850.0,347.0
4377,2006-10-02,8950.0,8950.0,8875.0,8925.0,158.0
4378,2006-10-03,8900.0,8901.0,8825.0,8875.0,199.0
4379,2006-10-04,8900.0,9176.0,8825.0,8900.0,556.0
4380,2006-10-05,9000.0,9150.0,8975.0,9050.0,1139.0
4381,2006-10-06,9100.0,9139.0,9000.0,9075.0,276.0
4382,2006-10-09,9125.0,9125.0,9075.0,9100.0,120.0
4383,2006-10-10,9120.0,9125.0,8950.0,9000.0,213.0
4384,2006-10-11,8975.0,9081.0,8975.0,9075.0,138.0
4385,2006-10-12,9150.0,9520.0,9100.0,9450.0,1327.0
4386,2006-10-13,9490.0,10000.0,9490.0,9775.0,833.0
4387,2006-10-16,9850.0,11000.0,9775.0,11000.0,726.0
4388,2006-10-17,10800.0,10800.0,9850.0,10000.0,727.0
4389,2006-10-18,10050.0,10050.0,9500.0,9700.0,598.0
4390,2006-10-19,9700.0,9950.0,9700.0,9950.0,453.0
4391,2006-10-20,9940.0,10200.0,9900.0,10150.0,182.0
4392,2006-10-23,10150.0,10400.0,10020.0,10375.0,182.0
4393,2006-10-24,10300.0,10300.0,10100.0,10200.0,97.0
4394,2006-10-25,10150.0,10328.5,10125.0,10200.0,119.0
4395,2006-10-26,10225.0,10250.0,10174.0,10175.0,255.0
4396,2006-10-27,10200.0,10350.0,10150.0,10350.0,324.0
4397,2006-10-30,10350.0,10350.0,10050.0,10075.0,203.0
4398,2006-10-31,10100.0,10250.0,10000.0,10250.0,441.0
4399,2006-11-01,10100.0,10225.0,10000.0,10100.0,209.0
4400,2006-11-02,10050.0,10099.0,9700.0,10100.0,1136.0
4401,2006-11-03,10100.0,10200.0,9950.0,10025.0,140.0
4402,2006-11-06,10100.0,10125.0,10050.0,10100.0,162.0
4403,2006-11-07,10150.0,10200.0,10125.0,10150.0,206.0
4404,2006-11-08,10000.0,10100.0,9799.0,9800.0,208.0
4405,2006-11-09,9910.0,10025.0,9800.0,10000.0,711.0
4406,2006-11-10,10025.0,10150.0,9750.0,9775.0,218.0
4407,2006-11-13,9750.0,9925.0,9700.0,9925.0,172.0
4408,2006-11-14,9950.0,10000.0,9800.0,9850.0,127.0
4409,2006-11-15,9750.0,9800.0,9575.0,9650.0,381.0
4410,2006-11-16,9775.0,9900.0,9680.0,9800.0,485.0
4411,2006-11-17,9700.0,9800.0,9680.0,9700.0,139.0
4412,2006-11-20,9800.0,9860.0,9800.0,9850.0,8.0
4413,2006-11-21,9850.0,10000.0,9825.0,9950.0,328.0
4414,2006-11-22,10000.0,10000.0,9900.0,9925.0,307.0
4415,2006-11-23,9900.0,10050.0,9900.0,10000.0,460.0
4416,2006-11-24,10000.0,10100.0,10000.0,10050.0,226.0
4417,2006-11-27,10100.0,10175.0,10050.0,10150.0,60.0
4418,2006-11-28,10180.0,10275.0,10125.0,10250.0,1215.0
4419,2006-11-29,10300.0,10360.0,10200.0,10350.0,941.0
4420,2006-11-30,10350.0,10650.0,10350.0,10450.0,1330.0
4421,2006-12-01,10475.0,10750.0,10475.0,10700.0,961.0
4422,2006-12-04,10700.0,10701.0,10640.0,10675.0,669.0
4423,2006-12-05,10680.0,10725.0,10550.0,10625.0,823.0
4424,2006-12-06,10650.0,10750.0,10650.0,10750.0,988.0
4425,2006-12-07,10625.0,10750.0,10600.0,10725.0,867.0
4426,2006-12-08,10700.0,11100.0,10700.0,11100.0,1379.0
4427,2006-12-11,11250.0,11250.0,11000.0,11100.0,801.0
4428,2006-12-12,11100.0,11100.0,10750.0,10825.0,450.0
4429,2006-12-13,10825.0,10970.0,10750.0,10950.0,342.0
4430,2006-12-14,10900.0,11000.0,10900.0,11050.0,466.0
4431,2006-12-15,11000.0,11100.0,10950.0,11025.0,490.0
4432,2006-12-18,11100.0,11125.0,11040.0,11125.0,184.0
4433,2006-12-19,11100.0,11200.0,11100.0,11150.0,259.0
4434,2006-12-20,11150.0,11200.0,10950.0,11000.0,511.0
4435,2006-12-21,10950.0,11051.0,10850.0,11000.0,1657.0
4436,2006-12-22,11050.0,11200.0,11050.0,11100.0,273.0
4437,2006-12-27,11200.0,11550.0,11200.0,11500.0,425.0
4438,2006-12-28,11650.0,11800.0,11501.0,11575.0,809.0
4439,2006-12-29,11700.0,11850.0,11500.0,11510.0,927.0
4440,2007-01-02,11700.0,11700.0,11300.0,11450.0,546.0
4441,2007-01-03,11200.0,11360.0,10800.0,10900.0,1188.0
4442,2007-01-04,10800.0,10900.0,10550.0,10900.0,1359.0
4443,2007-01-05,10900.0,10925.0,10400.0,10600.0,902.0
4444,2007-01-08,10400.0,10500.0,10200.0,10375.0,1082.0
4445,2007-01-09,10400.0,10400.0,9849.0,10100.0,1074.0
4446,2007-01-10,10200.0,10598.5,10200.0,10450.0,990.0
4447,2007-01-11,10550.0,10650.0,10400.0,10690.0,663.0
4448,2007-01-12,10400.0,10550.0,10350.0,10550.0,366.0
4449,2007-01-15,10450.0,10575.0,10400.0,10550.0,180.0
4450,2007-01-16,10500.0,10650.0,10450.0,10645.0,1080.0
4451,2007-01-17,10650.0,11000.0,10600.0,11000.0,890.0
4452,2007-01-18,11090.0,11400.0,11050.0,11400.0,1751.0
4453,2007-01-19,11300.0,11525.0,11275.0,11400.0,1064.0
4454,2007-01-22,11600.0,11850.0,11500.0,11790.0,1071.0
4455,2007-01-23,11800.0,12249.0,11800.0,12150.0,1620.0
4456,2007-01-24,12250.0,12500.0,12100.0,12250.0,708.0
4457,2007-01-25,12120.0,12450.0,12120.0,12300.0,245.0
4458,2007-01-26,12350.0,12400.0,11974.0,12200.0,295.0
4459,2007-01-29,12200.0,12350.0,12099.0,12250.0,495.0
4460,2007-01-30,12150.0,12275.0,12000.0,12055.0,1002.0
4461,2007-01-31,12100.0,12250.0,11800.0,12000.0,768.0
4462,2007-02-01,12000.0,12025.0,11550.0,11900.0,1074.0
4463,2007-02-02,11900.0,11950.0,11700.0,11700.0,771.0
4464,2007-02-05,11850.0,12100.0,11550.0,11900.0,1409.0
4465,2007-02-06,11675.0,11925.0,11650.0,11925.0,747.0
4466,2007-02-07,11850.0,11925.0,11750.0,11850.0,397.0
4467,2007-02-08,11800.0,12200.0,11800.0,12150.0,771.0
4468,2007-02-09,12100.0,12350.0,12100.0,12325.0,848.0
4469,2007-02-12,12350.0,12750.0,12300.0,12475.0,1105.0
4470,2007-02-13,12475.0,12650.0,12475.0,12595.0,490.0
4471,2007-02-14,12800.0,12800.0,12600.0,12700.0,718.0
4472,2007-02-15,12750.0,13200.0,12750.0,13100.0,2267.0
4473,2007-02-16,13150.0,13300.0,12980.0,13145.0,938.0
4474,2007-02-19,13050.0,13300.0,13050.0,13200.0,300.0
4475,2007-02-20,13250.0,13500.0,13200.0,13495.0,870.0
4476,2007-02-21,13550.0,13900.0,13550.0,13850.0,879.0
4477,2007-02-22,13925.0,13975.0,13650.0,13650.0,758.0
4478,2007-02-23,13700.0,13702.0,13250.0,13475.0,926.0
4479,2007-02-26,13600.0,13600.0,13350.0,13475.0,665.0
4480,2007-02-27,13450.0,13750.0,13350.0,13550.0,1660.0
4481,2007-02-28,13450.0,13475.0,13000.0,13150.0,1253.0
4482,2007-03-01,13100.0,13500.0,13000.0,13350.0,600.0
4483,2007-03-02,13350.0,13450.0,13199.0,13200.0,514.0
4484,2007-03-05,13025.0,13176.0,12900.0,13100.0,960.0
4485,2007-03-06,13150.0,13475.0,13100.0,13300.0,722.0
4486,2007-03-07,13380.0,13750.0,13380.0,13600.0,868.0
4487,2007-03-08,13625.0,13850.0,13600.0,13750.0,1235.0
4488,2007-03-09,13750.0,13750.0,13550.0,13650.0,601.0
4489,2007-03-12,13700.0,13790.0,13675.0,13700.0,229.0
4490,2007-03-13,13400.0,13700.0,13400.0,13600.0,565.0
4491,2007-03-14,13500.0,13700.0,13400.0,13500.0,793.0
4492,2007-03-15,13550.0,13925.0,13550.0,13775.0,863.0
4493,2007-03-16,13700.0,13970.0,13700.0,13845.0,732.0
4494,2007-03-19,14000.0,14125.0,13900.0,13950.0,1160.0
4495,2007-03-20,14050.0,14150.0,13750.0,14000.0,1085.0
4496,2007-03-21,13900.0,13925.0,13700.0,13875.0,389.0
4497,2007-03-22,13920.0,14150.0,13920.0,14050.0,631.0
4498,2007-03-23,14100.0,14345.0,14100.0,14325.0,967.0
4499,2007-03-26,14300.0,14575.0,14300.0,14530.0,443.0
4500,2007-03-27,14550.0,14600.0,14450.0,14595.0,306.0
4501,2007-03-28,14575.0,14575.0,13775.0,13800.0,2120.0
4502,2007-03-29,13800.0,13800.0,13100.0,13250.0,1854.0
4503,2007-03-30,13400.0,13700.0,13250.0,13400.0,1260.0
4504,2007-04-02,13600.0,13750.0,13475.0,13745.0,427.0
4505,2007-04-03,13825.0,14100.0,13750.0,14045.0,716.0
4506,2007-04-04,14100.0,14300.0,14075.0,14275.0,898.0
4507,2007-04-05,14300.0,14350.0,14000.0,14000.0,190.0
4508,2007-04-10,14350.0,14452.0,14140.0,14150.0,779.0
4509,2007-04-11,14150.0,14500.0,14100.0,14150.0,722.0
4510,2007-04-12,14225.0,14350.0,14100.0,14250.0,621.0
4511,2007-04-13,14275.0,14350.0,14200.0,14350.0,470.0
4512,2007-04-16,14350.0,14550.0,14225.0,14525.0,821.0
4513,2007-04-17,14550.0,14999.0,14450.0,15000.0,1191.0
4514,2007-04-18,14900.0,15100.0,13600.0,13700.0,2613.0
4515,2007-04-19,13800.0,14025.0,13400.0,13445.0,987.0
4516,2007-04-20,13660.0,13950.0,13650.0,13675.0,581.0
4517,2007-04-23,13700.0,13950.0,13700.0,13750.0,285.0
4518,2007-04-24,13850.0,14100.0,13610.0,13650.0,568.0
4519,2007-04-25,13800.0,13800.0,13450.0,13500.0,308.0
4520,2007-04-26,13550.0,13550.0,12750.0,13000.0,1386.0
4521,2007-04-27,13150.0,13540.0,12600.0,13250.0,1097.0
4522,2007-04-30,13250.0,13774.0,13250.0,13750.0,542.0
4523,2007-05-01,13700.0,14000.0,13700.0,14000.0,1239.0
4524,2007-05-02,14000.0,14225.0,13887.5,14150.0,710.0
4525,2007-05-03,14250.0,14475.0,14250.0,14425.0,661.0
4526,2007-05-04,14550.0,14550.0,14050.0,14400.0,675.0
4527,2007-05-08,14550.0,14552.0,14150.0,14275.0,889.0
4528,2007-05-09,14500.0,14502.0,14200.0,14250.0,835.0
4529,2007-05-10,14300.0,14300.0,13600.0,13800.0,646.0
4530,2007-05-11,13800.0,14125.0,13700.0,14050.0,392.0
4531,2007-05-14,13900.0,14100.0,13900.0,14000.0,532.0
4532,2007-05-15,14000.0,14170.0,14000.0,14125.0,1509.0
4533,2007-05-16,14200.0,14250.0,13950.0,13960.0,391.0
4534,2007-05-17,13900.0,13999.0,13500.0,13850.0,512.0
4535,2007-05-18,13750.0,14000.0,13750.0,14000.0,296.0
4536,2007-05-21,14000.0,14125.0,13965.0,14125.0,580.0
4537,2007-05-22,14100.0,14225.0,13785.0,13950.0,360.0
4538,2007-05-23,13900.0,14000.0,13600.0,13825.0,526.0
4539,2007-05-24,13900.0,14000.0,13725.0,13850.0,257.0
4540,2007-05-25,13850.0,13975.0,13850.0,13900.0,296.0
4541,2007-05-29,13930.0,14000.0,13900.0,13875.0,336.0
4542,2007-05-30,13900.0,14100.0,13900.0,14025.0,382.0
4543,2007-05-31,14025.0,14135.0,13987.5,14100.0,625.0
4544,2007-06-01,14025.0,14075.0,13899.0,13900.0,928.0
4545,2007-06-04,13900.0,14000.0,13900.0,14000.0,220.0
4546,2007-06-05,14050.0,14050.0,13900.0,13975.0,603.0
4547,2007-06-06,13800.0,14000.0,13800.0,13900.0,477.0
4548,2007-06-07,13900.0,13950.0,13875.0,13875.0,455.0
4549,2007-06-08,13900.0,13950.0,13660.0,13900.0,510.0
4550,2007-06-11,13950.0,14000.0,13930.0,13975.0,471.0
4551,2007-06-12,13995.0,14050.0,13925.0,13975.0,506.0
4552,2007-06-13,13950.0,14000.0,13750.0,14000.0,1939.0
4553,2007-06-14,13990.0,14100.0,13990.0,14025.0,844.0
4554,2007-06-15,14000.0,14200.0,13980.0,14190.0,1085.0
4555,2007-06-18,14200.0,14301.0,14147.5,14200.0,1731.0
4556,2007-06-19,14200.0,14294.0,14050.0,14150.0,3422.0
4557,2007-06-20,14130.0,14130.0,13975.0,14050.0,885.0
4558,2007-06-21,14020.0,14100.0,13949.0,13950.0,169.0
4559,2007-06-22,14000.0,14000.0,13823.0,13825.0,350.0
4560,2007-06-25,13825.0,14100.0,13800.0,14075.0,794.0
4561,2007-06-26,14000.0,14070.0,13900.0,13925.0,601.0
4562,2007-06-27,14000.0,14000.0,13850.0,13950.0,495.0
4563,2007-06-28,14000.0,14075.0,13850.0,13900.0,607.0
4564,2007-06-29,13900.0,13950.0,13750.0,13900.0,684.0
4565,2007-07-02,13900.0,14000.0,13900.0,13900.0,351.0
4566,2007-07-03,13950.0,14000.0,13800.0,13825.0,472.0
4567,2007-07-04,13950.0,14140.0,13950.0,14125.0,1347.0
4568,2007-07-05,14150.0,14152.0,14000.0,14075.0,440.0
4569,2007-07-06,14050.0,14181.0,14048.0,14175.0,893.0
4570,2007-07-09,14195.0,14300.0,14100.0,14150.0,694.0
4571,2007-07-10,14150.0,14275.0,14100.0,14150.0,574.0
4572,2007-07-11,14175.0,14200.0,14150.0,14160.0,307.0
4573,2007-07-12,14150.0,14175.0,14050.0,14105.0,420.0
4574,2007-07-13,14075.0,14200.0,14000.0,14200.0,392.0
4575,2007-07-16,14200.0,14220.0,14150.0,14150.0,272.0
4576,2007-07-17,14150.0,14420.0,14150.0,14300.0,1065.0
4577,2007-07-18,14400.0,14970.0,14400.0,14945.0,2106.0
4578,2007-07-19,15000.0,15700.0,15000.0,15375.0,2456.0
4579,2007-07-20,15210.0,15550.0,15200.0,15450.0,1335.0
4580,2007-07-23,15545.0,15700.0,15250.0,15325.0,664.0
4581,2007-07-24,15360.0,15550.0,15180.0,15350.0,470.0
4582,2007-07-25,15400.0,15450.0,15200.0,15250.0,910.0
4583,2007-07-26,15550.0,15550.0,15298.0,15500.0,723.0
4584,2007-07-27,15500.0,15525.0,15250.0,15375.0,617.0
4585,2007-07-30,15500.0,16151.0,15500.0,16150.0,1806.0
4586,2007-07-31,16275.0,16600.0,16100.0,16200.0,920.0
4587,2007-08-01,16050.0,16200.0,15600.0,15750.0,934.0
4588,2007-08-02,15800.0,16275.0,15800.0,16000.0,726.0
4589,2007-08-03,16075.0,16275.0,15975.0,16100.0,1509.0
4590,2007-08-06,16075.0,16210.0,15999.0,16175.0,435.0
4591,2007-08-07,16150.0,17050.0,16150.0,16750.0,1264.0
4592,2007-08-08,17000.0,17000.0,16400.0,16700.0,525.0
4593,2007-08-09,16700.0,16790.0,16400.0,16650.0,831.0
4594,2007-08-10,16600.0,16700.0,15500.0,15800.0,1511.0
4595,2007-08-13,15850.0,15850.0,15250.0,15300.0,890.0
4596,2007-08-14,15350.0,15450.0,14100.0,14250.0,2908.0
4597,2007-08-15,14100.0,14190.0,13550.0,13825.0,2251.0
4598,2007-08-16,13850.0,13975.0,13400.0,13500.0,1411.0
4599,2007-08-17,13750.0,13850.0,13348.0,13500.0,2400.0
4600,2007-08-20,13600.0,14652.0,13600.0,14350.0,698.0
4601,2007-08-21,14200.0,14325.0,14025.0,14075.0,761.0
4602,2007-08-22,14150.0,14600.0,14075.0,14440.0,1123.0
4603,2007-08-23,14550.0,15100.0,14525.0,14625.0,451.0
4604,2007-08-24,14700.0,14750.0,14350.0,14550.0,664.0
4605,2007-08-28,14530.0,14895.0,14500.0,14775.0,423.0
4606,2007-08-29,14650.0,14850.0,14650.0,14800.0,472.0
4607,2007-08-30,15000.0,15400.0,15000.0,15400.0,827.0
4608,2007-08-31,15425.0,15638.5,15375.0,15425.0,819.0
4609,2007-09-03,15375.0,15600.0,15150.0,15295.0,321.0
4610,2007-09-04,15200.0,15200.0,14525.0,14675.0,684.0
4611,2007-09-05,14600.0,14850.0,14500.0,14650.0,603.0
4612,2007-09-06,14700.0,14800.0,14550.0,14725.0,857.0
4613,2007-09-07,14750.0,15100.0,14500.0,14600.0,945.0
4614,2007-09-10,14800.0,14900.0,14662.5,14725.0,291.0
4615,2007-09-11,14900.0,15400.0,14900.0,15150.0,574.0
4616,2007-09-12,15160.0,15250.0,15000.0,15200.0,1626.0
4617,2007-09-13,15120.0,15125.0,14800.0,15000.0,632.0
4618,2007-09-14,14900.0,15150.0,14848.0,14875.0,752.0
4619,2007-09-17,15000.0,15050.0,14800.0,14850.0,407.0
4620,2007-09-18,14900.0,15050.0,14825.0,15010.0,896.0
4621,2007-09-19,14825.0,15350.0,14825.0,15350.0,1393.0
4622,2007-09-20,15250.0,15299.0,15180.0,15250.0,528.0
4623,2007-09-21,15250.0,15450.0,15250.0,15300.0,577.0
4624,2007-09-24,15350.0,15402.0,15300.0,15400.0,637.0
4625,2007-09-25,15400.0,15500.0,15280.0,15310.0,393.0
4626,2007-09-26,15425.0,15425.0,15200.0,15275.0,269.0
4627,2007-09-27,15290.0,15500.0,15275.0,15425.0,1681.0
4628,2007-09-28,15375.0,15500.0,15250.0,15375.0,354.0
4629,2007-10-01,15400.0,15500.0,15350.0,15475.0,322.0
4630,2007-10-02,15380.0,15675.0,15380.0,15650.0,608.0
4631,2007-10-03,15600.0,16201.0,15600.0,16200.0,1226.0
4632,2007-10-04,16200.0,16200.0,15650.0,16050.0,578.0
4633,2007-10-05,16100.0,16200.0,15930.0,16100.0,481.0
4634,2007-10-08,16100.0,16100.0,15550.0,15600.0,484.0
4635,2007-10-09,15500.0,15900.0,15500.0,15850.0,183.0
4636,2007-10-10,15850.0,16100.0,15850.0,16000.0,345.0
4637,2007-10-11,15950.0,16050.0,15900.0,15900.0,164.0
4638,2007-10-12,16000.0,16551.0,15950.0,16450.0,1559.0
4639,2007-10-15,16525.0,16600.0,16525.0,16575.0,1223.0
4640,2007-10-16,16525.0,16675.0,16475.0,16500.0,1254.0
4641,2007-10-17,16425.0,16450.0,16325.0,16400.0,422.0
4642,2007-10-18,16400.0,16445.0,16150.0,16150.0,612.0
4643,2007-10-19,16300.0,16490.0,16150.0,16300.0,549.0
4644,2007-10-22,16200.0,16310.0,16100.0,16250.0,407.0
4645,2007-10-23,16200.0,16350.0,16180.0,16325.0,475.0
4646,2007-10-24,16325.0,16350.0,15850.0,16095.0,727.0
4647,2007-10-25,16110.0,16350.0,16100.0,16300.0,348.0
4648,2007-10-26,16400.0,16550.0,16400.0,16475.0,187.0
4649,2007-10-29,16500.0,16855.0,16500.0,16850.0,591.0
4650,2007-10-30,16800.0,16800.0,16600.0,16675.0,658.0
4651,2007-10-31,16800.0,16850.0,16600.0,16740.0,681.0
4652,2007-11-01,16730.0,16775.0,16475.0,16500.0,461.0
4653,2007-11-02,16525.0,16600.0,16425.0,16550.0,666.0
4654,2007-11-05,16700.0,16800.0,16600.0,16750.0,531.0
4655,2007-11-06,16850.0,17100.0,16850.0,17095.0,855.0
4656,2007-11-07,17100.0,17225.0,16750.0,16950.0,737.0
4657,2007-11-08,16650.0,16900.0,16600.0,16775.0,426.0
4658,2007-11-09,16775.0,16950.0,16775.0,16950.0,671.0
4659,2007-11-12,16850.0,16990.0,16700.0,16925.0,688.0
4660,2007-11-13,16940.0,17051.0,16900.0,16900.0,466.0
4661,2007-11-14,17150.0,17575.0,17050.0,17575.0,1125.0
4662,2007-11-15,17550.0,17550.0,17150.0,17375.0,214.0
4663,2007-11-16,17200.0,17499.0,17050.0,17400.0,577.0
4664,2007-11-19,17300.0,17400.0,16710.0,16775.0,481.0
4665,2007-11-20,16800.0,16900.0,16050.0,16405.0,3548.0
4666,2007-11-21,16400.0,16552.0,15900.0,16000.0,2123.0
4667,2007-11-22,16000.0,16350.0,16000.0,16200.0,1053.0
4668,2007-11-23,16300.0,16700.0,16290.0,16650.0,1108.0
4669,2007-11-26,16700.0,16800.0,16510.0,16650.0,219.0
4670,2007-11-27,16600.0,16890.0,16600.0,16825.0,769.0
4671,2007-11-28,16900.0,16900.0,16730.0,16750.0,243.0
4672,2007-11-29,16790.0,16980.0,16750.0,16850.0,623.0
4673,2007-11-30,17000.0,17125.0,16900.0,17100.0,394.0
4674,2007-12-03,17100.0,17200.0,16674.0,16675.0,455.0
4675,2007-12-04,16800.0,16802.0,16300.0,16650.0,1390.0
4676,2007-12-05,16800.0,16850.0,16350.0,16475.0,831.0
4677,2007-12-06,16700.0,16725.0,16400.0,16600.0,475.0
4678,2007-12-07,16600.0,16800.0,16400.0,16700.0,257.0
4679,2007-12-10,16600.0,16750.0,16600.0,16725.0,329.0
4680,2007-12-11,16650.0,16750.0,16500.0,16700.0,236.0
4681,2007-12-12,16675.0,16800.0,16600.0,16700.0,569.0
4682,2007-12-13,16655.0,16700.0,16000.0,16055.0,1007.0
4683,2007-12-14,16125.0,16300.0,16000.0,16175.0,975.0
4684,2007-12-17,16200.0,16250.0,15900.0,16100.0,1068.0
4685,2007-12-18,16150.0,16152.0,15865.0,16000.0,607.0
4686,2007-12-19,16000.0,16175.0,15900.0,16150.0,1087.0
4687,2007-12-20,16175.0,16450.0,16150.0,16200.0,877.0
4688,2007-12-21,16300.0,16500.0,16250.0,16400.0,177.0
4689,2007-12-27,16500.0,16550.0,16240.0,16300.0,577.0
4690,2007-12-28,16500.0,16500.0,16273.0,16470.0,614.0
4691,2007-12-31,16475.0,16650.0,16400.0,16425.0,519.0
4692,2008-01-02,16475.0,16550.0,15750.0,16375.0,2768.0
4693,2008-01-03,16400.0,16801.0,16375.0,16800.0,994.0
4694,2008-01-04,16850.0,16850.0,16125.0,16150.0,606.0
4695,2008-01-07,16450.0,16550.0,16155.0,16210.0,1078.0
4696,2008-01-08,16350.0,16600.0,16150.0,16500.0,581.0
4697,2008-01-09,16510.0,16600.0,16400.0,16400.0,796.0
4698,2008-01-10,16425.0,16550.0,16250.0,16300.0,480.0
4699,2008-01-11,16475.0,16475.0,16200.0,16305.0,564.0
4700,2008-01-14,16400.0,16485.0,16400.0,16450.0,434.0
4701,2008-01-15,16250.0,16400.0,16175.0,16225.0,607.0
4702,2008-01-16,16350.0,16390.0,16000.0,16300.0,1437.0
4703,2008-01-17,16250.0,16400.0,16225.0,16250.0,261.0
4704,2008-01-18,16210.0,16550.0,16155.0,16450.0,568.0
4705,2008-01-21,16365.0,16400.0,15999.0,16025.0,958.0
4706,2008-01-22,16000.0,16225.0,15700.0,16200.0,840.0
4707,2008-01-23,16200.0,16520.0,16110.0,16450.0,851.0
4708,2008-01-24,16450.0,16700.0,16400.0,16405.0,950.0
4709,2008-01-25,16500.0,16630.0,16200.0,16250.0,615.0
4710,2008-01-28,16250.0,16500.0,16220.0,16500.0,421.0
4711,2008-01-29,16500.0,17000.0,16500.0,16950.0,1254.0
4712,2008-01-30,16950.0,17050.0,16700.0,16725.0,977.0
4713,2008-01-31,16810.0,17025.0,16725.0,17000.0,1364.0
4714,2008-02-01,16800.0,17250.0,16800.0,16900.0,1335.0
4715,2008-02-04,17200.0,17200.0,16780.0,16775.0,1044.0
4716,2008-02-05,16760.0,16900.0,16610.0,16675.0,478.0
4717,2008-02-06,16600.0,16800.0,16400.0,16775.0,797.0
4718,2008-02-07,16725.0,16900.0,16650.0,16850.0,933.0
4719,2008-02-08,16900.0,17200.0,16900.0,17200.0,1667.0
4720,2008-02-11,17140.0,17275.0,16912.5,17095.0,728.0
4721,2008-02-12,17020.0,17300.0,17000.0,17100.0,1702.0
4722,2008-02-13,17075.0,17200.0,16900.0,17200.0,737.0
4723,2008-02-14,17150.0,17200.0,16998.0,17050.0,424.0
4724,2008-02-15,16990.0,17022.0,16800.0,16850.0,431.0
4725,2008-02-18,16855.0,17120.0,16855.0,17075.0,606.0
4726,2008-02-19,17075.0,17100.0,17000.0,17050.0,849.0
4727,2008-02-20,17080.0,17200.0,17040.0,17125.0,598.0
4728,2008-02-21,17150.0,17480.0,17150.0,17400.0,1295.0
4729,2008-02-22,17400.0,17600.0,17300.0,17570.0,1323.0
4730,2008-02-25,17595.0,17770.0,17500.0,17770.0,1852.0
4731,2008-02-26,17680.0,18000.0,17680.0,17950.0,2167.0
4732,2008-02-27,18100.0,18200.0,17790.0,17950.0,2296.0
4733,2008-02-28,18200.0,18900.0,18050.0,18850.0,2214.0
4734,2008-02-29,18700.0,18802.0,18600.0,18800.0,933.0
4735,2008-03-03,18800.0,19050.0,18725.0,18975.0,704.0
4736,2008-03-04,19000.0,19375.0,18910.0,19050.0,2054.0
4737,2008-03-05,18850.0,19300.0,18700.0,19300.0,1490.0
4738,2008-03-06,19350.0,19350.0,19050.0,19150.0,1188.0
4739,2008-03-07,19150.0,19299.0,19000.0,19200.0,857.0
4740,2008-03-10,19250.0,19250.0,18985.0,19050.0,1557.0
4741,2008-03-11,19050.0,19400.0,19000.0,19275.0,1665.0
4742,2008-03-12,19150.0,19600.0,19100.0,19400.0,2032.0
4743,2008-03-13,19500.0,20050.0,19500.0,19950.0,1258.0
4744,2008-03-14,19850.0,20900.0,19850.0,20600.0,3543.0
4745,2008-03-17,20800.0,20800.0,20095.0,20200.0,2579.0
4746,2008-03-18,20100.0,20950.0,19975.0,20750.0,2134.0
4747,2008-03-19,20700.0,20900.0,20250.0,20575.0,1069.0
4748,2008-03-20,20200.0,20450.0,19400.0,19900.0,851.0
4749,2008-03-25,19750.0,20400.0,19750.0,20000.0,1419.0
4750,2008-03-26,20100.0,20490.0,20050.0,20325.0,708.0
4751,2008-03-27,20500.0,20650.0,20400.0,20645.0,671.0
4752,2008-03-28,20600.0,20775.0,20250.0,20600.0,638.0
4753,2008-03-31,20600.0,20600.0,20375.0,20550.0,335.0
4754,2008-04-01,20550.0,20550.0,19910.0,20050.0,982.0
4755,2008-04-02,20175.0,20250.0,19975.0,20100.0,1406.0
4756,2008-04-03,20000.0,20200.0,19900.0,20195.0,624.0
4757,2008-04-04,20050.0,20225.0,20000.0,20200.0,370.0
4758,2008-04-07,20300.0,20625.0,20200.0,20450.0,583.0
4759,2008-04-08,20500.0,20800.0,20300.0,20425.0,540.0
4760,2008-04-09,20500.0,20690.0,20250.0,20675.0,819.0
4761,2008-04-10,20650.0,20990.0,20623.0,20750.0,1389.0
4762,2008-04-11,20790.0,20850.0,20675.0,20750.0,445.0
4763,2008-04-14,20600.0,20800.0,20425.0,20795.0,628.0
4764,2008-04-15,20800.0,21300.0,20800.0,21000.0,640.0
4765,2008-04-16,21050.0,21500.0,21050.0,21475.0,1792.0
4766,2008-04-17,21500.0,21750.0,21325.0,21350.0,1691.0
4767,2008-04-18,21450.0,21700.0,21350.0,21650.0,1635.0
