,Unnamed: 0,SPX
14276,2006-09-27,1336.34
14277,2006-09-28,1336.59
14278,2006-09-29,1339.15
14279,2006-10-02,1335.85
14280,2006-10-03,1331.32
14281,2006-10-04,1334.11
14282,2006-10-05,1350.22
14283,2006-10-06,1353.22
14284,2006-10-09,1349.58
14285,2006-10-10,1350.66
14286,2006-10-11,1353.42
14287,2006-10-12,1349.95
14288,2006-10-13,1362.83
14289,2006-10-16,1365.62
14290,2006-10-17,1369.05
14291,2006-10-18,1364.05
14292,2006-10-19,1365.96
14293,2006-10-20,1366.96
14294,2006-10-23,1368.6
14295,2006-10-24,1377.02
14296,2006-10-25,1377.38
14297,2006-10-26,1382.22
14298,2006-10-27,1389.08
14299,2006-10-30,1377.34
14300,2006-10-31,1377.93
14301,2006-11-01,1377.94
14302,2006-11-02,1367.81
14303,2006-11-03,1367.34
14304,2006-11-06,1364.3
14305,2006-11-07,1379.78
14306,2006-11-08,1382.84
14307,2006-11-09,1385.72
14308,2006-11-10,1378.33
14309,2006-11-13,1380.9
14310,2006-11-14,1384.42
14311,2006-11-15,1393.22
14312,2006-11-16,1396.57
14313,2006-11-17,1399.76
14314,2006-11-20,1401.2
14315,2006-11-21,1400.5
14316,2006-11-22,1402.81
14317,2006-11-24,1406.09
14318,2006-11-27,1400.95
14319,2006-11-28,1381.9
14320,2006-11-29,1386.72
14321,2006-11-30,1399.48
14322,2006-12-01,1400.63
14323,2006-12-04,1396.71
14324,2006-12-05,1409.12
14325,2006-12-06,1414.76
14326,2006-12-07,1412.9
14327,2006-12-08,1407.29
14328,2006-12-11,1409.84
14329,2006-12-12,1413.04
14330,2006-12-13,1411.56
14331,2006-12-14,1413.21
14332,2006-12-15,1425.49
14333,2006-12-18,1427.09
14334,2006-12-19,1422.48
14335,2006-12-20,1425.55
14336,2006-12-21,1423.53
14337,2006-12-22,1418.3
14338,2006-12-26,1410.76
14339,2006-12-27,1416.9
14340,2006-12-28,1426.84
14341,2006-12-29,1424.73
14342,2007-01-03,1418.3
14343,2007-01-04,1416.6
14344,2007-01-05,1418.34
14345,2007-01-08,1409.71
14346,2007-01-09,1412.84
14347,2007-01-10,1412.11
14348,2007-01-11,1414.85
14349,2007-01-12,1423.82
14350,2007-01-16,1430.73
14351,2007-01-17,1431.9
14352,2007-01-18,1430.62
14353,2007-01-19,1426.37
14354,2007-01-22,1430.5
14355,2007-01-23,1422.95
14356,2007-01-24,1427.99
14357,2007-01-25,1440.13
14358,2007-01-26,1423.9
14359,2007-01-29,1422.18
14360,2007-01-30,1420.62
14361,2007-01-31,1428.82
14362,2007-02-01,1438.24
14363,2007-02-02,1445.94
14364,2007-02-05,1448.39
14365,2007-02-06,1446.99
14366,2007-02-07,1448.0
14367,2007-02-08,1450.02
14368,2007-02-09,1448.31
14369,2007-02-12,1438.06
14370,2007-02-13,1433.37
14371,2007-02-14,1444.26
14372,2007-02-15,1455.3
14373,2007-02-16,1456.81
14374,2007-02-20,1455.54
14375,2007-02-21,1459.68
14376,2007-02-22,1457.63
14377,2007-02-23,1456.38
14378,2007-02-26,1451.19
14379,2007-02-27,1449.37
14380,2007-02-28,1399.04
14381,2007-03-01,1406.82
14382,2007-03-02,1403.17
14383,2007-03-05,1387.17
14384,2007-03-06,1374.12
14385,2007-03-07,1395.41
14386,2007-03-08,1391.97
14387,2007-03-09,1401.89
14388,2007-03-12,1402.85
14389,2007-03-13,1406.6
14390,2007-03-14,1377.95
14391,2007-03-15,1387.17
14392,2007-03-16,1392.28
14393,2007-03-19,1386.95
14394,2007-03-20,1402.06
14395,2007-03-21,1410.94
14396,2007-03-22,1435.04
14397,2007-03-23,1434.54
14398,2007-03-26,1436.11
14399,2007-03-27,1437.5
14400,2007-03-28,1428.61
14401,2007-03-29,1417.23
14402,2007-03-30,1422.53
14403,2007-04-02,1420.86
14404,2007-04-03,1424.55
14405,2007-04-04,1437.77
14406,2007-04-05,1439.37
14407,2007-04-09,1443.76
14408,2007-04-10,1444.61
14409,2007-04-11,1448.39
14410,2007-04-12,1438.87
14411,2007-04-13,1447.8
14412,2007-04-16,1452.85
14413,2007-04-17,1468.47
14414,2007-04-18,1471.48
14415,2007-04-19,1472.5
14416,2007-04-20,1470.73
14417,2007-04-23,1484.35
14418,2007-04-24,1480.93
14419,2007-04-25,1480.41
14420,2007-04-26,1495.42
14421,2007-04-27,1494.25
14422,2007-04-30,1494.07
14423,2007-05-01,1482.37
14424,2007-05-02,1486.3
14425,2007-05-03,1495.92
14426,2007-05-04,1502.39
14427,2007-05-07,1505.62
14428,2007-05-08,1509.48
14429,2007-05-09,1507.72
14430,2007-05-10,1512.58
14431,2007-05-11,1491.47
14432,2007-05-14,1505.85
14433,2007-05-15,1503.15
14434,2007-05-16,1501.19
14435,2007-05-17,1514.14
14436,2007-05-18,1512.75
14437,2007-05-21,1522.75
14438,2007-05-22,1525.1
14439,2007-05-23,1524.12
14440,2007-05-24,1522.28
14441,2007-05-25,1507.51
14442,2007-05-29,1515.73
14443,2007-05-30,1518.11
14444,2007-05-31,1530.23
14445,2007-06-01,1530.62
14446,2007-06-04,1536.34
14447,2007-06-05,1539.18
14448,2007-06-06,1530.95
14449,2007-06-07,1517.38
14450,2007-06-08,1490.72
14451,2007-06-11,1507.67
14452,2007-06-12,1509.12
14453,2007-06-13,1493.0
14454,2007-06-14,1515.67
14455,2007-06-15,1522.97
14456,2007-06-18,1532.91
14457,2007-06-19,1531.05
14458,2007-06-20,1533.7
14459,2007-06-21,1512.84
14460,2007-06-22,1522.19
14461,2007-06-25,1502.56
14462,2007-06-26,1497.74
14463,2007-06-27,1492.89
14464,2007-06-28,1506.34
14465,2007-06-29,1505.71
14466,2007-07-02,1503.35
14467,2007-07-03,1519.43
14468,2007-07-05,1524.87
14469,2007-07-06,1525.4
14470,2007-07-09,1530.44
14471,2007-07-10,1531.85
14472,2007-07-11,1510.12
14473,2007-07-12,1518.76
14474,2007-07-13,1547.7
14475,2007-07-16,1552.5
14476,2007-07-17,1549.52
14477,2007-07-18,1549.37
14478,2007-07-19,1546.17
14479,2007-07-20,1553.08
14480,2007-07-23,1534.1
14481,2007-07-24,1541.57
14482,2007-07-25,1511.04
14483,2007-07-26,1518.09
14484,2007-07-27,1482.66
14485,2007-07-30,1458.95
14486,2007-07-31,1473.91
14487,2007-08-01,1455.27
14488,2007-08-02,1465.81
14489,2007-08-03,1472.2
14490,2007-08-06,1433.06
14491,2007-08-07,1467.67
14492,2007-08-08,1476.71
14493,2007-08-09,1497.49
14494,2007-08-10,1453.09
14495,2007-08-13,1453.64
14496,2007-08-14,1452.92
14497,2007-08-15,1426.54
14498,2007-08-16,1406.7
14499,2007-08-17,1411.27
14500,2007-08-20,1445.94
14501,2007-08-21,1445.55
14502,2007-08-22,1447.12
14503,2007-08-23,1464.07
14504,2007-08-24,1462.5
14505,2007-08-27,1479.37
14506,2007-08-28,1466.79
14507,2007-08-29,1432.36
14508,2007-08-30,1463.76
14509,2007-08-31,1457.64
14510,2007-09-04,1473.99
14511,2007-09-05,1489.42
14512,2007-09-06,1472.29
14513,2007-09-07,1478.55
14514,2007-09-10,1453.55
14515,2007-09-11,1451.7
14516,2007-09-12,1471.49
14517,2007-09-13,1471.56
14518,2007-09-14,1483.95
14519,2007-09-17,1484.25
14520,2007-09-18,1476.65
14521,2007-09-19,1519.78
14522,2007-09-20,1529.03
14523,2007-09-21,1518.75
14524,2007-09-24,1525.75
14525,2007-09-25,1517.73
14526,2007-09-26,1517.21
14527,2007-09-27,1525.42
14528,2007-09-28,1531.38
14529,2007-10-01,1526.75
14530,2007-10-02,1547.04
14531,2007-10-03,1546.63
14532,2007-10-04,1539.59
14533,2007-10-05,1542.84
14534,2007-10-08,1557.59
14535,2007-10-09,1552.58
14536,2007-10-10,1565.15
14537,2007-10-11,1562.47
14538,2007-10-12,1554.41
14539,2007-10-15,1561.8
14540,2007-10-16,1548.71
14541,2007-10-17,1538.53
14542,2007-10-18,1541.24
14543,2007-10-19,1540.08
14544,2007-10-22,1500.63
14545,2007-10-23,1506.33
14546,2007-10-24,1519.59
14547,2007-10-25,1515.88
14548,2007-10-26,1514.4
14549,2007-10-29,1535.28
14550,2007-10-30,1540.98
14551,2007-10-31,1531.02
14552,2007-11-01,1549.38
14553,2007-11-02,1508.44
14554,2007-11-05,1509.65
14555,2007-11-06,1502.17
14556,2007-11-07,1520.27
14557,2007-11-08,1475.62
14558,2007-11-09,1474.77
14559,2007-11-12,1453.7
14560,2007-11-13,1439.18
14561,2007-11-14,1481.05
14562,2007-11-15,1470.58
14563,2007-11-16,1451.15
14564,2007-11-19,1458.74
14565,2007-11-20,1433.27
14566,2007-11-21,1439.7
14567,2007-11-23,1416.77
14568,2007-11-26,1440.7
14569,2007-11-27,1407.22
14570,2007-11-28,1428.23
14571,2007-11-29,1469.02
14572,2007-11-30,1469.72
14573,2007-12-03,1481.14
14574,2007-12-04,1472.42
14575,2007-12-05,1462.79
14576,2007-12-06,1485.01
14577,2007-12-07,1507.34
14578,2007-12-10,1504.66
14579,2007-12-11,1515.96
14580,2007-12-12,1477.65
14581,2007-12-13,1486.59
14582,2007-12-14,1488.41
14583,2007-12-17,1467.95
14584,2007-12-18,1445.9
14585,2007-12-19,1454.98
14586,2007-12-20,1453.0
14587,2007-12-21,1460.12
14588,2007-12-24,1484.46
14589,2007-12-26,1496.45
14590,2007-12-27,1497.66
14591,2007-12-28,1476.37
14592,2007-12-31,1478.49
14593,2008-01-02,1468.36
14594,2008-01-03,1447.16
14595,2008-01-04,1447.16
14596,2008-01-07,1411.63
14597,2008-01-08,1416.18
14598,2008-01-09,1390.19
14599,2008-01-10,1409.13
14600,2008-01-11,1420.33
14601,2008-01-14,1401.02
14602,2008-01-15,1416.25
14603,2008-01-16,1380.95
14604,2008-01-17,1373.2
14605,2008-01-18,1333.25
14606,2008-01-22,1325.19
14607,2008-01-23,1310.5
14608,2008-01-24,1338.6
14609,2008-01-25,1352.07
14610,2008-01-28,1330.61
14611,2008-01-29,1353.97
14612,2008-01-30,1362.3
14613,2008-01-31,1355.81
14614,2008-02-01,1378.55
14615,2008-02-04,1395.42
14616,2008-02-05,1380.82
14617,2008-02-06,1336.64
14618,2008-02-07,1326.45
14619,2008-02-08,1336.91
14620,2008-02-11,1331.29
14621,2008-02-12,1339.13
14622,2008-02-13,1348.86
14623,2008-02-14,1367.21
14624,2008-02-15,1348.86
14625,2008-02-19,1349.99
14626,2008-02-20,1348.78
14627,2008-02-21,1360.03
14628,2008-02-22,1342.53
14629,2008-02-25,1353.11
14630,2008-02-26,1371.8
14631,2008-02-27,1381.29
14632,2008-02-28,1380.02
14633,2008-02-29,1367.68
14634,2008-03-03,1330.63
14635,2008-03-04,1331.34
14636,2008-03-05,1326.75
14637,2008-03-06,1333.7
14638,2008-03-07,1304.34
14639,2008-03-10,1293.37
14640,2008-03-11,1273.37
14641,2008-03-12,1320.65
14642,2008-03-13,1308.77
14643,2008-03-14,1315.48
14644,2008-03-17,1288.14
14645,2008-03-18,1276.6
14646,2008-03-19,1330.74
14647,2008-03-20,1298.42
14648,2008-03-24,1329.51
14649,2008-03-25,1349.88
14650,2008-03-26,1352.99
14651,2008-03-27,1341.13
14652,2008-03-28,1325.76
14653,2008-03-31,1315.22
14654,2008-04-01,1322.7
14655,2008-04-02,1370.18
14656,2008-04-03,1367.53
14657,2008-04-04,1369.31
14658,2008-04-07,1370.4
14659,2008-04-08,1372.54
14660,2008-04-09,1365.54
14661,2008-04-10,1354.49
14662,2008-04-11,1360.55
14663,2008-04-14,1332.83
14664,2008-04-15,1328.32
14665,2008-04-16,1334.43
14666,2008-04-17,1364.71
14667,2008-04-18,1365.56
14668,2008-04-21,1390.33
14669,2008-04-22,1388.17
14670,2008-04-23,1375.94
14671,2008-04-24,1379.93
14672,2008-04-25,1388.82
14673,2008-04-28,1397.84
14674,2008-04-29,1396.37
14675,2008-04-30,1390.94
14676,2008-05-01,1385.59
14677,2008-05-02,1409.34
14678,2008-05-05,1413.9
14679,2008-05-06,1407.49
14680,2008-05-07,1418.26
14681,2008-05-08,1392.57
14682,2008-05-09,1397.68
14683,2008-05-12,1388.28
14684,2008-05-13,1403.58
14685,2008-05-14,1403.04
14686,2008-05-15,1408.66
14687,2008-05-16,1423.57
14688,2008-05-19,1425.35
14689,2008-05-20,1426.63
14690,2008-05-21,1413.4
14691,2008-05-22,1390.71
14692,2008-05-23,1394.35
14693,2008-05-27,1375.93
14694,2008-05-28,1385.35
14695,2008-05-29,1390.84
14696,2008-05-30,1398.26
14697,2008-06-02,1400.38
14698,2008-06-03,1385.67
14699,2008-06-04,1377.65
14700,2008-06-05,1377.2
14701,2008-06-06,1404.05
14702,2008-06-09,1360.68
14703,2008-06-10,1361.76
14704,2008-06-11,1358.44
14705,2008-06-12,1335.49
14706,2008-06-13,1339.87
14707,2008-06-16,1360.03
14708,2008-06-17,1360.14
14709,2008-06-18,1350.93
14710,2008-06-19,1337.81
14711,2008-06-20,1342.83
14712,2008-06-23,1317.93
14713,2008-06-24,1318.0
14714,2008-06-25,1314.29
14715,2008-06-26,1321.97
14716,2008-06-27,1283.15
14717,2008-06-30,1278.38
14718,2008-07-01,1280.0
14719,2008-07-02,1284.91
14720,2008-07-03,1261.52
14721,2008-07-07,1262.9
14722,2008-07-08,1252.31
14723,2008-07-09,1273.7
14724,2008-07-10,1244.69
14725,2008-07-11,1253.39
14726,2008-07-14,1239.49
14727,2008-07-15,1228.3
14728,2008-07-16,1214.91
14729,2008-07-17,1245.36
14730,2008-07-18,1260.32
14731,2008-07-21,1260.68
14732,2008-07-22,1260.0
14733,2008-07-23,1277.0
14734,2008-07-24,1282.19
14735,2008-07-25,1252.54
14736,2008-07-28,1257.76
14737,2008-07-29,1234.37
14738,2008-07-30,1263.2
14739,2008-07-31,1284.26
14740,2008-08-01,1267.38
14741,2008-08-04,1260.31
14742,2008-08-05,1249.01
14743,2008-08-06,1284.88
14744,2008-08-07,1289.19
14745,2008-08-08,1266.07
14746,2008-08-11,1296.32
14747,2008-08-12,1305.32
14748,2008-08-13,1289.59
14749,2008-08-14,1285.83
14750,2008-08-15,1292.93
14751,2008-08-18,1298.2
14752,2008-08-19,1278.6
14753,2008-08-20,1266.69
14754,2008-08-21,1274.54
14755,2008-08-22,1277.72
14756,2008-08-25,1292.2
14757,2008-08-26,1266.84
14758,2008-08-27,1271.51
14759,2008-08-28,1281.66
14760,2008-08-29,1300.68
14761,2008-09-02,1282.83
14762,2008-09-03,1277.58
14763,2008-09-04,1274.98
14764,2008-09-05,1236.83
14765,2008-09-08,1242.31
14766,2008-09-09,1267.79
14767,2008-09-10,1224.51
14768,2008-09-11,1232.04
14769,2008-09-12,1249.05
14770,2008-09-15,1251.7
14771,2008-09-16,1192.7
14772,2008-09-17,1213.59
14773,2008-09-18,1156.39
14774,2008-09-19,1206.51
14775,2008-09-22,1255.08
14776,2008-09-23,1207.09
14777,2008-09-24,1188.22
14778,2008-09-25,1185.87
14779,2008-09-26,1209.18
14780,2008-09-29,1213.01
14781,2008-09-30,1106.39
14782,2008-10-01,1166.36
14783,2008-10-02,1161.06
14784,2008-10-03,1114.28
14785,2008-10-06,1099.23
14786,2008-10-07,1056.89
14787,2008-10-08,996.23
14788,2008-10-09,984.94
14789,2008-10-10,909.92
14790,2008-10-13,899.22
14791,2008-10-14,1003.35
14792,2008-10-15,998.01
14793,2008-10-16,907.84
14794,2008-10-17,946.43
14795,2008-10-20,940.55
14796,2008-10-21,985.4
14797,2008-10-22,955.05
14798,2008-10-23,896.78
14799,2008-10-24,908.11
14800,2008-10-27,876.77
14801,2008-10-28,848.92
14802,2008-10-29,940.51
14803,2008-10-30,930.09
14804,2008-10-31,954.09
14805,2008-11-03,968.75
14806,2008-11-04,966.3
14807,2008-11-05,1005.75
14808,2008-11-06,952.77
14809,2008-11-07,904.88
14810,2008-11-10,930.99
14811,2008-11-11,919.21
14812,2008-11-12,898.95
14813,2008-11-13,852.3
14814,2008-11-14,911.29
14815,2008-11-17,873.29
14816,2008-11-18,850.75
14817,2008-11-19,859.12
14818,2008-11-20,806.58
14819,2008-11-21,752.44
14820,2008-11-24,800.03
14821,2008-11-25,851.81
14822,2008-11-26,857.39
14823,2008-11-28,887.68
14824,2008-12-01,896.24
14825,2008-12-02,816.21
14826,2008-12-03,848.81
14827,2008-12-04,870.74
14828,2008-12-05,845.22
14829,2008-12-08,876.07
14830,2008-12-09,909.7
14831,2008-12-10,888.67
14832,2008-12-11,899.24
14833,2008-12-12,873.59
14834,2008-12-15,879.73
14835,2008-12-16,868.57
14836,2008-12-17,913.18
14837,2008-12-18,904.42
14838,2008-12-19,885.28
14839,2008-12-22,887.88
14840,2008-12-23,871.63
14841,2008-12-24,863.16
14842,2008-12-26,868.15
14843,2008-12-29,872.8
14844,2008-12-30,869.42
14845,2008-12-31,890.64
14846,2009-01-02,903.25
14847,2009-01-05,931.8
14848,2009-01-06,927.45
14849,2009-01-07,934.7
14850,2009-01-08,906.65
14851,2009-01-09,909.73
14852,2009-01-12,890.35
14853,2009-01-13,870.26
14854,2009-01-14,871.79
14855,2009-01-15,842.62
14856,2009-01-16,843.74
14857,2009-01-20,850.12
14858,2009-01-21,805.22
14859,2009-01-22,840.24
14860,2009-01-23,827.5
14861,2009-01-26,831.95
14862,2009-01-27,836.57
14863,2009-01-28,845.71
14864,2009-01-29,874.09
14865,2009-01-30,845.14
14866,2009-02-02,825.88
14867,2009-02-03,825.44
14868,2009-02-04,838.51
14869,2009-02-05,832.23
14870,2009-02-06,845.85
14871,2009-02-09,868.6
14872,2009-02-10,869.89
14873,2009-02-11,827.16
14874,2009-02-12,833.74
14875,2009-02-13,835.19
14876,2009-02-17,826.84
14877,2009-02-18,789.17
14878,2009-02-19,788.42
14879,2009-02-20,778.94
14880,2009-02-23,770.05
14881,2009-02-24,743.33
14882,2009-02-25,773.14
14883,2009-02-26,764.9
14884,2009-02-27,752.83
14885,2009-03-02,735.09
14886,2009-03-03,700.82
14887,2009-03-04,696.33
14888,2009-03-05,712.87
14889,2009-03-06,682.55
14890,2009-03-09,683.38
14891,2009-03-10,676.53
14892,2009-03-11,719.6
14893,2009-03-12,721.36
14894,2009-03-13,750.74
14895,2009-03-16,756.55
14896,2009-03-17,753.89
14897,2009-03-18,778.12
14898,2009-03-19,794.35
14899,2009-03-20,784.04
14900,2009-03-23,768.54
14901,2009-03-24,822.92
14902,2009-03-25,806.12
14903,2009-03-26,813.88
14904,2009-03-27,832.86
14905,2009-03-30,815.94
14906,2009-03-31,787.53
14907,2009-04-01,797.87
14908,2009-04-02,811.08
14909,2009-04-03,834.38
14910,2009-04-06,842.5
14911,2009-04-07,835.48
14912,2009-04-08,815.55
14913,2009-04-09,825.16
14914,2009-04-13,856.56
14915,2009-04-14,858.73
14916,2009-04-15,841.5
14917,2009-04-16,852.06
14918,2009-04-17,865.3
14919,2009-04-20,869.6
14920,2009-04-21,832.39
14921,2009-04-22,850.08
14922,2009-04-23,843.55
14923,2009-04-24,851.92
14924,2009-04-27,866.23
14925,2009-04-28,857.51
14926,2009-04-29,855.16
14927,2009-04-30,873.64
14928,2009-05-01,872.81
14929,2009-05-04,877.52
14930,2009-05-05,907.24
14931,2009-05-06,903.8
14932,2009-05-07,919.53
14933,2009-05-08,907.39
14934,2009-05-11,929.23
14935,2009-05-12,909.24
14936,2009-05-13,908.35
14937,2009-05-14,883.92
14938,2009-05-15,893.07
14939,2009-05-18,882.88
14940,2009-05-19,909.71
14941,2009-05-20,908.13
14942,2009-05-21,903.47
14943,2009-05-22,888.33
14944,2009-05-26,887.0
14945,2009-05-27,910.33
14946,2009-05-28,893.06
14947,2009-05-29,906.83
14948,2009-06-01,919.14
14949,2009-06-02,942.87
14950,2009-06-03,944.74
14951,2009-06-04,931.76
14952,2009-06-05,942.46
14953,2009-06-08,940.09
14954,2009-06-09,939.14
14955,2009-06-10,942.43
14956,2009-06-11,939.15
14957,2009-06-12,944.89
14958,2009-06-15,946.21
14959,2009-06-16,923.72
14960,2009-06-17,911.97
14961,2009-06-18,910.71
14962,2009-06-19,918.37
14963,2009-06-22,921.23
14964,2009-06-23,893.04
14965,2009-06-24,895.1
14966,2009-06-25,900.94
14967,2009-06-26,920.26
14968,2009-06-29,918.9
14969,2009-06-30,927.23
14970,2009-07-01,919.32
14971,2009-07-02,923.33
14972,2009-07-06,896.42
14973,2009-07-07,898.72
14974,2009-07-08,881.03
14975,2009-07-09,879.56
14976,2009-07-10,882.68
14977,2009-07-13,879.13
14978,2009-07-14,901.05
14979,2009-07-15,905.84
14980,2009-07-16,932.68
14981,2009-07-17,940.74
14982,2009-07-20,940.38
14983,2009-07-21,951.13
14984,2009-07-22,954.58
14985,2009-07-23,954.07
14986,2009-07-24,976.29
14987,2009-07-27,979.26
14988,2009-07-28,982.18
14989,2009-07-29,979.62
14990,2009-07-30,975.15
14991,2009-07-31,986.75
14992,2009-08-03,987.48
14993,2009-08-04,1002.63
14994,2009-08-05,1005.65
14995,2009-08-06,1002.72
14996,2009-08-07,997.08
14997,2009-08-10,1010.48
14998,2009-08-11,1007.1
14999,2009-08-12,994.35
15000,2009-08-13,1005.81
15001,2009-08-14,1012.73
15002,2009-08-17,1004.09
15003,2009-08-18,979.73
15004,2009-08-19,989.67
15005,2009-08-20,996.46
15006,2009-08-21,1007.37
15007,2009-08-24,1026.13
15008,2009-08-25,1025.57
15009,2009-08-26,1028.0
15010,2009-08-27,1028.12
15011,2009-08-28,1030.98
15012,2009-08-31,1028.93
15013,2009-09-01,1020.62
15014,2009-09-02,998.04
15015,2009-09-03,994.75
15016,2009-09-04,1003.24
15017,2009-09-08,1016.4
15018,2009-09-09,1025.39
15019,2009-09-10,1033.37
15020,2009-09-11,1044.14
15021,2009-09-14,1042.73
15022,2009-09-15,1049.34
15023,2009-09-16,1052.63
15024,2009-09-17,1068.76
15025,2009-09-18,1065.49
15026,2009-09-21,1068.3
15027,2009-09-22,1064.66
15028,2009-09-23,1071.66
15029,2009-09-24,1060.87
15030,2009-09-25,1050.78
15031,2009-09-28,1044.38
15032,2009-09-29,1062.98
15033,2009-09-30,1060.61
15034,2009-10-01,1057.08
15035,2009-10-02,1029.85
15036,2009-10-05,1025.21
15037,2009-10-06,1040.46
15038,2009-10-07,1054.72
15039,2009-10-08,1057.58
15040,2009-10-09,1065.48
15041,2009-10-12,1071.49
15042,2009-10-13,1076.19
15043,2009-10-14,1073.19
15044,2009-10-15,1092.02
15045,2009-10-16,1096.56
15046,2009-10-19,1087.68
15047,2009-10-20,1097.91
15048,2009-10-21,1091.06
15049,2009-10-22,1081.4
15050,2009-10-23,1092.91
15051,2009-10-26,1079.6
15052,2009-10-27,1066.95
15053,2009-10-28,1063.41
15054,2009-10-29,1042.63
15055,2009-10-30,1066.11
15056,2009-11-02,1036.19
15057,2009-11-03,1042.88
15058,2009-11-04,1045.41
15059,2009-11-05,1046.5
15060,2009-11-06,1066.63
15061,2009-11-09,1069.3
15062,2009-11-10,1093.08
15063,2009-11-11,1093.01
15064,2009-11-12,1098.51
15065,2009-11-13,1087.24
15066,2009-11-16,1093.48
15067,2009-11-17,1109.3
15068,2009-11-18,1110.32
15069,2009-11-19,1109.8
15070,2009-11-20,1094.9
15071,2009-11-23,1091.38
15072,2009-11-24,1106.24
15073,2009-11-25,1105.65
15074,2009-11-27,1110.63
15075,2009-11-30,1091.49
15076,2009-12-01,1095.63
15077,2009-12-02,1108.86
15078,2009-12-03,1109.24
15079,2009-12-04,1099.92
15080,2009-12-07,1105.98
15081,2009-12-08,1103.25
15082,2009-12-09,1091.94
15083,2009-12-10,1095.95
15084,2009-12-11,1102.35
15085,2009-12-14,1106.41
15086,2009-12-15,1114.11
15087,2009-12-16,1107.93
15088,2009-12-17,1109.18
15089,2009-12-18,1096.08
15090,2009-12-21,1102.47
15091,2009-12-22,1114.05
15092,2009-12-23,1118.02
15093,2009-12-24,1120.59
15094,2009-12-28,1126.48
15095,2009-12-29,1127.78
15096,2009-12-30,1126.2
15097,2009-12-31,1126.42
15098,2010-01-04,1115.1
15099,2010-01-05,1132.99
15100,2010-01-06,1136.52
15101,2010-01-07,1137.14
15102,2010-01-08,1141.69
15103,2010-01-11,1144.98
15104,2010-01-12,1146.98
15105,2010-01-13,1136.22
15106,2010-01-14,1145.68
15107,2010-01-15,1148.46
15108,2010-01-19,1136.03
15109,2010-01-20,1150.23
15110,2010-01-21,1138.04
15111,2010-01-22,1116.48
15112,2010-01-25,1091.76
15113,2010-01-26,1096.78
15114,2010-01-27,1092.17
15115,2010-01-28,1097.5
15116,2010-01-29,1084.53
15117,2010-02-01,1073.87
15118,2010-02-02,1089.19
15119,2010-02-03,1103.32
15120,2010-02-04,1097.28
15121,2010-02-05,1063.11
15122,2010-02-08,1066.19
15123,2010-02-09,1056.74
15124,2010-02-10,1070.52
15125,2010-02-11,1068.13
15126,2010-02-12,1078.47
15127,2010-02-16,1075.51
15128,2010-02-17,1094.87
15129,2010-02-18,1099.51
15130,2010-02-19,1106.75
15131,2010-02-22,1109.17
15132,2010-02-23,1108.01
15133,2010-02-24,1094.6
15134,2010-02-25,1105.24
15135,2010-02-26,1102.94
15136,2010-03-01,1104.49
15137,2010-03-02,1115.71
15138,2010-03-03,1118.31
15139,2010-03-04,1118.79
15140,2010-03-05,1122.97
15141,2010-03-08,1138.7
15142,2010-03-09,1138.5
15143,2010-03-10,1140.45
15144,2010-03-11,1145.61
15145,2010-03-12,1150.24
15146,2010-03-15,1149.99
15147,2010-03-16,1150.51
15148,2010-03-17,1159.46
15149,2010-03-18,1166.21
15150,2010-03-19,1165.83
15151,2010-03-22,1159.9
15152,2010-03-23,1165.81
15153,2010-03-24,1174.17
15154,2010-03-25,1167.72
15155,2010-03-26,1165.73
15156,2010-03-29,1166.59
15157,2010-03-30,1173.22
15158,2010-03-31,1173.27
15159,2010-04-01,1169.43
15160,2010-04-05,1178.1
15161,2010-04-06,1187.44
15162,2010-04-07,1189.44
15163,2010-04-08,1182.45
15164,2010-04-09,1186.44
15165,2010-04-12,1194.37
15166,2010-04-13,1196.48
15167,2010-04-14,1197.3
15168,2010-04-15,1210.65
15169,2010-04-16,1211.67
15170,2010-04-19,1192.13
15171,2010-04-20,1197.52
15172,2010-04-21,1207.17
15173,2010-04-22,1205.94
15174,2010-04-23,1208.67
15175,2010-04-26,1217.28
15176,2010-04-27,1212.05
15177,2010-04-28,1183.71
15178,2010-04-29,1191.36
15179,2010-04-30,1206.78
15180,2010-05-03,1186.69
15181,2010-05-04,1202.26
15182,2010-05-05,1173.6
15183,2010-05-06,1165.9
15184,2010-05-07,1128.15
15185,2010-05-10,1110.88
15186,2010-05-11,1159.73
15187,2010-05-12,1155.79
15188,2010-05-13,1171.67
15189,2010-05-14,1157.44
15190,2010-05-17,1135.68
15191,2010-05-18,1136.94
15192,2010-05-19,1120.8
15193,2010-05-20,1115.05
15194,2010-05-21,1071.59
15195,2010-05-24,1087.69
15196,2010-05-25,1073.65
15197,2010-05-26,1074.03
15198,2010-05-27,1067.95
15199,2010-05-28,1103.06
15200,2010-06-01,1089.41
15201,2010-06-02,1070.71
15202,2010-06-03,1098.38
15203,2010-06-04,1102.83
15204,2010-06-07,1064.88
15205,2010-06-08,1050.47
15206,2010-06-09,1062.0
15207,2010-06-10,1055.69
15208,2010-06-11,1086.84
15209,2010-06-14,1091.6
15210,2010-06-15,1089.63
15211,2010-06-16,1115.23
15212,2010-06-17,1114.61
15213,2010-06-18,1116.04
15214,2010-06-21,1117.51
15215,2010-06-22,1113.2
15216,2010-06-23,1095.31
15217,2010-06-24,1092.04
15218,2010-06-25,1073.69
15219,2010-06-28,1076.76
15220,2010-06-29,1074.57
15221,2010-06-30,1041.24
