,Unnamed: 0,SHSZ300
1233,2007-02-15,2668.63
1234,2007-02-16,2676.74
1235,2007-02-26,2707.68
1236,2007-02-27,2457.49
1237,2007-02-28,2544.57
1238,2007-03-01,2473.54
1239,2007-03-02,2508.73
1240,2007-03-05,2475.61
1241,2007-03-06,2520.29
1242,2007-03-07,2589.44
1243,2007-03-08,2627.63
1244,2007-03-09,2611.39
1245,2007-03-12,2616.17
1246,2007-03-13,2640.17
1247,2007-03-14,2597.36
1248,2007-03-15,2645.55
1249,2007-03-16,2604.23
1250,2007-03-19,2659.41
1251,2007-03-20,2672.77
1252,2007-03-21,2702.6
1253,2007-03-22,2711.32
1254,2007-03-23,2716.27
1255,2007-03-26,2764.03
1256,2007-03-27,2784.02
1257,2007-03-28,2797.65
1258,2007-03-29,2783.3
1259,2007-03-30,2781.78
1260,2007-04-02,2850.11
1261,2007-04-03,2888.11
1262,2007-04-04,2911.82
1263,2007-04-05,2945.04
1264,2007-04-06,2972.01
1265,2007-04-09,3038.17
1266,2007-04-10,3081.57
1267,2007-04-11,3121.32
1268,2007-04-12,3176.44
1269,2007-04-13,3169.23
1270,2007-04-16,3256.0
1271,2007-04-17,3283.6
1272,2007-04-18,3304.5
1273,2007-04-19,3150.3
1274,2007-04-20,3289.28
1275,2007-04-23,3431.32
1276,2007-04-24,3445.2
1277,2007-04-25,3448.28
1278,2007-04-26,3493.58
1279,2007-04-27,3470.52
1280,2007-04-30,3558.71
1281,2007-05-08,3686.03
1282,2007-05-09,3701.28
1283,2007-05-10,3724.51
1284,2007-05-11,3702.61
1285,2007-05-14,3734.42
1286,2007-05-15,3604.64
1287,2007-05-16,3700.29
1288,2007-05-17,3778.61
1289,2007-05-18,3776.63
1290,2007-05-21,3831.44
1291,2007-05-22,3870.49
1292,2007-05-23,3938.95
1293,2007-05-24,3919.75
1294,2007-05-25,3985.25
1295,2007-05-28,4072.58
1296,2007-05-29,4168.29
1297,2007-05-30,3886.46
1298,2007-05-31,3927.95
1299,2007-06-01,3803.95
1300,2007-06-04,3511.43
1301,2007-06-05,3634.63
1302,2007-06-06,3677.58
1303,2007-06-07,3802.3
1304,2007-06-08,3837.87
1305,2007-06-11,3931.86
1306,2007-06-12,4036.11
1307,2007-06-13,4118.27
1308,2007-06-14,4075.82
1309,2007-06-15,4099.38
1310,2007-06-18,4227.57
1311,2007-06-19,4253.0
1312,2007-06-20,4157.6
1313,2007-06-21,4197.28
1314,2007-06-22,4051.43
1315,2007-06-25,3877.59
1316,2007-06-26,3928.21
1317,2007-06-27,4040.48
1318,2007-06-28,3858.52
1319,2007-06-29,3764.08
1320,2007-07-02,3757.66
1321,2007-07-03,3832.23
1322,2007-07-04,3743.58
1323,2007-07-05,3537.44
1324,2007-07-06,3710.28
1325,2007-07-09,3821.3
1326,2007-07-10,3775.62
1327,2007-07-11,3789.87
1328,2007-07-12,3816.92
1329,2007-07-13,3820.02
1330,2007-07-16,3697.95
1331,2007-07-17,3789.65
1332,2007-07-18,3807.57
1333,2007-07-19,3807.0
1334,2007-07-20,3971.88
1335,2007-07-23,4156.72
1336,2007-07-24,4161.35
1337,2007-07-25,4255.46
1338,2007-07-26,4303.19
1339,2007-07-27,4307.14
1340,2007-07-30,4410.3
1341,2007-07-31,4460.56
1342,2007-08-01,4290.48
1343,2007-08-02,4436.19
1344,2007-08-03,4598.38
1345,2007-08-06,4703.98
1346,2007-08-07,4724.55
1347,2007-08-08,4668.09
1348,2007-08-09,4777.29
1349,2007-08-10,4726.68
1350,2007-08-13,4721.19
1351,2007-08-14,4795.57
1352,2007-08-15,4798.75
1353,2007-08-16,4721.94
1354,2007-08-17,4626.58
1355,2007-08-20,4885.43
1356,2007-08-21,4972.71
1357,2007-08-22,5051.69
1358,2007-08-23,5135.93
1359,2007-08-24,5217.58
1360,2007-08-27,5243.15
1361,2007-08-28,5251.77
1362,2007-08-29,5171.82
1363,2007-08-30,5241.23
1364,2007-08-31,5296.81
1365,2007-09-03,5419.17
1366,2007-09-04,5360.33
1367,2007-09-05,5363.25
1368,2007-09-06,5412.04
1369,2007-09-07,5294.79
1370,2007-09-10,5377.22
1371,2007-09-11,5124.09
1372,2007-09-12,5202.86
1373,2007-09-13,5349.97
1374,2007-09-14,5397.28
1375,2007-09-17,5498.91
1376,2007-09-18,5476.84
1377,2007-09-19,5419.27
1378,2007-09-20,5494.92
1379,2007-09-21,5468.1
1380,2007-09-24,5513.9
1381,2007-09-25,5454.62
1382,2007-09-26,5361.02
1383,2007-09-27,5427.66
1384,2007-09-28,5580.81
1385,2007-10-08,5653.14
1386,2007-10-09,5675.93
1387,2007-10-10,5685.76
1388,2007-10-11,5760.08
1389,2007-10-12,5737.22
1390,2007-10-15,5821.45
1391,2007-10-16,5877.2
1392,2007-10-17,5824.12
1393,2007-10-18,5615.75
1394,2007-10-19,5614.06
1395,2007-10-22,5472.68
1396,2007-10-23,5540.09
1397,2007-10-24,5588.01
1398,2007-10-25,5333.79
1399,2007-10-26,5394.81
1400,2007-10-29,5508.36
1401,2007-10-30,5596.07
1402,2007-10-31,5688.54
1403,2007-11-01,5605.23
1404,2007-11-02,5472.93
1405,2007-11-05,5360.31
1406,2007-11-06,5317.55
1407,2007-11-07,5350.63
1408,2007-11-08,5093.67
1409,2007-11-09,5040.52
1410,2007-11-12,4978.25
1411,2007-11-13,4939.24
1412,2007-11-14,5145.89
1413,2007-11-15,5081.11
1414,2007-11-16,5007.66
1415,2007-11-19,4994.42
1416,2007-11-20,5069.38
1417,2007-11-21,4997.62
1418,2007-11-22,4772.62
1419,2007-11-23,4856.16
1420,2007-11-26,4800.08
1421,2007-11-27,4711.15
1422,2007-11-28,4648.75
1423,2007-11-29,4842.07
1424,2007-11-30,4737.41
1425,2007-12-03,4772.67
1426,2007-12-04,4829.21
1427,2007-12-05,4965.95
1428,2007-12-06,4971.06
1429,2007-12-07,5041.35
1430,2007-12-10,5133.56
1431,2007-12-11,5140.0
1432,2007-12-12,5077.39
1433,2007-12-13,4884.3
1434,2007-12-14,4977.65
1435,2007-12-17,4857.29
1436,2007-12-18,4829.91
1437,2007-12-19,4946.29
1438,2007-12-20,5037.19
1439,2007-12-21,5101.85
1440,2007-12-24,5207.13
1441,2007-12-25,5216.81
1442,2007-12-26,5265.03
1443,2007-12-27,5367.53
1444,2007-12-28,5338.27
1445,2008-01-02,5385.1
1446,2008-01-03,5422.03
1447,2008-01-04,5483.65
1448,2008-01-07,5556.59
1449,2008-01-08,5528.05
1450,2008-01-09,5613.76
1451,2008-01-10,5672.15
1452,2008-01-11,5699.15
1453,2008-01-14,5731.76
1454,2008-01-15,5696.45
1455,2008-01-16,5505.72
1456,2008-01-17,5365.62
1457,2008-01-18,5414.47
1458,2008-01-21,5145.73
1459,2008-01-22,4753.87
1460,2008-01-23,4975.11
1461,2008-01-24,5027.21
1462,2008-01-25,5077.43
1463,2008-01-28,4731.88
1464,2008-01-29,4762.08
1465,2008-01-30,4710.65
1466,2008-01-31,4620.4
1467,2008-02-01,4571.94
1468,2008-02-04,4950.12
1469,2008-02-05,4921.83
1470,2008-02-13,4816.08
1471,2008-02-14,4880.25
1472,2008-02-15,4813.31
1473,2008-02-18,4910.99
1474,2008-02-19,5020.75
1475,2008-02-20,4908.72
1476,2008-02-21,4876.03
1477,2008-02-22,4702.24
1478,2008-02-25,4519.78
1479,2008-02-26,4515.53
1480,2008-02-27,4639.77
1481,2008-02-28,4622.06
1482,2008-02-29,4674.55
1483,2008-03-03,4790.74
1484,2008-03-04,4671.15
1485,2008-03-05,4628.72
1486,2008-03-06,4685.03
1487,2008-03-07,4621.69
1488,2008-03-10,4431.59
1489,2008-03-11,4441.18
1490,2008-03-12,4309.65
1491,2008-03-13,4198.96
1492,2008-03-14,4157.87
1493,2008-03-17,3965.28
1494,2008-03-18,3763.95
1495,2008-03-19,3888.86
1496,2008-03-20,4001.83
1497,2008-03-21,4037.83
1498,2008-03-24,3857.09
1499,2008-03-25,3905.77
1500,2008-03-26,3914.37
1501,2008-03-27,3748.92
1502,2008-03-28,3918.16
1503,2008-03-31,3790.53
1504,2008-04-01,3582.86
1505,2008-04-02,3547.98
1506,2008-04-03,3650.7
1507,2008-04-07,3845.82
1508,2008-04-08,3891.06
1509,2008-04-09,3688.13
1510,2008-04-10,3754.72
1511,2008-04-11,3783.73
1512,2008-04-14,3536.33
1513,2008-04-15,3583.3
1514,2008-04-16,3494.02
1515,2008-04-17,3386.63
1516,2008-04-18,3272.5
1517,2008-04-21,3267.55
1518,2008-04-22,3296.28
1519,2008-04-23,3453.73
1520,2008-04-24,3774.5
1521,2008-04-25,3803.07
1522,2008-04-28,3729.15
1523,2008-04-29,3776.94
1524,2008-04-30,3959.12
1525,2008-05-05,4055.78
1526,2008-05-06,4010.89
1527,2008-05-07,3821.32
1528,2008-05-08,3925.04
1529,2008-05-09,3878.92
1530,2008-05-12,3904.92
1531,2008-05-13,3851.69
1532,2008-05-14,3975.78
1533,2008-05-15,3948.09
1534,2008-05-16,3936.12
1535,2008-05-19,3914.07
1536,2008-05-20,3710.82
1537,2008-05-21,3783.05
1538,2008-05-22,3711.44
1539,2008-05-23,3675.15
1540,2008-05-26,3559.22
1541,2008-05-27,3576.2
1542,2008-05-28,3676.23
1543,2008-05-29,3580.87
1544,2008-05-30,3611.33
1545,2008-06-02,3625.83
1546,2008-06-03,3614.11
1547,2008-06-04,3546.92
1548,2008-06-05,3512.14
1549,2008-06-06,3489.5
1550,2008-06-10,3206.56
1551,2008-06-11,3140.3
1552,2008-06-12,3084.63
1553,2008-06-13,2979.12
1554,2008-06-16,2952.24
1555,2008-06-17,2842.68
1556,2008-06-18,2991.27
1557,2008-06-19,2773.08
1558,2008-06-20,2849.67
1559,2008-06-23,2789.94
1560,2008-06-24,2851.92
1561,2008-06-25,2969.54
1562,2008-06-26,2980.91
1563,2008-06-27,2816.02
1564,2008-06-30,2791.82
1565,2008-07-01,2698.35
1566,2008-07-02,2699.6
1567,2008-07-03,2760.61
1568,2008-07-04,2741.85
1569,2008-07-07,2882.76
1570,2008-07-08,2901.84
1571,2008-07-09,3015.13
1572,2008-07-10,2973.73
1573,2008-07-11,2953.5
1574,2008-07-14,2975.87
1575,2008-07-15,2852.98
1576,2008-07-16,2745.6
1577,2008-07-17,2718.07
1578,2008-07-18,2815.46
1579,2008-07-21,2911.05
1580,2008-07-22,2904.74
1581,2008-07-23,2883.32
1582,2008-07-24,2977.36
1583,2008-07-25,2939.2
1584,2008-07-28,2960.85
1585,2008-07-29,2905.63
1586,2008-07-30,2884.38
1587,2008-07-31,2805.21
1588,2008-08-01,2840.79
1589,2008-08-04,2773.15
1590,2008-08-05,2703.08
1591,2008-08-06,2721.69
1592,2008-08-07,2720.44
1593,2008-08-08,2591.46
1594,2008-08-11,2456.81
1595,2008-08-12,2444.16
1596,2008-08-13,2444.67
1597,2008-08-14,2443.51
1598,2008-08-15,2447.61
1599,2008-08-18,2313.4
1600,2008-08-19,2348.47
1601,2008-08-20,2532.94
1602,2008-08-21,2443.98
1603,2008-08-22,2404.93
1604,2008-08-25,2400.55
1605,2008-08-26,2331.53
1606,2008-08-27,2325.29
1607,2008-08-28,2335.86
1608,2008-08-29,2391.64
1609,2008-09-01,2309.17
1610,2008-09-02,2285.41
1611,2008-09-03,2245.96
1612,2008-09-04,2251.15
1613,2008-09-05,2183.43
1614,2008-09-08,2126.52
1615,2008-09-09,2139.14
1616,2008-09-10,2143.18
1617,2008-09-11,2072.13
1618,2008-09-12,2077.85
1619,2008-09-16,2000.65
1620,2008-09-17,1929.13
1621,2008-09-18,1895.99
1622,2008-09-19,2073.11
1623,2008-09-22,2207.61
1624,2008-09-23,2123.48
1625,2008-09-24,2138.85
1626,2008-09-25,2223.53
1627,2008-09-26,2243.66
1628,2008-10-06,2128.7
1629,2008-10-07,2102.45
1630,2008-10-08,2022.88
1631,2008-10-09,1995.3
1632,2008-10-10,1906.96
1633,2008-10-13,1985.49
1634,2008-10-14,1934.62
1635,2008-10-15,1914.36
1636,2008-10-16,1820.9
1637,2008-10-17,1833.26
1638,2008-10-20,1896.73
1639,2008-10-21,1881.41
1640,2008-10-22,1833.32
1641,2008-10-23,1834.78
1642,2008-10-24,1781.6
1643,2008-10-27,1654.67
1644,2008-10-28,1705.82
1645,2008-10-29,1658.22
1646,2008-10-30,1697.66
1647,2008-10-31,1663.66
1648,2008-11-03,1653.54
1649,2008-11-04,1627.76
1650,2008-11-05,1691.42
1651,2008-11-06,1649.78
1652,2008-11-07,1677.83
1653,2008-11-10,1801.67
1654,2008-11-11,1781.36
1655,2008-11-12,1801.82
1656,2008-11-13,1874.08
1657,2008-11-14,1943.65
1658,2008-11-17,1987.22
1659,2008-11-18,1839.82
1660,2008-11-19,1953.16
1661,2008-11-20,1932.43
1662,2008-11-21,1920.73
1663,2008-11-24,1837.64
1664,2008-11-25,1834.29
1665,2008-11-26,1843.49
1666,2008-11-27,1870.47
1667,2008-11-28,1829.92
1668,2008-12-01,1864.2
1669,2008-12-02,1868.63
1670,2008-12-03,1952.67
1671,2008-12-04,1982.93
1672,2008-12-05,2013.18
1673,2008-12-08,2095.04
1674,2008-12-09,2040.85
1675,2008-12-10,2096.39
1676,2008-12-11,2046.34
1677,2008-12-12,1960.38
1678,2008-12-15,1975.03
1679,2008-12-16,1994.45
1680,2008-12-17,2001.42
1681,2008-12-18,2045.1
1682,2008-12-19,2052.11
1683,2008-12-22,2017.55
1684,2008-12-23,1918.95
1685,2008-12-24,1887.07
1686,2008-12-25,1870.77
1687,2008-12-26,1862.1
1688,2008-12-29,1854.76
1689,2008-12-30,1833.44
1690,2008-12-31,1817.72
1691,2009-01-05,1882.96
1692,2009-01-06,1942.8
1693,2009-01-07,1931.18
1694,2009-01-08,1887.99
1695,2009-01-09,1918.37
1696,2009-01-12,1920.69
1697,2009-01-13,1876.19
1698,2009-01-14,1955.24
1699,2009-01-15,1954.87
1700,2009-01-16,1990.21
1701,2009-01-19,2012.46
1702,2009-01-20,2025.19
1703,2009-01-21,2021.71
1704,2009-01-22,2044.55
1705,2009-01-23,2032.68
1706,2009-02-02,2057.06
1707,2009-02-03,2108.91
1708,2009-02-04,2166.41
1709,2009-02-05,2150.97
1710,2009-02-06,2237.28
1711,2009-02-09,2296.67
1712,2009-02-10,2326.75
1713,2009-02-11,2331.14
1714,2009-02-12,2318.34
1715,2009-02-13,2399.06
1716,2009-02-16,2462.25
1717,2009-02-17,2385.29
1718,2009-02-18,2275.84
1719,2009-02-19,2298.41
1720,2009-02-20,2344.32
1721,2009-02-23,2410.48
1722,2009-02-24,2301.85
1723,2009-02-25,2304.25
1724,2009-02-26,2190.19
1725,2009-02-27,2140.49
1726,2009-03-02,2164.67
1727,2009-03-03,2142.15
1728,2009-03-04,2285.15
1729,2009-03-05,2304.92
1730,2009-03-06,2286.58
1731,2009-03-09,2202.53
1732,2009-03-10,2240.78
1733,2009-03-11,2220.38
1734,2009-03-12,2215.7
1735,2009-03-13,2205.422
1736,2009-03-16,2241.614
1737,2009-03-17,2322.403
1738,2009-03-18,2332.652
1739,2009-03-19,2382.564
1740,2009-03-20,2379.8379999999997
1741,2009-03-23,2439.395
1742,2009-03-24,2451.783
1743,2009-03-25,2401.327
1744,2009-03-26,2479.7889999999998
1745,2009-03-27,2498.931
1746,2009-03-30,2484.487
1747,2009-03-31,2507.7889999999998
1748,2009-04-01,2548.222
1749,2009-04-02,2576.4
1750,2009-04-03,2570.5029999999997
1751,2009-04-07,2576.95
1752,2009-04-08,2479.348
1753,2009-04-09,2517.669
1754,2009-04-10,2595.53
1755,2009-04-13,2656.518
1756,2009-04-14,2676.8720000000003
1757,2009-04-15,2686.99
1758,2009-04-16,2687.1059999999998
1759,2009-04-17,2650.691
1760,2009-04-20,2707.667
1761,2009-04-21,2675.442
1762,2009-04-22,2576.281
1763,2009-04-23,2593.564
1764,2009-04-24,2572.888
1765,2009-04-27,2513.292
1766,2009-04-28,2518.531
1767,2009-04-29,2605.37
1768,2009-04-30,2622.926
1769,2009-05-04,2714.301
1770,2009-05-05,2727.014
1771,2009-05-06,2764.9790000000003
1772,2009-05-07,2767.0759999999996
1773,2009-05-08,2789.219
1774,2009-05-11,2725.316
1775,2009-05-12,2788.562
1776,2009-05-13,2814.005
1777,2009-05-14,2792.597
1778,2009-05-15,2796.116
1779,2009-05-18,2810.573
1780,2009-05-19,2840.0840000000003
1781,2009-05-20,2812.865
1782,2009-05-21,2750.01
1783,2009-05-22,2740.677
1784,2009-05-25,2752.716
1785,2009-05-26,2719.764
1786,2009-05-27,2759.712
1787,2009-06-01,2858.342
1788,2009-06-02,2865.099
1789,2009-06-03,2939.387
1790,2009-06-04,2953.7509999999997
1791,2009-06-05,2939.3059999999996
1792,2009-06-08,2948.478
1793,2009-06-09,2960.5559999999996
1794,2009-06-10,2989.595
1795,2009-06-11,2961.6290000000004
1796,2009-06-12,2906.2859999999996
1797,2009-06-15,2966.192
1798,2009-06-16,2961.22
1799,2009-06-17,3010.5879999999997
1800,2009-06-18,3057.428
1801,2009-06-19,3080.0009999999997
1802,2009-06-22,3082.563
1803,2009-06-23,3083.895
1804,2009-06-24,3120.73
1805,2009-06-25,3117.921
1806,2009-06-26,3128.421
1807,2009-06-29,3179.972
1808,2009-06-30,3166.474
1809,2009-07-01,3237.903
1810,2009-07-02,3282.3590000000004
1811,2009-07-03,3327.135
1812,2009-07-06,3374.7529999999997
1813,2009-07-07,3340.493
1814,2009-07-08,3352.2690000000002
1815,2009-07-09,3396.304
1816,2009-07-10,3398.31
1817,2009-07-13,3361.011
1818,2009-07-14,3454.7529999999997
1819,2009-07-15,3493.305
1820,2009-07-16,3501.24
1821,2009-07-17,3519.809
1822,2009-07-20,3591.123
1823,2009-07-21,3539.8320000000003
1824,2009-07-22,3606.9240000000004
1825,2009-07-23,3651.969
1826,2009-07-24,3667.5559999999996
1827,2009-07-27,3743.6259999999997
1828,2009-07-28,3755.8179999999998
1829,2009-07-29,3558.508
1830,2009-07-30,3634.8179999999998
1831,2009-07-31,3734.6220000000003
1832,2009-08-03,3787.033
1833,2009-08-04,3786.615
1834,2009-08-05,3740.9359999999997
1835,2009-08-06,3663.12
1836,2009-08-07,3555.095
1837,2009-08-10,3544.539
1838,2009-08-11,3556.375
1839,2009-08-12,3397.4
1840,2009-08-13,3440.82
1841,2009-08-14,3344.462
1842,2009-08-17,3140.2709999999997
1843,2009-08-18,3171.986
1844,2009-08-19,3014.5679999999998
1845,2009-08-20,3144.39
1846,2009-08-21,3203.6240000000003
1847,2009-08-24,3229.6
1848,2009-08-25,3109.83
1849,2009-08-26,3172.386
1850,2009-08-27,3156.301
1851,2009-08-28,3046.781
1852,2009-08-31,2830.2709999999997
1853,2009-09-01,2843.7
1854,2009-09-02,2890.926
1855,2009-09-03,3051.9640000000004
1856,2009-09-04,3077.1420000000003
1857,2009-09-07,3104.208
1858,2009-09-08,3170.967
1859,2009-09-09,3194.909
1860,2009-09-10,3162.914
1861,2009-09-11,3238.133
1862,2009-09-14,3293.3940000000002
1863,2009-09-15,3302.6420000000003
1864,2009-09-16,3258.236
1865,2009-09-17,3320.0959999999995
1866,2009-09-18,3199.6890000000003
1867,2009-09-21,3208.6040000000003
1868,2009-09-22,3131.026
1869,2009-09-23,3060.0690000000004
1870,2009-09-24,3080.926
1871,2009-09-25,3058.528
1872,2009-09-28,2972.643
1873,2009-09-29,2972.2859999999996
1874,2009-09-30,3004.805
1875,2009-10-09,3163.708
1876,2009-10-12,3151.632
1877,2009-10-13,3198.5170000000003
1878,2009-10-14,3227.3990000000003
1879,2009-10-15,3239.643
1880,2009-10-16,3241.7090000000003
1881,2009-10-19,3329.158
1882,2009-10-20,3377.574
1883,2009-10-21,3369.285
1884,2009-10-22,3347.32
1885,2009-10-23,3413.252
1886,2009-10-26,3414.239
1887,2009-10-27,3314.722
1888,2009-10-28,3329.327
1889,2009-10-29,3247.051
1890,2009-10-30,3280.3720000000003
1891,2009-11-02,3392.803
1892,2009-11-03,3435.425
1893,2009-11-04,3453.888
1894,2009-11-05,3464.3179999999998
1895,2009-11-06,3483.0209999999997
1896,2009-11-09,3495.788
1897,2009-11-10,3503.776
1898,2009-11-11,3495.6740000000004
1899,2009-11-12,3499.992
1900,2009-11-13,3518.722
1901,2009-11-16,3625.798
1902,2009-11-17,3628.3540000000003
1903,2009-11-18,3630.2290000000003
1904,2009-11-19,3642.437
1905,2009-11-20,3631.013
1906,2009-11-23,3665.509
1907,2009-11-24,3548.08
1908,2009-11-25,3629.6290000000004
1909,2009-11-26,3485.7729999999997
1910,2009-11-27,3382.51
1911,2009-11-30,3511.6690000000003
1912,2009-12-01,3560.8309999999997
1913,2009-12-02,3597.329
1914,2009-12-03,3590.8759999999997
1915,2009-12-04,3643.491
1916,2009-12-07,3668.8320000000003
1917,2009-12-08,3624.0190000000002
1918,2009-12-09,3554.478
1919,2009-12-10,3577.237
1920,2009-12-11,3575.02
1921,2009-12-14,3612.7529999999997
1922,2009-12-15,3583.341
1923,2009-12-16,3560.723
1924,2009-12-17,3480.153
1925,2009-12-18,3391.735
1926,2009-12-21,3396.6220000000003
1927,2009-12-22,3305.5429999999997
1928,2009-12-23,3336.48
1929,2009-12-24,3438.817
1930,2009-12-25,3424.783
1931,2009-12-28,3478.433
1932,2009-12-29,3500.737
1933,2009-12-30,3558.857
1934,2009-12-31,3575.68
1935,2010-01-04,3535.2290000000003
1936,2010-01-05,3564.038
1937,2010-01-06,3541.7270000000003
1938,2010-01-07,3471.4559999999997
1939,2010-01-08,3480.13
1940,2010-01-11,3482.052
1941,2010-01-12,3534.9159999999997
1942,2010-01-13,3421.1440000000002
1943,2010-01-14,3469.051
1944,2010-01-15,3482.738
1945,2010-01-18,3500.684
1946,2010-01-19,3507.482
1947,2010-01-20,3394.434
1948,2010-01-21,3408.574
1949,2010-01-22,3366.197
1950,2010-01-25,3328.014
1951,2010-01-26,3242.797
1952,2010-01-27,3198.566
1953,2010-01-28,3206.57
1954,2010-01-29,3204.155
1955,2010-02-01,3152.7070000000003
1956,2010-02-02,3146.1890000000003
1957,2010-02-03,3230.715
1958,2010-02-04,3218.802
1959,2010-02-05,3153.087
1960,2010-02-08,3150.988
1961,2010-02-09,3169.19
1962,2010-02-10,3214.13
1963,2010-02-11,3220.3979999999997
1964,2010-02-12,3251.278
1965,2010-02-22,3233.345
1966,2010-02-23,3198.634
1967,2010-02-24,3244.4829999999997
1968,2010-02-25,3292.1279999999997
1969,2010-02-26,3281.6659999999997
1970,2010-03-01,3324.423
1971,2010-03-02,3311.236
1972,2010-03-03,3335.0809999999997
1973,2010-03-04,3250.573
1974,2010-03-05,3259.764
1975,2010-03-08,3286.178
1976,2010-03-09,3305.863
1977,2010-03-10,3279.6940000000004
1978,2010-03-11,3276.705
1979,2010-03-12,3233.1259999999997
1980,2010-03-15,3183.183
1981,2010-03-16,3203.9709999999995
1982,2010-03-17,3273.9159999999997
1983,2010-03-18,3267.555
1984,2010-03-19,3293.8709999999996
1985,2010-03-22,3302.6279999999997
1986,2010-03-23,3275.573
1987,2010-03-24,3276.6690000000003
1988,2010-03-25,3229.1279999999997
1989,2010-03-26,3275.002
1990,2010-03-29,3358.54
1991,2010-03-30,3366.708
1992,2010-03-31,3345.607
1993,2010-04-01,3391.935
1994,2010-04-02,3407.3459999999995
1995,2010-04-06,3405.145
1996,2010-04-07,3386.949
1997,2010-04-08,3346.744
1998,2010-04-09,3379.17
1999,2010-04-12,3351.478
2000,2010-04-13,3391.716
2001,2010-04-14,3403.7070000000003
2002,2010-04-15,3394.574
2003,2010-04-16,3356.3320000000003
2004,2010-04-19,3176.423
2005,2010-04-20,3173.3740000000003
2006,2010-04-21,3236.679
2007,2010-04-22,3201.5409999999997
2008,2010-04-23,3190.0029999999997
2009,2010-04-26,3171.9970000000003
2010,2010-04-27,3108.409
2011,2010-04-28,3097.353
2012,2010-04-29,3060.0640000000003
2013,2010-04-30,3067.365
2014,2010-05-04,3019.449
2015,2010-05-05,3036.3940000000002
2016,2010-05-06,2896.8559999999998
2017,2010-05-07,2836.789
2018,2010-05-10,2858.2329999999997
2019,2010-05-11,2800.817
2020,2010-05-12,2818.16
2021,2010-05-13,2886.9109999999996
2022,2010-05-14,2868.0229999999997
2023,2010-05-17,2714.715
2024,2010-05-18,2771.348
2025,2010-05-19,2762.1740000000004
2026,2010-05-20,2726.022
2027,2010-05-21,2768.7909999999997
2028,2010-05-24,2873.469
2029,2010-05-25,2813.9429999999998
2030,2010-05-26,2813.9440000000004
2031,2010-05-27,2859.9790000000003
2032,2010-05-28,2850.302
2033,2010-05-31,2773.264
2034,2010-06-01,2744.1620000000003
2035,2010-06-02,2757.527
2036,2010-06-03,2736.0759999999996
2037,2010-06-04,2744.3909999999996
2038,2010-06-07,2695.715
2039,2010-06-08,2699.336
2040,2010-06-09,2782.133
2041,2010-06-10,2750.0229999999997
2042,2010-06-11,2758.866
2043,2010-06-17,2742.7329999999997
2044,2010-06-18,2696.1659999999997
2045,2010-06-21,2780.663
2046,2010-06-22,2783.72
2047,2010-06-23,2758.495
2048,2010-06-24,2757.498
2049,2010-06-25,2736.2870000000003
2050,2010-06-28,2716.777
2051,2010-06-29,2592.019
2052,2010-06-30,2563.07
2053,2010-07-01,2526.071
2054,2010-07-02,2534.105
2055,2010-07-05,2512.651
2056,2010-07-06,2562.902
2057,2010-07-07,2580.4770000000003
2058,2010-07-08,2575.9210000000003
2059,2010-07-09,2647.1040000000003
2060,2010-07-12,2676.218
2061,2010-07-13,2634.593
2062,2010-07-14,2653.6090000000004
2063,2010-07-15,2608.519
2064,2010-07-16,2616.1279999999997
2065,2010-07-19,2682.472
2066,2010-07-20,2741.5029999999997
2067,2010-07-21,2747.335
2068,2010-07-22,2781.2859999999996
2069,2010-07-23,2793.0759999999996
2070,2010-07-26,2811.055
2071,2010-07-27,2795.724
2072,2010-07-28,2863.724
2073,2010-07-29,2877.9759999999997
2074,2010-07-30,2868.8459999999995
2075,2010-08-02,2917.275
2076,2010-08-03,2865.9709999999995
2077,2010-08-04,2876.434
2078,2010-08-05,2850.829
2079,2010-08-06,2897.659
2080,2010-08-09,2918.241
2081,2010-08-10,2832.638
2082,2010-08-11,2850.211
2083,2010-08-12,2816.386
2084,2010-08-13,2855.547
2085,2010-08-16,2922.083
2086,2010-08-17,2942.2909999999997
2087,2010-08-18,2937.362
2088,2010-08-19,2955.395
2089,2010-08-20,2898.333
2090,2010-08-23,2896.192
2091,2010-08-24,2911.827
2092,2010-08-25,2843.0229999999997
2093,2010-08-26,2850.093
2094,2010-08-27,2858.566
2095,2010-08-30,2915.01
2096,2010-08-31,2903.188
2097,2010-09-01,2884.042
2098,2010-09-02,2921.393
2099,2010-09-03,2920.205
2100,2010-09-06,2975.09
2101,2010-09-07,2983.1079999999997
2102,2010-09-08,2980.967
2103,2010-09-09,2926.46
2104,2010-09-10,2932.554
2105,2010-09-13,2962.3190000000004
2106,2010-09-14,2965.009
2107,2010-09-15,2913.1940000000004
2108,2010-09-16,2857.789
2109,2010-09-17,2861.369
2110,2010-09-20,2849.828
2111,2010-09-21,2857.4759999999997
2112,2010-09-27,2905.0290000000005
2113,2010-09-28,2880.907
2114,2010-09-29,2874.812
2115,2010-09-30,2935.574
2116,2010-10-08,3044.2329999999997
2117,2010-10-11,3132.895
2118,2010-10-12,3172.7259999999997
2119,2010-10-13,3217.577
2120,2010-10-14,3224.14
2121,2010-10-15,3327.683
2122,2010-10-18,3306.16
2123,2010-10-19,3375.6740000000004
2124,2010-10-20,3396.8790000000004
2125,2010-10-21,3374.685
2126,2010-10-22,3378.655
2127,2010-10-25,3481.0809999999997
2128,2010-10-26,3466.0840000000003
2129,2010-10-27,3403.8720000000003
