,Unnamed: 0,LMNIDY
5031,2006-12-08,0.0
5032,2006-12-11,0.0
5033,2006-12-12,1.0
5034,2006-12-13,1.0
5035,2006-12-14,0.0
5036,2006-12-15,0.0
5037,2006-12-18,0.0
5038,2006-12-19,0.0
5039,2006-12-20,0.0
5040,2006-12-21,1.0
5041,2006-12-22,1.0
5042,2006-12-27,0.0
5043,2006-12-28,1.0
5044,2006-12-29,0.0
5045,2007-01-02,1.0
5046,2007-01-03,1.0
5047,2007-01-04,0.0
5048,2007-01-05,0.0
5049,2007-01-08,0.0
5050,2007-01-09,1.0
5051,2007-01-10,1.0
5052,2007-01-11,0.0
5053,2007-01-12,1.0
5054,2007-01-15,1.0
5055,2007-01-16,1.0
5056,2007-01-17,0.0
5057,2007-01-18,1.0
5058,2007-01-19,1.0
5059,2007-01-22,1.0
5060,2007-01-23,0.0
5061,2007-01-24,1.0
5062,2007-01-25,0.0
5063,2007-01-26,0.0
5064,2007-01-29,0.0
5065,2007-01-30,1.0
5066,2007-01-31,1.0
5067,2007-02-01,1.0
5068,2007-02-02,0.0
5069,2007-02-05,1.0
5070,2007-02-06,0.0
5071,2007-02-07,0.0
5072,2007-02-08,1.0
5073,2007-02-09,0.0
5074,2007-02-12,1.0
5075,2007-02-13,1.0
5076,2007-02-14,1.0
5077,2007-02-15,0.0
5078,2007-02-16,0.0
5079,2007-02-19,1.0
5080,2007-02-20,0.0
5081,2007-02-21,0.0
5082,2007-02-22,1.0
5083,2007-02-23,1.0
5084,2007-02-26,1.0
5085,2007-02-27,0.0
5086,2007-02-28,1.0
5087,2007-03-01,0.0
5088,2007-03-02,0.0
5089,2007-03-05,1.0
5090,2007-03-06,1.0
5091,2007-03-07,1.0
5092,2007-03-08,0.0
5093,2007-03-09,1.0
5094,2007-03-12,0.0
5095,2007-03-13,1.0
5096,2007-03-14,1.0
5097,2007-03-15,1.0
5098,2007-03-16,0.0
5099,2007-03-19,0.0
5100,2007-03-20,0.0
5101,2007-03-21,1.0
5102,2007-03-22,0.0
5103,2007-03-23,0.0
5104,2007-03-26,0.0
5105,2007-03-27,1.0
5106,2007-03-28,1.0
5107,2007-03-29,1.0
5108,2007-03-30,1.0
5109,2007-04-02,1.0
5110,2007-04-03,1.0
5111,2007-04-04,1.0
5112,2007-04-05,0.0
5113,2007-04-10,0.0
5114,2007-04-11,0.0
5115,2007-04-12,1.0
5116,2007-04-13,0.0
5117,2007-04-16,1.0
5118,2007-04-17,0.0
5119,2007-04-18,0.0
5120,2007-04-19,1.0
5121,2007-04-20,1.0
5122,2007-04-23,0.0
5123,2007-04-24,0.0
5124,2007-04-25,0.0
5125,2007-04-26,1.0
5126,2007-04-27,0.0
5127,2007-04-30,1.0
5128,2007-05-01,1.0
5129,2007-05-02,1.0
5130,2007-05-03,1.0
5131,2007-05-04,0.0
5132,2007-05-08,0.0
5133,2007-05-09,1.0
5134,2007-05-10,1.0
5135,2007-05-11,0.0
5136,2007-05-14,1.0
5137,2007-05-15,0.0
5138,2007-05-16,0.0
5139,2007-05-17,1.0
5140,2007-05-18,0.0
5141,2007-05-21,0.0
5142,2007-05-22,0.0
5143,2007-05-23,0.0
5144,2007-05-24,1.0
5145,2007-05-25,1.0
5146,2007-05-29,0.0
5147,2007-05-30,0.0
5148,2007-05-31,1.0
5149,2007-06-01,1.0
5150,2007-06-04,0.0
5151,2007-06-05,0.0
5152,2007-06-06,0.0
5153,2007-06-07,0.0
5154,2007-06-08,1.0
5155,2007-06-11,0.0
5156,2007-06-12,0.0
5157,2007-06-13,1.0
5158,2007-06-14,1.0
5159,2007-06-15,0.0
5160,2007-06-18,0.0
5161,2007-06-19,0.0
5162,2007-06-20,1.0
5163,2007-06-21,1.0
5164,2007-06-22,1.0
5165,2007-06-25,0.0
5166,2007-06-26,1.0
5167,2007-06-27,0.0
5168,2007-06-28,0.0
5169,2007-06-29,0.0
5170,2007-07-02,1.0
5171,2007-07-03,0.0
5172,2007-07-04,0.0
5173,2007-07-05,0.0
5174,2007-07-06,0.0
5175,2007-07-09,0.0
5176,2007-07-10,1.0
5177,2007-07-11,0.0
5178,2007-07-12,0.0
5179,2007-07-13,0.0
5180,2007-07-16,0.0
5181,2007-07-17,1.0
5182,2007-07-18,1.0
5183,2007-07-19,1.0
5184,2007-07-20,0.0
5185,2007-07-23,0.0
5186,2007-07-24,0.0
5187,2007-07-25,0.0
5188,2007-07-26,0.0
5189,2007-07-27,0.0
5190,2007-07-30,1.0
5191,2007-07-31,0.0
5192,2007-08-01,0.0
5193,2007-08-02,0.0
5194,2007-08-03,1.0
5195,2007-08-06,0.0
5196,2007-08-07,0.0
5197,2007-08-08,0.0
5198,2007-08-09,0.0
5199,2007-08-10,1.0
5200,2007-08-13,0.0
5201,2007-08-14,0.0
5202,2007-08-15,0.0
5203,2007-08-16,1.0
5204,2007-08-17,1.0
5205,2007-08-20,1.0
5206,2007-08-21,1.0
5207,2007-08-22,0.0
5208,2007-08-23,0.0
5209,2007-08-24,0.0
5210,2007-08-28,1.0
5211,2007-08-29,1.0
5212,2007-08-30,1.0
5213,2007-08-31,0.0
5214,2007-09-03,0.0
5215,2007-09-04,0.0
5216,2007-09-05,1.0
5217,2007-09-06,0.0
5218,2007-09-07,0.0
5219,2007-09-10,1.0
5220,2007-09-11,1.0
5221,2007-09-12,1.0
5222,2007-09-13,1.0
5223,2007-09-14,1.0
5224,2007-09-17,1.0
5225,2007-09-18,1.0
5226,2007-09-19,0.0
5227,2007-09-20,0.0
5228,2007-09-21,1.0
5229,2007-09-24,0.0
5230,2007-09-25,0.0
5231,2007-09-26,0.0
5232,2007-09-27,0.0
5233,2007-09-28,0.0
5234,2007-10-01,1.0
5235,2007-10-02,1.0
5236,2007-10-03,0.0
5237,2007-10-04,1.0
5238,2007-10-05,0.0
5239,2007-10-08,1.0
5240,2007-10-09,1.0
5241,2007-10-10,1.0
5242,2007-10-11,0.0
5243,2007-10-12,0.0
5244,2007-10-15,0.0
5245,2007-10-16,0.0
5246,2007-10-17,1.0
5247,2007-10-18,0.0
5248,2007-10-19,0.0
5249,2007-10-22,0.0
5250,2007-10-23,0.0
5251,2007-10-24,1.0
5252,2007-10-25,1.0
5253,2007-10-26,0.0
5254,2007-10-29,0.0
5255,2007-10-30,1.0
5256,2007-10-31,1.0
5257,2007-11-01,0.0
5258,2007-11-02,0.0
5259,2007-11-05,1.0
5260,2007-11-06,0.0
5261,2007-11-07,1.0
5262,2007-11-08,1.0
5263,2007-11-09,0.0
5264,2007-11-12,0.0
5265,2007-11-13,0.0
5266,2007-11-14,0.0
5267,2007-11-15,0.0
5268,2007-11-16,0.0
5269,2007-11-19,1.0
5270,2007-11-20,0.0
5271,2007-11-21,0.0
5272,2007-11-22,1.0
5273,2007-11-23,0.0
5274,2007-11-26,0.0
5275,2007-11-27,0.0
5276,2007-11-28,0.0
5277,2007-11-29,1.0
5278,2007-11-30,0.0
5279,2007-12-03,0.0
5280,2007-12-04,1.0
5281,2007-12-05,1.0
5282,2007-12-06,1.0
5283,2007-12-07,0.0
5284,2007-12-10,1.0
5285,2007-12-11,0.0
5286,2007-12-12,0.0
5287,2007-12-13,1.0
5288,2007-12-14,0.0
5289,2007-12-17,1.0
5290,2007-12-18,1.0
5291,2007-12-19,0.0
5292,2007-12-20,1.0
5293,2007-12-21,1.0
5294,2007-12-27,0.0
5295,2007-12-28,0.0
5296,2007-12-31,1.0
5297,2008-01-02,1.0
5298,2008-01-03,0.0
5299,2008-01-04,0.0
5300,2008-01-07,1.0
5301,2008-01-08,0.0
5302,2008-01-09,0.0
5303,2008-01-10,0.0
5304,2008-01-11,1.0
5305,2008-01-14,0.0
5306,2008-01-15,0.0
5307,2008-01-16,0.0
5308,2008-01-17,1.0
5309,2008-01-18,0.0
5310,2008-01-21,0.0
5311,2008-01-22,0.0
5312,2008-01-23,1.0
5313,2008-01-24,0.0
5314,2008-01-25,1.0
5315,2008-01-28,1.0
5316,2008-01-29,0.0
5317,2008-01-30,1.0
5318,2008-01-31,1.0
5319,2008-02-01,0.0
5320,2008-02-04,0.0
5321,2008-02-05,1.0
5322,2008-02-06,1.0
5323,2008-02-07,1.0
5324,2008-02-08,0.0
5325,2008-02-11,1.0
5326,2008-02-12,0.0
5327,2008-02-13,0.0
5328,2008-02-14,0.0
5329,2008-02-15,1.0
5330,2008-02-18,1.0
5331,2008-02-19,0.0
5332,2008-02-20,1.0
5333,2008-02-21,0.0
5334,2008-02-22,0.0
5335,2008-02-25,0.0
5336,2008-02-26,1.0
5337,2008-02-27,1.0
5338,2008-02-28,1.0
5339,2008-02-29,1.0
5340,2008-03-03,0.0
5341,2008-03-04,1.0
5342,2008-03-05,0.0
5343,2008-03-06,1.0
5344,2008-03-07,0.0
5345,2008-03-10,0.0
5346,2008-03-11,1.0
5347,2008-03-12,1.0
5348,2008-03-13,1.0
5349,2008-03-14,0.0
5350,2008-03-17,1.0
5351,2008-03-18,0.0
5352,2008-03-19,0.0
5353,2008-03-20,1.0
5354,2008-03-25,1.0
5355,2008-03-26,1.0
5356,2008-03-27,0.0
5357,2008-03-28,0.0
5358,2008-03-31,0.0
5359,2008-04-01,0.0
5360,2008-04-02,1.0
5361,2008-04-03,1.0
5362,2008-04-04,0.0
5363,2008-04-07,0.0
5364,2008-04-08,1.0
5365,2008-04-09,0.0
5366,2008-04-10,0.0
5367,2008-04-11,1.0
5368,2008-04-14,0.0
5369,2008-04-15,1.0
5370,2008-04-16,0.0
5371,2008-04-17,0.0
5372,2008-04-18,0.0
5373,2008-04-21,1.0
5374,2008-04-22,0.0
5375,2008-04-23,1.0
5376,2008-04-24,1.0
5377,2008-04-25,0.0
5378,2008-04-28,0.0
5379,2008-04-29,0.0
5380,2008-04-30,0.0
5381,2008-05-01,1.0
5382,2008-05-02,1.0
5383,2008-05-06,0.0
5384,2008-05-07,0.0
5385,2008-05-08,0.0
5386,2008-05-09,0.0
5387,2008-05-12,1.0
5388,2008-05-13,0.0
5389,2008-05-14,0.0
5390,2008-05-15,1.0
5391,2008-05-16,0.0
5392,2008-05-19,0.0
5393,2008-05-20,0.0
5394,2008-05-21,0.0
5395,2008-05-22,1.0
5396,2008-05-23,0.0
5397,2008-05-27,0.0
5398,2008-05-28,0.0
5399,2008-05-29,0.0
5400,2008-05-30,1.0
5401,2008-06-02,1.0
5402,2008-06-03,1.0
5403,2008-06-04,1.0
5404,2008-06-05,0.0
5405,2008-06-06,1.0
5406,2008-06-09,1.0
5407,2008-06-10,0.0
5408,2008-06-11,1.0
5409,2008-06-12,0.0
5410,2008-06-13,0.0
5411,2008-06-16,1.0
5412,2008-06-17,0.0
5413,2008-06-18,0.0
5414,2008-06-19,1.0
5415,2008-06-20,0.0
5416,2008-06-23,0.0
5417,2008-06-24,1.0
5418,2008-06-25,1.0
5419,2008-06-26,1.0
5420,2008-06-27,1.0
5421,2008-06-30,0.0
5422,2008-07-01,0.0
5423,2008-07-02,0.0
5424,2008-07-03,0.0
5425,2008-07-04,1.0
5426,2008-07-07,0.0
5427,2008-07-08,1.0
5428,2008-07-09,1.0
5429,2008-07-10,0.0
5430,2008-07-11,0.0
5431,2008-07-14,1.0
5432,2008-07-15,0.0
5433,2008-07-16,1.0
5434,2008-07-17,0.0
5435,2008-07-18,1.0
5436,2008-07-21,0.0
5437,2008-07-22,0.0
5438,2008-07-23,0.0
5439,2008-07-24,0.0
5440,2008-07-25,1.0
5441,2008-07-28,0.0
5442,2008-07-29,1.0
5443,2008-07-30,0.0
5444,2008-07-31,0.0
5445,2008-08-01,0.0
5446,2008-08-04,0.0
5447,2008-08-05,1.0
5448,2008-08-06,1.0
5449,2008-08-07,0.0
5450,2008-08-08,0.0
5451,2008-08-11,1.0
5452,2008-08-12,1.0
5453,2008-08-13,0.0
5454,2008-08-14,0.0
5455,2008-08-15,0.0
5456,2008-08-18,1.0
5457,2008-08-19,1.0
5458,2008-08-20,1.0
5459,2008-08-21,0.0
5460,2008-08-22,0.0
5461,2008-08-26,1.0
5462,2008-08-27,0.0
5463,2008-08-28,0.0
5464,2008-08-29,0.0
5465,2008-09-01,1.0
5466,2008-09-02,1.0
5467,2008-09-03,0.0
5468,2008-09-04,0.0
5469,2008-09-05,1.0
5470,2008-09-08,0.0
5471,2008-09-09,0.0
5472,2008-09-10,0.0
5473,2008-09-11,1.0
5474,2008-09-12,0.0
5475,2008-09-15,0.0
5476,2008-09-16,0.0
5477,2008-09-17,0.0
5478,2008-09-18,1.0
5479,2008-09-19,1.0
5480,2008-09-22,0.0
5481,2008-09-23,0.0
5482,2008-09-24,0.0
5483,2008-09-25,0.0
5484,2008-09-26,0.0
5485,2008-09-29,0.0
5486,2008-09-30,1.0
5487,2008-10-01,0.0
5488,2008-10-02,0.0
5489,2008-10-03,0.0
5490,2008-10-06,0.0
5491,2008-10-07,0.0
5492,2008-10-08,1.0
5493,2008-10-09,0.0
5494,2008-10-10,1.0
5495,2008-10-13,0.0
5496,2008-10-14,0.0
5497,2008-10-15,0.0
5498,2008-10-16,1.0
5499,2008-10-17,0.0
5500,2008-10-20,1.0
5501,2008-10-21,0.0
5502,2008-10-22,0.0
5503,2008-10-23,1.0
5504,2008-10-24,1.0
5505,2008-10-27,1.0
5506,2008-10-28,1.0
5507,2008-10-29,0.0
5508,2008-10-30,1.0
5509,2008-10-31,0.0
5510,2008-11-03,1.0
5511,2008-11-04,0.0
5512,2008-11-05,0.0
5513,2008-11-06,0.0
5514,2008-11-07,1.0
5515,2008-11-10,0.0
5516,2008-11-11,0.0
5517,2008-11-12,1.0
5518,2008-11-13,0.0
5519,2008-11-14,0.0
5520,2008-11-17,1.0
5521,2008-11-18,0.0
5522,2008-11-19,0.0
5523,2008-11-20,1.0
5524,2008-11-21,1.0
5525,2008-11-24,0.0
5526,2008-11-25,1.0
5527,2008-11-26,0.0
5528,2008-11-27,0.0
5529,2008-11-28,0.0
5530,2008-12-01,0.0
5531,2008-12-02,0.0
5532,2008-12-03,1.0
5533,2008-12-04,0.0
5534,2008-12-05,1.0
5535,2008-12-08,1.0
5536,2008-12-09,1.0
5537,2008-12-10,1.0
5538,2008-12-11,0.0
5539,2008-12-12,0.0
5540,2008-12-15,0.0
5541,2008-12-16,1.0
5542,2008-12-17,0.0
5543,2008-12-18,1.0
5544,2008-12-19,0.0
5545,2008-12-22,0.0
5546,2008-12-23,0.0
5547,2008-12-24,1.0
5548,2008-12-29,1.0
5549,2008-12-30,1.0
5550,2008-12-31,1.0
5551,2009-01-02,0.0
5552,2009-01-05,1.0
5553,2009-01-06,0.0
5554,2009-01-07,0.0
5555,2009-01-08,1.0
5556,2009-01-09,0.0
5557,2009-01-12,1.0
5558,2009-01-13,0.0
5559,2009-01-14,0.0
5560,2009-01-15,1.0
5561,2009-01-16,1.0
5562,2009-01-19,1.0
5563,2009-01-20,0.0
5564,2009-01-21,1.0
5565,2009-01-22,1.0
5566,2009-01-23,0.0
5567,2009-01-26,0.0
5568,2009-01-27,1.0
5569,2009-01-28,0.0
5570,2009-01-29,0.0
5571,2009-01-30,1.0
5572,2009-02-02,1.0
5573,2009-02-03,1.0
5574,2009-02-04,0.0
5575,2009-02-05,1.0
5576,2009-02-06,0.0
5577,2009-02-09,0.0
5578,2009-02-10,0.0
5579,2009-02-11,0.0
5580,2009-02-12,1.0
5581,2009-02-13,0.0
5582,2009-02-16,0.0
5583,2009-02-17,0.0
5584,2009-02-18,1.0
5585,2009-02-19,0.0
5586,2009-02-20,1.0
5587,2009-02-23,1.0
5588,2009-02-24,1.0
5589,2009-02-25,0.0
5590,2009-02-26,0.0
5591,2009-02-27,0.0
5592,2009-03-02,1.0
5593,2009-03-03,1.0
5594,2009-03-04,0.0
5595,2009-03-05,1.0
5596,2009-03-06,0.0
5597,2009-03-09,1.0
5598,2009-03-10,0.0
5599,2009-03-11,0.0
5600,2009-03-12,1.0
5601,2009-03-13,1.0
5602,2009-03-16,1.0
5603,2009-03-17,0.0
5604,2009-03-18,1.0
5605,2009-03-19,0.0
5606,2009-03-20,0.0
5607,2009-03-23,0.0
5608,2009-03-24,0.0
5609,2009-03-25,1.0
5610,2009-03-26,0.0
5611,2009-03-27,0.0
5612,2009-03-30,1.0
5613,2009-03-31,1.0
5614,2009-04-01,1.0
5615,2009-04-02,1.0
5616,2009-04-03,0.0
5617,2009-04-06,1.0
5618,2009-04-07,1.0
5619,2009-04-08,1.0
5620,2009-04-09,1.0
5621,2009-04-14,1.0
5622,2009-04-15,0.0
5623,2009-04-16,1.0
5624,2009-04-17,0.0
5625,2009-04-20,0.0
5626,2009-04-21,1.0
5627,2009-04-22,0.0
5628,2009-04-23,1.0
5629,2009-04-24,0.0
5630,2009-04-27,0.0
5631,2009-04-28,1.0
5632,2009-04-29,1.0
5633,2009-04-30,1.0
5634,2009-05-01,1.0
5635,2009-05-05,1.0
5636,2009-05-06,1.0
5637,2009-05-07,0.0
5638,2009-05-08,0.0
5639,2009-05-11,1.0
5640,2009-05-12,0.0
5641,2009-05-13,1.0
5642,2009-05-14,0.0
5643,2009-05-15,0.0
5644,2009-05-18,1.0
5645,2009-05-19,1.0
5646,2009-05-20,0.0
5647,2009-05-21,1.0
5648,2009-05-22,1.0
5649,2009-05-26,0.0
5650,2009-05-27,1.0
5651,2009-05-28,1.0
5652,2009-05-29,1.0
5653,2009-06-01,0.0
5654,2009-06-02,0.0
5655,2009-06-03,1.0
5656,2009-06-04,0.0
5657,2009-06-05,0.0
5658,2009-06-08,1.0
5659,2009-06-09,0.0
5660,2009-06-10,1.0
5661,2009-06-11,0.0
5662,2009-06-12,0.0
5663,2009-06-15,1.0
5664,2009-06-16,0.0
5665,2009-06-17,1.0
5666,2009-06-18,1.0
5667,2009-06-19,0.0
5668,2009-06-22,1.0
5669,2009-06-23,1.0
5670,2009-06-24,1.0
5671,2009-06-25,1.0
5672,2009-06-26,0.0
5673,2009-06-29,0.0
5674,2009-06-30,1.0
5675,2009-07-01,0.0
5676,2009-07-02,0.0
5677,2009-07-03,0.0
5678,2009-07-06,0.0
5679,2009-07-07,0.0
5680,2009-07-08,0.0
5681,2009-07-09,0.0
5682,2009-07-10,1.0
5683,2009-07-13,1.0
5684,2009-07-14,1.0
5685,2009-07-15,1.0
5686,2009-07-16,1.0
5687,2009-07-17,1.0
5688,2009-07-20,0.0
5689,2009-07-21,1.0
5690,2009-07-22,1.0
5691,2009-07-23,1.0
5692,2009-07-24,1.0
5693,2009-07-27,0.0
5694,2009-07-28,0.0
5695,2009-07-29,1.0
5696,2009-07-30,1.0
5697,2009-07-31,1.0
5698,2009-08-03,1.0
5699,2009-08-04,1.0
5700,2009-08-05,0.0
5701,2009-08-06,1.0
5702,2009-08-07,1.0
5703,2009-08-10,0.0
5704,2009-08-11,1.0
5705,2009-08-12,1.0
5706,2009-08-13,0.0
5707,2009-08-14,0.0
5708,2009-08-17,0.0
5709,2009-08-18,1.0
5710,2009-08-19,1.0
5711,2009-08-20,1.0
5712,2009-08-21,1.0
5713,2009-08-24,0.0
5714,2009-08-25,0.0
5715,2009-08-26,0.0
5716,2009-08-27,1.0
5717,2009-08-28,0.0
5718,2009-09-01,0.0
5719,2009-09-02,1.0
5720,2009-09-03,0.0
5721,2009-09-04,1.0
5722,2009-09-07,1.0
5723,2009-09-08,0.0
5724,2009-09-09,0.0
5725,2009-09-10,0.0
5726,2009-09-11,0.0
5727,2009-09-14,1.0
5728,2009-09-15,1.0
5729,2009-09-16,1.0
5730,2009-09-17,0.0
5731,2009-09-18,1.0
5732,2009-09-21,1.0
5733,2009-09-22,1.0
5734,2009-09-23,0.0
5735,2009-09-24,0.0
5736,2009-09-25,0.0
5737,2009-09-28,1.0
5738,2009-09-29,1.0
5739,2009-09-30,0.0
5740,2009-10-01,0.0
5741,2009-10-02,1.0
5742,2009-10-05,1.0
5743,2009-10-06,1.0
5744,2009-10-07,1.0
5745,2009-10-08,0.0
5746,2009-10-09,1.0
5747,2009-10-12,0.0
5748,2009-10-13,1.0
5749,2009-10-14,1.0
5750,2009-10-15,0.0
5751,2009-10-16,1.0
5752,2009-10-19,0.0
5753,2009-10-20,1.0
5754,2009-10-21,0.0
5755,2009-10-22,0.0
5756,2009-10-23,0.0
5757,2009-10-26,0.0
5758,2009-10-27,0.0
5759,2009-10-28,1.0
5760,2009-10-29,0.0
5761,2009-10-30,0.0
5762,2009-11-02,0.0
5763,2009-11-03,1.0
5764,2009-11-04,0.0
5765,2009-11-05,0.0
5766,2009-11-06,1.0
5767,2009-11-09,0.0
5768,2009-11-10,1.0
5769,2009-11-11,0.0
5770,2009-11-12,0.0
5771,2009-11-13,1.0
5772,2009-11-16,1.0
5773,2009-11-17,1.0
5774,2009-11-18,0.0
5775,2009-11-19,0.0
5776,2009-11-20,1.0
5777,2009-11-23,0.0
5778,2009-11-24,1.0
5779,2009-11-25,0.0
5780,2009-11-26,0.0
5781,2009-11-27,1.0
5782,2009-11-30,0.0
5783,2009-12-01,1.0
5784,2009-12-02,0.0
5785,2009-12-03,0.0
5786,2009-12-04,0.0
5787,2009-12-07,1.0
5788,2009-12-08,1.0
5789,2009-12-09,0.0
5790,2009-12-10,1.0
5791,2009-12-11,1.0
5792,2009-12-14,1.0
5793,2009-12-15,1.0
5794,2009-12-16,0.0
5795,2009-12-17,1.0
5796,2009-12-18,1.0
5797,2009-12-21,0.0
5798,2009-12-22,1.0
5799,2009-12-23,1.0
5800,2009-12-24,1.0
5801,2009-12-29,0.0
5802,2009-12-30,0.0
5803,2009-12-31,1.0
5804,2010-01-04,0.0
5805,2010-01-05,1.0
5806,2010-01-06,0.0
5807,2010-01-07,0.0
5808,2010-01-08,0.0
5809,2010-01-11,0.0
5810,2010-01-12,1.0
5811,2010-01-13,1.0
5812,2010-01-14,1.0
5813,2010-01-15,1.0
5814,2010-01-18,1.0
5815,2010-01-19,0.0
5816,2010-01-20,1.0
5817,2010-01-21,0.0
5818,2010-01-22,0.0
5819,2010-01-25,1.0
5820,2010-01-26,0.0
5821,2010-01-27,1.0
5822,2010-01-28,1.0
5823,2010-01-29,0.0
5824,2010-02-01,1.0
5825,2010-02-02,1.0
5826,2010-02-03,0.0
5827,2010-02-04,0.0
5828,2010-02-05,1.0
5829,2010-02-08,1.0
5830,2010-02-09,1.0
5831,2010-02-10,1.0
5832,2010-02-11,1.0
5833,2010-02-12,1.0
5834,2010-02-15,1.0
5835,2010-02-16,0.0
5836,2010-02-17,1.0
5837,2010-02-18,1.0
5838,2010-02-19,0.0
5839,2010-02-22,0.0
5840,2010-02-23,1.0
5841,2010-02-24,0.0
5842,2010-02-25,1.0
5843,2010-02-26,1.0
5844,2010-03-01,1.0
5845,2010-03-02,1.0
5846,2010-03-03,0.0
5847,2010-03-04,1.0
5848,2010-03-05,0.0
5849,2010-03-08,0.0
5850,2010-03-09,0.0
5851,2010-03-10,0.0
5852,2010-03-11,1.0
5853,2010-03-12,0.0
5854,2010-03-15,1.0
5855,2010-03-16,1.0
5856,2010-03-17,1.0
5857,2010-03-18,0.0
5858,2010-03-19,0.0
5859,2010-03-22,1.0
5860,2010-03-23,0.0
5861,2010-03-24,1.0
5862,2010-03-25,1.0
5863,2010-03-26,1.0
5864,2010-03-29,1.0
5865,2010-03-30,1.0
5866,2010-03-31,1.0
5867,2010-04-01,0.0
5868,2010-04-06,0.0
5869,2010-04-07,0.0
5870,2010-04-08,1.0
5871,2010-04-09,1.0
5872,2010-04-12,0.0
5873,2010-04-13,1.0
5874,2010-04-14,1.0
5875,2010-04-15,0.0
5876,2010-04-16,0.0
5877,2010-04-19,1.0
5878,2010-04-20,0.0
5879,2010-04-21,1.0
5880,2010-04-22,0.0
5881,2010-04-23,1.0
5882,2010-04-26,0.0
5883,2010-04-27,0.0
5884,2010-04-28,0.0
5885,2010-04-29,1.0
5886,2010-04-30,0.0
5887,2010-05-04,0.0
5888,2010-05-05,1.0
5889,2010-05-06,1.0
5890,2010-05-07,1.0
5891,2010-05-10,0.0
5892,2010-05-11,0.0
5893,2010-05-12,1.0
5894,2010-05-13,0.0
5895,2010-05-14,0.0
5896,2010-05-17,1.0
5897,2010-05-18,0.0
5898,2010-05-19,0.0
5899,2010-05-20,1.0
5900,2010-05-21,1.0
5901,2010-05-24,0.0
5902,2010-05-25,0.0
5903,2010-05-26,1.0
5904,2010-05-27,0.0
5905,2010-05-28,0.0
5906,2010-06-01,0.0
5907,2010-06-02,0.0
5908,2010-06-03,0.0
5909,2010-06-04,1.0
5910,2010-06-07,1.0
5911,2010-06-08,1.0
5912,2010-06-09,0.0
5913,2010-06-10,1.0
5914,2010-06-11,1.0
5915,2010-06-14,0.0
5916,2010-06-15,0.0
5917,2010-06-16,0.0
5918,2010-06-17,0.0
5919,2010-06-18,1.0
5920,2010-06-21,0.0
5921,2010-06-22,0.0
5922,2010-06-23,1.0
5923,2010-06-24,1.0
5924,2010-06-25,1.0
5925,2010-06-28,0.0
5926,2010-06-29,1.0
5927,2010-06-30,0.0
5928,2010-07-01,0.0
5929,2010-07-02,0.0
5930,2010-07-05,1.0
5931,2010-07-06,1.0
5932,2010-07-07,1.0
5933,2010-07-08,1.0
5934,2010-07-09,0.0
5935,2010-07-12,1.0
5936,2010-07-13,0.0
5937,2010-07-14,0.0
5938,2010-07-15,0.0
5939,2010-07-16,0.0
5940,2010-07-19,1.0
5941,2010-07-20,1.0
5942,2010-07-21,1.0
5943,2010-07-22,1.0
5944,2010-07-23,1.0
5945,2010-07-26,0.0
5946,2010-07-27,0.0
5947,2010-07-28,1.0
5948,2010-07-29,1.0
5949,2010-07-30,1.0
5950,2010-08-02,0.0
5951,2010-08-03,1.0
5952,2010-08-04,0.0
5953,2010-08-05,1.0
5954,2010-08-06,1.0
5955,2010-08-09,0.0
5956,2010-08-10,0.0
5957,2010-08-11,0.0
5958,2010-08-12,0.0
5959,2010-08-13,1.0
5960,2010-08-16,1.0
5961,2010-08-17,0.0
5962,2010-08-18,0.0
5963,2010-08-19,0.0
5964,2010-08-20,0.0
5965,2010-08-23,0.0
5966,2010-08-24,0.0
5967,2010-08-25,1.0
5968,2010-08-26,1.0
5969,2010-08-27,0.0
5970,2010-08-31,1.0
5971,2010-09-01,1.0
5972,2010-09-02,0.0
5973,2010-09-03,1.0
5974,2010-09-06,1.0
5975,2010-09-07,1.0
5976,2010-09-08,0.0
5977,2010-09-09,0.0
5978,2010-09-10,1.0
5979,2010-09-13,1.0
5980,2010-09-14,0.0
5981,2010-09-15,1.0
5982,2010-09-16,0.0
5983,2010-09-17,0.0
5984,2010-09-20,0.0
5985,2010-09-21,1.0
5986,2010-09-22,1.0
5987,2010-09-23,1.0
5988,2010-09-24,1.0
5989,2010-09-27,1.0
5990,2010-09-28,1.0
5991,2010-09-29,1.0
5992,2010-09-30,1.0
5993,2010-10-01,1.0
5994,2010-10-04,1.0
5995,2010-10-05,1.0
5996,2010-10-06,0.0
5997,2010-10-07,1.0
5998,2010-10-08,0.0
5999,2010-10-11,0.0
6000,2010-10-12,1.0
6001,2010-10-13,0.0
6002,2010-10-14,0.0
6003,2010-10-15,0.0
6004,2010-10-18,0.0
6005,2010-10-19,1.0
6006,2010-10-20,0.0
6007,2010-10-21,0.0
6008,2010-10-22,1.0
6009,2010-10-25,0.0
6010,2010-10-26,0.0
6011,2010-10-27,1.0
6012,2010-10-28,0.0
6013,2010-10-29,1.0
6014,2010-11-01,1.0
6015,2010-11-02,1.0
6016,2010-11-03,1.0
6017,2010-11-04,0.0
6018,2010-11-05,0.0
6019,2010-11-08,1.0
6020,2010-11-09,0.0
6021,2010-11-10,0.0
6022,2010-11-11,0.0
6023,2010-11-12,0.0
6024,2010-11-15,0.0
6025,2010-11-16,1.0
6026,2010-11-17,1.0
6027,2010-11-18,1.0
6028,2010-11-19,0.0
