,Unnamed: 0,Open,High,Low,Close,Volume,Open.Interest
4262,2006-05-04,,,,,,
4263,2006-05-05,,,,,,
4264,2006-05-08,,,,,,
4265,2006-05-09,,,,,,
4266,2006-05-10,,,,,,
4267,2006-05-11,,,,,,
4268,2006-05-12,,,,,,
4269,2006-05-15,,,,,,
4270,2006-05-16,,,,,,
4271,2006-05-17,,,,,,
4272,2006-05-18,,,,,,
4273,2006-05-19,,,,,,
4274,2006-05-22,,,,,,
4275,2006-05-23,,,,,,
4276,2006-05-24,,,,,,
4277,2006-05-25,,,,,,
4278,2006-05-26,,,,,,
4279,2006-05-29,,,,,,
4280,2006-05-30,,,,,,
4281,2006-05-31,,,,,,
4282,2006-06-01,,,,,,
4283,2006-06-02,,,,,,
4284,2006-06-05,,,,,,
4285,2006-06-06,,,,,,
4286,2006-06-07,,,,,,
4287,2006-06-08,,,,,,
4288,2006-06-09,,,,,,
4289,2006-06-12,,,,,,
4290,2006-06-13,,,,,,
4291,2006-06-14,,,,,,
4292,2006-06-15,,,,,,
4293,2006-06-16,,,,,,
4294,2006-06-19,,,,,,
4295,2006-06-20,,,,,,
4296,2006-06-21,,,,,,
4297,2006-06-22,,,,,,
4298,2006-06-23,,,,,,
4299,2006-06-26,,,,,,
4300,2006-06-27,,,,,,
4301,2006-06-28,,,,,,
4302,2006-06-29,,,,,,
4303,2006-06-30,,,,,,
4304,2006-07-03,,,,,,
4305,2006-07-04,,,,,,
4306,2006-07-05,,,,,,
4307,2006-07-06,,,,,,
4308,2006-07-07,,,,,,
4309,2006-07-10,,,,,,
4310,2006-07-11,,,,,,
4311,2006-07-12,,,,,,
4312,2006-07-13,,,,,,
4313,2006-07-14,,,,,,
4314,2006-07-17,,,,,,
4315,2006-07-18,,,,,,
4316,2006-07-19,,,,,,
4317,2006-07-20,,,,,,
4318,2006-07-21,,,,,,
4319,2006-07-24,,,,,,
4320,2006-07-25,,,,,,
4321,2006-07-26,,,,,,
4322,2006-07-27,,,,,,
4323,2006-07-28,,,,,,
4324,2006-07-31,,,,,,
4325,2006-08-01,,,,,,
4326,2006-08-02,,,,,,
4327,2006-08-03,,,,,,
4328,2006-08-04,,,,,,
4329,2006-08-07,,,,,,
4330,2006-08-08,,,,,,
4331,2006-08-09,,,,,,
4332,2006-08-10,,,,,,
4333,2006-08-11,,,,,,
4334,2006-08-14,,,,,,
4335,2006-08-15,,,,,,
4336,2006-08-16,,,,,,
4337,2006-08-17,,,,,,
4338,2006-08-18,,,,,,
4339,2006-08-21,,,,,,
4340,2006-08-22,,,,,,
4341,2006-08-23,,,,,,
4342,2006-08-24,,,,,,
4343,2006-08-25,,,,,,
4344,2006-08-28,,,,,,
4345,2006-08-29,,,,,,
4346,2006-08-30,,,,,,
4347,2006-08-31,,,,,,
4348,2006-09-01,,,,,,
4349,2006-09-04,,,,,,
4350,2006-09-05,,,,,,
4351,2006-09-06,,,,,,
4352,2006-09-07,,,,,,
4353,2006-09-08,,,,,,
4354,2006-09-11,,,,,,
4355,2006-09-12,,,,,,
4356,2006-09-13,,,,,,
4357,2006-09-14,,,,,,
4358,2006-09-15,,,,,,
4359,2006-09-18,,,,,,
4360,2006-09-19,,,,,,
4361,2006-09-20,,,,,,
4362,2006-09-21,,,,,,
4363,2006-09-22,,,,,,
4364,2006-09-25,,,,,,
4365,2006-09-26,,,,,,
4366,2006-09-27,,,,,,
4367,2006-09-28,,,,,,
4368,2006-09-29,,,,,,
4369,2006-10-02,,,,,,
4370,2006-10-03,,,,,,
4371,2006-10-04,,,,,,
4372,2006-10-05,,,,,,
4373,2006-10-06,,,,,,
4374,2006-10-09,,,,,,
4375,2006-10-10,,,,,,
4376,2006-10-11,,,,,,
4377,2006-10-12,,,,,,
4378,2006-10-13,,,,,,
4379,2006-10-16,,,,,,
4380,2006-10-17,,,,,,
4381,2006-10-18,,,,,,
4382,2006-10-19,,,,,,
4383,2006-10-20,,,,,,
4384,2006-10-23,,,,,,
4385,2006-10-24,,,,,,
4386,2006-10-25,,,,,,
4387,2006-10-26,,,,,,
4388,2006-10-27,,,,,,
4389,2006-10-30,,,,,,
4390,2006-10-31,,,,,,
4391,2006-11-01,,,,,,
4392,2006-11-02,,,,,,
4393,2006-11-03,,,,,,
4394,2006-11-06,,,,,,
4395,2006-11-07,,,,,,
4396,2006-11-08,,,,,,
4397,2006-11-09,,,,,,
4398,2006-11-10,,,,,,
4399,2006-11-13,,,,,,
4400,2006-11-14,,,,,,
4401,2006-11-15,,,,,,
4402,2006-11-16,,,,,,
4403,2006-11-17,,,,,,
4404,2006-11-20,,,,,,
4405,2006-11-21,,,,,,
4406,2006-11-22,,,,,,
4407,2006-11-23,,,,,,
4408,2006-11-24,,,,,,
4409,2006-11-27,,,,,,
4410,2006-11-28,,,,,,
4411,2006-11-29,,,,,,
4412,2006-11-30,,,,,,
4413,2006-12-01,,,,,,
4414,2006-12-04,,,,,,
4415,2006-12-05,,,,,,
4416,2006-12-06,,,,,,
4417,2006-12-07,,,,,,
4418,2006-12-08,,,,,,
4419,2006-12-11,,,,,,
4420,2006-12-12,,,,,,
4421,2006-12-13,,,,,,
4422,2006-12-14,,,,,,
4423,2006-12-15,,,,,,
4424,2006-12-18,,,,,,
4425,2006-12-19,,,,,,
4426,2006-12-20,,,,,,
4427,2006-12-21,,,,,,
4428,2006-12-22,,,,,,
4429,2006-12-25,,,,,,
4430,2006-12-26,,,,,,
4431,2006-12-27,,,,,,
4432,2006-12-28,,,,,,
4433,2006-12-29,,,,,,
4434,2007-01-01,,,,,,
4435,2007-01-02,,,,,,
4436,2007-01-03,,,,,,
4437,2007-01-04,,,,,,
4438,2007-01-05,,,,,,
4439,2007-01-08,,,,,,
4440,2007-01-09,,,,,,
4441,2007-01-10,,,,,,
4442,2007-01-11,,,,,,
4443,2007-01-12,,,,,,
4444,2007-01-15,,,,,,
4445,2007-01-16,,,,,,
4446,2007-01-17,,,,,,
4447,2007-01-18,,,,,,
4448,2007-01-19,,,,,,
4449,2007-01-22,,,,,,
4450,2007-01-23,,,,,,
4451,2007-01-24,,,,,,
4452,2007-01-25,,,,,,
4453,2007-01-26,,,,,,
4454,2007-01-29,,,,,,
4455,2007-01-30,,,,,,
4456,2007-01-31,,,,,,
4457,2007-02-01,,,,,,
4458,2007-02-02,,,,,,
4459,2007-02-05,,,,,,
4460,2007-02-06,,,,,,
4461,2007-02-07,,,,,,
4462,2007-02-08,,,,,,
4463,2007-02-09,,,,,,
4464,2007-02-12,,,,,,
4465,2007-02-13,,,,,,
4466,2007-02-14,,,,,,
4467,2007-02-15,,,,,,
4468,2007-02-16,,,,,,
4469,2007-02-19,,,,,,
4470,2007-02-20,,,,,,
4471,2007-02-21,,,,,,
4472,2007-02-22,,,,,,
4473,2007-02-23,,,,,,
4474,2007-02-26,,,,,,
4475,2007-02-27,,,,,,
4476,2007-02-28,,,,,,
4477,2007-03-01,,,,,,
4478,2007-03-02,,,,,,
4479,2007-03-05,,,,,,
4480,2007-03-06,,,,,,
4481,2007-03-07,,,,,,
4482,2007-03-08,,,,,,
4483,2007-03-09,,,,,,
4484,2007-03-12,,,,,,
4485,2007-03-13,,,,,,
4486,2007-03-14,,,,,,
4487,2007-03-15,,,,,,
4488,2007-03-16,,,,,,
4489,2007-03-19,,,,,,
4490,2007-03-20,,,,,,
4491,2007-03-21,,,,,,
4492,2007-03-22,,,,,,
4493,2007-03-23,,,,,,
4494,2007-03-26,,,,,,
4495,2007-03-27,,,,,,
4496,2007-03-28,,,,,,
4497,2007-03-29,,,,,,
4498,2007-03-30,,,,,,
4499,2007-04-02,,,,,,
4500,2007-04-03,,,,,,
4501,2007-04-04,,,,,,
4502,2007-04-05,,,,,,
4503,2007-04-06,,,,,,
4504,2007-04-09,,,,,,
4505,2007-04-10,,,,,,
4506,2007-04-11,,,,,,
4507,2007-04-12,,,,,,
4508,2007-04-13,,,,,,
4509,2007-04-16,,,,,,
4510,2007-04-17,,,,,,
4511,2007-04-18,,,,,,
4512,2007-04-19,,,,,,
4513,2007-04-20,,,,,,
4514,2007-04-23,,,,,,
4515,2007-04-24,,,,,,
4516,2007-04-25,,,,,,
4517,2007-04-26,,,,,,
4518,2007-04-27,,,,,,
4519,2007-04-30,,,,,,
4520,2007-05-01,,,,,,
4521,2007-05-02,,,,,,
4522,2007-05-03,,,,,,
4523,2007-05-04,,,,,,
4524,2007-05-07,,,,,,
4525,2007-05-08,,,,,,
4526,2007-05-09,,,,,,
4527,2007-05-10,,,,,,
4528,2007-05-11,,,,,,
4529,2007-05-14,,,,,,
4530,2007-05-15,,,,,,
4531,2007-05-16,,,,,,
4532,2007-05-17,,,,,,
4533,2007-05-18,,,,,,
4534,2007-05-21,,,,,,
4535,2007-05-22,,,,,,
4536,2007-05-23,,,,,,
4537,2007-05-24,,,,,,
4538,2007-05-25,,,,,,
4539,2007-05-28,,,,,,
4540,2007-05-29,,,,,,
4541,2007-05-30,,,,,,
4542,2007-05-31,,,,,,
4543,2007-06-01,,,,,,
4544,2007-06-04,,,,,,
4545,2007-06-05,,,,,,
4546,2007-06-06,,,,,,
4547,2007-06-07,,,,,,
4548,2007-06-08,,,,,,
4549,2007-06-11,,,,,,
4550,2007-06-12,,,,,,
4551,2007-06-13,,,,,,
4552,2007-06-14,,,,,,
4553,2007-06-15,,,,,,
4554,2007-06-18,,,,,,
4555,2007-06-19,,,,,,
4556,2007-06-20,,,,,,
4557,2007-06-21,,,,,,
4558,2007-06-22,,,,,,
4559,2007-06-25,,,,,,
4560,2007-06-26,,,,,,
4561,2007-06-27,,,,,,
4562,2007-06-28,,,,,,
4563,2007-06-29,,,,,,
4564,2007-07-02,,,,,,
4565,2007-07-03,,,,,,
4566,2007-07-04,,,,,,
4567,2007-07-05,,,,,,
4568,2007-07-06,,,,,,
4569,2007-07-09,,,,,,
4570,2007-07-10,,,,,,
4571,2007-07-11,,,,,,
4572,2007-07-12,,,,,,
4573,2007-07-13,,,,,,
4574,2007-07-16,,,,,,
4575,2007-07-17,,,,,,
4576,2007-07-18,,,,,,
4577,2007-07-19,,,,,,
4578,2007-07-20,,,,,,
4579,2007-07-23,,,,,,
4580,2007-07-24,,,,,,
4581,2007-07-25,,,,,,
4582,2007-07-26,,,,,,
4583,2007-07-27,,,,,,
4584,2007-07-30,,,,,,
4585,2007-07-31,,,,,,
4586,2007-08-01,,,,,,
4587,2007-08-02,,,,,,
4588,2007-08-03,,,,,,
4589,2007-08-06,,,,,,
4590,2007-08-07,,,,,,
4591,2007-08-08,,,,,,
4592,2007-08-09,,,,,,
4593,2007-08-10,,,,,,
4594,2007-08-13,,,,,,
4595,2007-08-14,,,,,,
4596,2007-08-15,,,,,,
4597,2007-08-16,,,,,,
4598,2007-08-17,,,,,,
4599,2007-08-20,,,,,,
4600,2007-08-21,,,,,,
4601,2007-08-22,,,,,,
4602,2007-08-23,,,,,,
4603,2007-08-24,,,,,,
4604,2007-08-27,,,,,,
4605,2007-08-28,,,,,,
4606,2007-08-29,,,,,,
4607,2007-08-30,,,,,,
4608,2007-08-31,,,,,,
4609,2007-09-03,,,,,,
4610,2007-09-04,,,,,,
4611,2007-09-05,,,,,,
4612,2007-09-06,,,,,,
4613,2007-09-07,,,,,,
4614,2007-09-10,,,,,,
4615,2007-09-11,,,,,,
4616,2007-09-12,,,,,,
4617,2007-09-13,,,,,,
4618,2007-09-14,,,,,,
4619,2007-09-17,,,,,,
4620,2007-09-18,,,,,,
4621,2007-09-19,,,,,,
4622,2007-09-20,,,,,,
4623,2007-09-21,,,,,,
4624,2007-09-24,,,,,,
4625,2007-09-25,,,,,,
4626,2007-09-26,,,,,,
4627,2007-09-27,,,,,,
4628,2007-09-28,,,,,,
4629,2007-10-01,,,,,,
4630,2007-10-02,,,,,,
4631,2007-10-03,,,,,,
4632,2007-10-04,,,,,,
4633,2007-10-05,,,,,,
4634,2007-10-08,,,,,,
4635,2007-10-09,,,,,,
4636,2007-10-10,,,,,,
4637,2007-10-11,,,,,,
4638,2007-10-12,,,,,,
4639,2007-10-15,,,,,,
4640,2007-10-16,,,,,,
4641,2007-10-17,,,,,,
4642,2007-10-18,,,,,,
4643,2007-10-19,,,,,,
4644,2007-10-22,,,,,,
4645,2007-10-23,,,,,,
4646,2007-10-24,,,,,,
4647,2007-10-25,,,,,,
4648,2007-10-26,,,,,,
4649,2007-10-29,,,,,,
4650,2007-10-30,,,,,,
4651,2007-10-31,,,,,,
4652,2007-11-01,,,,,,
4653,2007-11-02,,,,,,
4654,2007-11-05,,,,,,
4655,2007-11-06,,,,,,
4656,2007-11-07,,,,,,
4657,2007-11-08,,,,,,
4658,2007-11-09,,,,,,
4659,2007-11-12,,,,,,
4660,2007-11-13,,,,,,
4661,2007-11-14,,,,,,
4662,2007-11-15,,,,,,
4663,2007-11-16,,,,,,
4664,2007-11-19,,,,,,
4665,2007-11-20,,,,,,
4666,2007-11-21,,,,,,
4667,2007-11-22,,,,,,
4668,2007-11-23,,,,,,
4669,2007-11-26,,,,,,
4670,2007-11-27,,,,,,
4671,2007-11-28,,,,,,
4672,2007-11-29,,,,,,
4673,2007-11-30,,,,,,
4674,2007-12-03,,,,,,
4675,2007-12-04,,,,,,
4676,2007-12-05,,,,,,
4677,2007-12-06,,,,,,
4678,2007-12-07,,,,,,
4679,2007-12-10,,,,,,
4680,2007-12-11,,,,,,
4681,2007-12-12,,,,,,
4682,2007-12-13,,,,,,
4683,2007-12-14,,,,,,
4684,2007-12-17,,,,,,
4685,2007-12-18,,,,,,
4686,2007-12-19,,,,,,
4687,2007-12-20,,,,,,
4688,2007-12-21,,,,,,
4689,2007-12-24,,,,,,
4690,2007-12-25,,,,,,
4691,2007-12-26,,,,,,
4692,2007-12-27,,,,,,
4693,2007-12-28,,,,,,
4694,2007-12-31,,,,,,
4695,2008-01-01,,,,,,
4696,2008-01-02,,,,,,
4697,2008-01-03,,,,,,
4698,2008-01-04,,,,,,
4699,2008-01-07,,,,,,
4700,2008-01-08,,,,,,
4701,2008-01-09,,,,,,
4702,2008-01-10,,,,,,
4703,2008-01-11,,,,,,
4704,2008-01-14,,,,,,
4705,2008-01-15,,,,,,
4706,2008-01-16,,,,,,
4707,2008-01-17,,,,,,
4708,2008-01-18,,,,,,
4709,2008-01-21,,,,,,
4710,2008-01-22,,,,,,
4711,2008-01-23,,,,,,
4712,2008-01-24,,,,,,
4713,2008-01-25,,,,,,
4714,2008-01-28,,,,,,
4715,2008-01-29,,,,,,
4716,2008-01-30,,,,,,
4717,2008-01-31,,,,,,
4718,2008-02-01,,,,,,
4719,2008-02-04,,,,,,
4720,2008-02-05,,,,,,
4721,2008-02-06,,,,,,
4722,2008-02-07,,,,,,
4723,2008-02-08,,,,,,
4724,2008-02-11,,,,,,
4725,2008-02-12,,,,,,
4726,2008-02-13,,,,,,
4727,2008-02-14,,,,,,
4728,2008-02-15,,,,,,
4729,2008-02-18,,,,,,
4730,2008-02-19,,,,,,
4731,2008-02-20,,,,,,
4732,2008-02-21,,,,,,
4733,2008-02-22,,,,,,
4734,2008-02-25,,,,,,
4735,2008-02-26,,,,,,
4736,2008-02-27,,,,,,
4737,2008-02-28,,,,,,
4738,2008-02-29,,,,,,
4739,2008-03-03,,,,,,
4740,2008-03-04,,,,,,
4741,2008-03-05,,,,,,
4742,2008-03-06,,,,,,
4743,2008-03-07,,,,,,
4744,2008-03-10,,,,,,
4745,2008-03-11,,,,,,
4746,2008-03-12,,,,,,
4747,2008-03-13,,,,,,
4748,2008-03-14,,,,,,
4749,2008-03-17,,,,,,
4750,2008-03-18,,,,,,
4751,2008-03-19,,,,,,
4752,2008-03-20,,,,,,
4753,2008-03-21,,,,,,
4754,2008-03-24,,,,,,
4755,2008-03-25,,,,,,
4756,2008-03-26,,,,,,
4757,2008-03-27,,,,,,
4758,2008-03-28,,,,,,
4759,2008-03-31,,,,,,
4760,2008-04-01,,,,,,
4761,2008-04-02,,,,,,
4762,2008-04-03,,,,,,
4763,2008-04-04,,,,,,
4764,2008-04-07,,,,,,
4765,2008-04-08,,,,,,
4766,2008-04-09,,,,,,
4767,2008-04-10,,,,,,
4768,2008-04-11,,,,,,
4769,2008-04-14,,,,,,
4770,2008-04-15,,,,,,
4771,2008-04-16,,,,,,
4772,2008-04-17,,,,,,
4773,2008-04-18,,,,,,
4774,2008-04-21,,,,,,
4775,2008-04-22,,,,,,
4776,2008-04-23,,,,,,
4777,2008-04-24,,,,,,
4778,2008-04-25,,,,,,
4779,2008-04-28,,,,,,
4780,2008-04-29,,,,,,
4781,2008-04-30,,,,,,
4782,2008-05-01,,,,,,
4783,2008-05-02,,,,,,
4784,2008-05-05,,,,,,
4785,2008-05-06,,,,,,
4786,2008-05-07,,,,,,
4787,2008-05-08,,,,,,
4788,2008-05-09,,,,,,
4789,2008-05-12,,,,,,
4790,2008-05-13,,,,,,
4791,2008-05-14,,,,,,
4792,2008-05-15,,,,,,
4793,2008-05-16,,,,,,
4794,2008-05-19,,,,,,
4795,2008-05-20,,,,,,
4796,2008-05-21,,,,,,
4797,2008-05-22,,,,,,
4798,2008-05-23,,,,,,
4799,2008-05-26,,,,,,
4800,2008-05-27,,,,,,
4801,2008-05-28,,,,,,
4802,2008-05-29,,,,,,
4803,2008-05-30,,,,,,
4804,2008-06-02,,,,,,
4805,2008-06-03,,,,,,
4806,2008-06-04,,,,,,
4807,2008-06-05,,,,,,
4808,2008-06-06,,,,,,
4809,2008-06-09,,,,,,
4810,2008-06-10,,,,,,
4811,2008-06-11,,,,,,
4812,2008-06-12,,,,,,
4813,2008-06-13,,,,,,
4814,2008-06-16,,,,,,
4815,2008-06-17,,,,,,
4816,2008-06-18,,,,,,
4817,2008-06-19,,,,,,
4818,2008-06-20,,,,,,
4819,2008-06-23,,,,,,
4820,2008-06-24,,,,,,
4821,2008-06-25,,,,,,
4822,2008-06-26,,,,,,
4823,2008-06-27,,,,,,
4824,2008-06-30,,,,,,
4825,2008-07-01,,,,,,
4826,2008-07-02,,,,,,
4827,2008-07-03,,,,,,
4828,2008-07-04,,,,,,
4829,2008-07-07,,,,,,
4830,2008-07-08,,,,,,
4831,2008-07-09,,,,,,
4832,2008-07-10,,,,,,
4833,2008-07-11,,,,,,
4834,2008-07-14,,,,,,
4835,2008-07-15,,,,,,
4836,2008-07-16,,,,,,
4837,2008-07-17,,,,,,
4838,2008-07-18,,,,,,
4839,2008-07-21,,,,,,
4840,2008-07-22,,,,,,
4841,2008-07-23,,,,,,
4842,2008-07-24,,,,,,
4843,2008-07-25,,,,,,
4844,2008-07-28,,,,,,
4845,2008-07-29,,,,,,
4846,2008-07-30,,,,,,
4847,2008-07-31,,,,,,
4848,2008-08-01,,,,,,
4849,2008-08-04,,,,,,
4850,2008-08-05,,,,,,
4851,2008-08-06,,,,,,
4852,2008-08-07,,,,,,
4853,2008-08-08,,,,,,
4854,2008-08-11,,,,,,
4855,2008-08-12,,,,,,
4856,2008-08-13,,,,,,
4857,2008-08-14,,,,,,
4858,2008-08-15,,,,,,
4859,2008-08-18,,,,,,
4860,2008-08-19,,,,,,
4861,2008-08-20,,,,,,
4862,2008-08-21,,,,,,
4863,2008-08-22,,,,,,
4864,2008-08-25,,,,,,
4865,2008-08-26,,,,,,
4866,2008-08-27,,,,,,
4867,2008-08-28,,,,,,
4868,2008-08-29,,,,,,
4869,2008-09-01,,,,,,
4870,2008-09-02,,,,,,
4871,2008-09-03,,,,,,
4872,2008-09-04,,,,,,
4873,2008-09-05,,,,,,
4874,2008-09-08,,,,,,
4875,2008-09-09,,,,,,
4876,2008-09-10,,,,,,
4877,2008-09-11,,,,,,
4878,2008-09-12,,,,,,
4879,2008-09-15,,,,,,
4880,2008-09-16,,,,,,
4881,2008-09-17,,,,,,
4882,2008-09-18,,,,,,
4883,2008-09-19,,,,,,
4884,2008-09-22,,,,,,
4885,2008-09-23,,,,,,
4886,2008-09-24,,,,,,
4887,2008-09-25,,,,,,
4888,2008-09-26,,,,,,
4889,2008-09-29,,,,,,
4890,2008-09-30,,,,,,
4891,2008-10-01,,,,,,
4892,2008-10-02,,,,,,
4893,2008-10-03,,,,,,
4894,2008-10-06,,,,,,
4895,2008-10-07,,,,,,
4896,2008-10-08,,,,,,
4897,2008-10-09,,,,,,
4898,2008-10-10,,,,,,
4899,2008-10-13,,,,,,
4900,2008-10-14,,,,,,
4901,2008-10-15,,,,,,
4902,2008-10-16,,,,,,
4903,2008-10-17,,,,,,
4904,2008-10-20,,,,,,
4905,2008-10-21,,,,,,
4906,2008-10-22,,,,,,
4907,2008-10-23,,,,,,
4908,2008-10-24,,,,,,
4909,2008-10-27,,,,,,
4910,2008-10-28,,,,,,
4911,2008-10-29,,,,,,
4912,2008-10-30,,,,,,
4913,2008-10-31,,,,,,
4914,2008-11-03,,,,,,
4915,2008-11-04,,,,,,
4916,2008-11-05,,,,,,
4917,2008-11-06,,,,,,
4918,2008-11-07,,,,,,
4919,2008-11-10,,,,,,
4920,2008-11-11,,,,,,
4921,2008-11-12,,,,,,
4922,2008-11-13,,,,,,
4923,2008-11-14,,,,,,
4924,2008-11-17,,,,,,
4925,2008-11-18,,,,,,
4926,2008-11-19,,,,,,
4927,2008-11-20,,,,,,
4928,2008-11-21,,,,,,
4929,2008-11-24,,,,,,
4930,2008-11-25,,,,,,
4931,2008-11-26,,,,,,
4932,2008-11-27,,,,,,
4933,2008-11-28,,,,,,
4934,2008-12-01,,,,,,
4935,2008-12-02,,,,,,
4936,2008-12-03,,,,,,
4937,2008-12-04,,,,,,
4938,2008-12-05,,,,,,
4939,2008-12-08,,,,,,
4940,2008-12-09,,,,,,
4941,2008-12-10,,,,,,
4942,2008-12-11,,,,,,
4943,2008-12-12,,,,,,
4944,2008-12-15,,,,,,
4945,2008-12-16,,,,,,
4946,2008-12-17,,,,,,
4947,2008-12-18,,,,,,
4948,2008-12-19,,,,,,
4949,2008-12-22,,,,,,
4950,2008-12-23,,,,,,
4951,2008-12-24,,,,,,
4952,2008-12-25,,,,,,
4953,2008-12-26,,,,,,
4954,2008-12-29,,,,,,
4955,2008-12-30,,,,,,
4956,2008-12-31,,,,,,
4957,2009-01-01,,,,,,
4958,2009-01-02,,,,,,
4959,2009-01-05,,,,,,
4960,2009-01-06,,,,,,
4961,2009-01-07,,,,,,
4962,2009-01-08,,,,,,
4963,2009-01-09,,,,,,
4964,2009-01-12,,,,,,
4965,2009-01-13,,,,,,
4966,2009-01-14,,,,,,
4967,2009-01-15,,,,,,
4968,2009-01-16,,,,,,
4969,2009-01-19,,,,,,
4970,2009-01-20,,,,,,
4971,2009-01-21,,,,,,
4972,2009-01-22,,,,,,
4973,2009-01-23,,,,,,
4974,2009-01-26,,,,,,
4975,2009-01-27,,,,,,
4976,2009-01-28,,,,,,
4977,2009-01-29,,,,,,
4978,2009-01-30,,,,,,
4979,2009-02-02,,,,,,
4980,2009-02-03,,,,,,
4981,2009-02-04,,,,,,
4982,2009-02-05,,,,,,
4983,2009-02-06,,,,,,
4984,2009-02-09,,,,,,
4985,2009-02-10,,,,,,
4986,2009-02-11,,,,,,
4987,2009-02-12,,,,,,
4988,2009-02-13,,,,,,
4989,2009-02-16,,,,,,
4990,2009-02-17,,,,,,
4991,2009-02-18,,,,,,
4992,2009-02-19,,,,,,
4993,2009-02-20,,,,,,
4994,2009-02-23,,,,,,
4995,2009-02-24,,,,,,
4996,2009-02-25,,,,,,
4997,2009-02-26,,,,,,
4998,2009-02-27,,,,,,
4999,2009-03-02,,,,,,
5000,2009-03-03,,,,,,
5001,2009-03-04,,,,,,
5002,2009-03-05,,,,,,
5003,2009-03-06,,,,,,
5004,2009-03-09,,,,,,
5005,2009-03-10,,,,,,
5006,2009-03-11,,,,,,
5007,2009-03-12,,,,,,
5008,2009-03-13,,,,,,
5009,2009-03-16,,,,,,
5010,2009-03-17,,,,,,
5011,2009-03-18,,,,,,
5012,2009-03-19,,,,,,
5013,2009-03-20,,,,,,
5014,2009-03-23,,,,,,
5015,2009-03-24,,,,,,
5016,2009-03-25,,,,,,
5017,2009-03-26,,,,,,
5018,2009-03-27,,,,,,
5019,2009-03-30,,,,,,
5020,2009-03-31,,,,,,
5021,2009-04-01,,,,,,
5022,2009-04-02,,,,,,
5023,2009-04-03,,,,,,
5024,2009-04-06,,,,,,
5025,2009-04-07,,,,,,
5026,2009-04-08,,,,,,
5027,2009-04-09,,,,,,
5028,2009-04-10,,,,,,
5029,2009-04-13,,,,,,
5030,2009-04-14,,,,,,
5031,2009-04-15,,,,,,
5032,2009-04-16,,,,,,
5033,2009-04-17,,,,,,
5034,2009-04-20,,,,,,
5035,2009-04-21,,,,,,
5036,2009-04-22,,,,,,
5037,2009-04-23,,,,,,
5038,2009-04-24,,,,,,
5039,2009-04-27,,,,,,
5040,2009-04-28,,,,,,
5041,2009-04-29,,,,,,
5042,2009-04-30,,,,,,
5043,2009-05-01,,,,,,
5044,2009-05-04,,,,,,
5045,2009-05-05,,,,,,
5046,2009-05-06,,,,,,
5047,2009-05-07,,,,,,
5048,2009-05-08,,,,,,
5049,2009-05-11,,,,,,
5050,2009-05-12,,,,,,
5051,2009-05-13,,,,,,
5052,2009-05-14,,,,,,
5053,2009-05-15,,,,,,
5054,2009-05-18,,,,,,
5055,2009-05-19,,,,,,
5056,2009-05-20,,,,,,
5057,2009-05-21,,,,,,
5058,2009-05-22,,,,,,
5059,2009-05-25,,,,,,
5060,2009-05-26,,,,,,
5061,2009-05-27,,,,,,
5062,2009-05-28,,,,,,
5063,2009-05-29,,,,,,
5064,2009-06-01,,,,,,
5065,2009-06-02,,,,,,
5066,2009-06-03,,,,,,
5067,2009-06-04,,,,,,
5068,2009-06-05,,,,,,
5069,2009-06-08,,,,,,
5070,2009-06-09,,,,,,
5071,2009-06-10,,,,,,
5072,2009-06-11,,,,,,
5073,2009-06-12,,,,,,
5074,2009-06-15,,,,,,
5075,2009-06-16,,,,,,
5076,2009-06-17,,,,,,
5077,2009-06-18,,,,,,
5078,2009-06-19,,,,,,
5079,2009-06-22,,,,,,
5080,2009-06-23,,,,,,
5081,2009-06-24,,,,,,
5082,2009-06-25,,,,,,
5083,2009-06-26,,,,,,
5084,2009-06-29,,,,,,
5085,2009-06-30,,,,,,
5086,2009-07-01,,,,,,
5087,2009-07-02,,,,,,
5088,2009-07-03,,,,,,
5089,2009-07-06,,,,,,
5090,2009-07-07,,,,,,
5091,2009-07-08,,,,,,
5092,2009-07-09,,,,,,
5093,2009-07-10,,,,,,
5094,2009-07-13,,,,,,
5095,2009-07-14,,,,,,
5096,2009-07-15,,,,,,
5097,2009-07-16,,,,,,
5098,2009-07-17,,,,,,
5099,2009-07-20,,,,,,
5100,2009-07-21,,,,,,
5101,2009-07-22,,,,,,
5102,2009-07-23,,,,,,
5103,2009-07-24,,,,,,
5104,2009-07-27,,,,,,
5105,2009-07-28,,,,,,
5106,2009-07-29,,,,,,
5107,2009-07-30,,,,,,
5108,2009-07-31,,,,,,
5109,2009-08-03,,,,,,
5110,2009-08-04,,,,,,
5111,2009-08-05,,,,,,
5112,2009-08-06,,,,,,
5113,2009-08-07,,,,,,
5114,2009-08-10,,,,,,
5115,2009-08-11,,,,,,
5116,2009-08-12,,,,,,
5117,2009-08-13,,,,,,
5118,2009-08-14,,,,,,
5119,2009-08-17,,,,,,
5120,2009-08-18,,,,,,
5121,2009-08-19,,,,,,
5122,2009-08-20,,,,,,
5123,2009-08-21,,,,,,
5124,2009-08-24,,,,,,
5125,2009-08-25,,,,,,
5126,2009-08-26,,,,,,
5127,2009-08-27,,,,,,
5128,2009-08-28,,,,,,
5129,2009-08-31,,,,,,
5130,2009-09-01,,,,,,
5131,2009-09-02,,,,,,
5132,2009-09-03,,,,,,
5133,2009-09-04,,,,,,
5134,2009-09-07,,,,,,
