,Unnamed: 0,SX5E
5073,2006-08-15,3719.11
5074,2006-08-16,3766.38
5075,2006-08-17,3791.1
5076,2006-08-18,3800.1
5077,2006-08-21,3791.4
5078,2006-08-22,3777.25
5079,2006-08-23,3792.55
5080,2006-08-24,3758.98
5081,2006-08-25,3781.87
5082,2006-08-28,3781.17
5083,2006-08-29,3808.57
5084,2006-08-30,3806.81
5085,2006-08-31,3817.86
5086,2006-09-01,3808.7
5087,2006-09-04,3820.89
5088,2006-09-05,3837.61
5089,2006-09-06,3817.76
5090,2006-09-07,3772.21
5091,2006-09-08,3739.7
5092,2006-09-11,3750.08
5093,2006-09-12,3742.06
5094,2006-09-13,3788.96
5095,2006-09-14,3805.55
5096,2006-09-15,3796.59
5097,2006-09-18,3812.11
5098,2006-09-19,3808.47
5099,2006-09-20,3780.18
5100,2006-09-21,3841.31
5101,2006-09-22,3857.14
5102,2006-09-25,3812.73
5103,2006-09-26,3822.12
5104,2006-09-27,3872.92
5105,2006-09-28,3896.18
5106,2006-09-29,3894.98
5107,2006-10-02,3899.41
5108,2006-10-03,3892.48
5109,2006-10-04,3880.14
5110,2006-10-05,3914.73
5111,2006-10-06,3939.86
5112,2006-10-09,3940.31
5113,2006-10-10,3939.48
5114,2006-10-11,3960.67
5115,2006-10-12,3967.39
5116,2006-10-13,3999.89
5117,2006-10-16,3999.07
5118,2006-10-17,4001.97
5119,2006-10-18,3949.57
5120,2006-10-19,3991.38
5121,2006-10-20,3986.82
5122,2006-10-23,3998.19
5123,2006-10-24,4019.02
5124,2006-10-25,4014.01
5125,2006-10-26,4019.14
5126,2006-10-27,4027.29
5127,2006-10-30,4017.27
5128,2006-10-31,4004.92
5129,2006-11-01,4004.8
5130,2006-11-02,4014.34
5131,2006-11-03,3974.62
5132,2006-11-06,3990.46
5133,2006-11-07,4045.22
5134,2006-11-08,4072.86
5135,2006-11-09,4073.81
5136,2006-11-10,4073.0
5137,2006-11-13,4063.84
5138,2006-11-14,4086.14
5139,2006-11-15,4084.33
5140,2006-11-16,4108.83
5141,2006-11-17,4109.81
5142,2006-11-20,4080.03
5143,2006-11-21,4095.75
5144,2006-11-22,4096.06
5145,2006-11-23,4094.97
5146,2006-11-24,4085.76
5147,2006-11-27,4048.16
5148,2006-11-28,3978.25
5149,2006-11-29,3975.11
5150,2006-11-30,4023.09
5151,2006-12-01,3987.23
5152,2006-12-04,3932.09
5153,2006-12-05,3962.93
5154,2006-12-06,4007.94
5155,2006-12-07,4002.31
5156,2006-12-08,4018.69
5157,2006-12-11,4019.89
5158,2006-12-12,4052.89
5159,2006-12-13,4059.74
5160,2006-12-14,4094.33
5161,2006-12-15,4118.84
5162,2006-12-18,4140.66
5163,2006-12-19,4130.06
5164,2006-12-20,4100.48
5165,2006-12-21,4118.54
5166,2006-12-22,4112.1
5167,2006-12-27,4073.5
5168,2006-12-28,4134.86
5169,2006-12-29,4130.66
5170,2007-01-02,4119.94
5171,2007-01-03,4182.12
5172,2007-01-04,4188.24
5173,2007-01-05,4177.76
5174,2007-01-08,4129.35
5175,2007-01-09,4123.33
5176,2007-01-10,4129.49
5177,2007-01-11,4090.88
5178,2007-01-12,4165.95
5179,2007-01-15,4174.8
5180,2007-01-16,4187.36
5181,2007-01-17,4169.18
5182,2007-01-18,4146.73
5183,2007-01-19,4137.31
5184,2007-01-22,4173.07
5185,2007-01-23,4140.61
5186,2007-01-24,4140.19
5187,2007-01-25,4187.55
5188,2007-01-26,4175.7
5189,2007-01-29,4149.01
5190,2007-01-30,4166.83
5191,2007-01-31,4195.22
5192,2007-02-01,4178.54
5193,2007-02-02,4211.32
5194,2007-02-05,4228.39
5195,2007-02-06,4227.47
5196,2007-02-07,4233.47
5197,2007-02-08,4251.06
5198,2007-02-09,4225.92
5199,2007-02-12,4248.24
5200,2007-02-13,4213.85
5201,2007-02-14,4239.03
5202,2007-02-15,4267.02
5203,2007-02-16,4258.13
5204,2007-02-19,4247.4
5205,2007-02-20,4266.23
5206,2007-02-21,4250.3
5207,2007-02-22,4232.52
5208,2007-02-23,4241.48
5209,2007-02-26,4245.99
5210,2007-02-27,4272.32
5211,2007-02-28,4156.73
5212,2007-03-01,4087.12
5213,2007-03-02,4031.3
5214,2007-03-05,4011.63
5215,2007-03-06,3980.06
5216,2007-03-07,4010.39
5217,2007-03-08,4021.97
5218,2007-03-09,4082.58
5219,2007-03-12,4091.67
5220,2007-03-13,4066.78
5221,2007-03-14,4017.74
5222,2007-03-15,3906.15
5223,2007-03-16,3985.57
5224,2007-03-19,3984.54
5225,2007-03-20,4055.49
5226,2007-03-21,4079.52
5227,2007-03-22,4078.29
5228,2007-03-23,4170.08
5229,2007-03-26,4191.58
5230,2007-03-27,4142.11
5231,2007-03-28,4153.61
5232,2007-03-29,4128.2
5233,2007-03-30,4180.07
5234,2007-04-02,4181.03
5235,2007-04-03,4189.55
5236,2007-04-04,4246.3
5237,2007-04-05,4261.83
5238,2007-04-10,4271.54
5239,2007-04-11,4301.47
5240,2007-04-12,4293.2
5241,2007-04-13,4280.02
5242,2007-04-16,4317.35
5243,2007-04-17,4379.25
5244,2007-04-18,4384.38
5245,2007-04-19,4358.95
5246,2007-04-20,4339.93
5247,2007-04-23,4416.79
5248,2007-04-24,4400.12
5249,2007-04-25,4367.83
5250,2007-04-26,4404.44
5251,2007-04-27,4414.21
5252,2007-04-30,4383.13
5253,2007-05-01,4392.34
5254,2007-05-02,4392.41
5255,2007-05-03,4415.48
5256,2007-05-04,4427.32
5257,2007-05-07,4445.59
5258,2007-05-08,4441.31
5259,2007-05-09,4411.32
5260,2007-05-10,4425.03
5261,2007-05-11,4391.87
5262,2007-05-14,4423.07
5263,2007-05-15,4413.72
5264,2007-05-16,4441.03
5265,2007-05-17,4422.62
5266,2007-05-18,4428.57
5267,2007-05-21,4480.81
5268,2007-05-22,4465.54
5269,2007-05-23,4469.88
5270,2007-05-24,4499.69
5271,2007-05-25,4452.7
5272,2007-05-28,4463.52
5273,2007-05-29,4475.46
5274,2007-05-30,4474.81
5275,2007-05-31,4468.72
5276,2007-06-01,4512.65
5277,2007-06-04,4556.97
5278,2007-06-05,4537.81
5279,2007-06-06,4513.18
5280,2007-06-07,4437.29
5281,2007-06-08,4381.45
5282,2007-06-11,4376.42
5283,2007-06-12,4415.5
5284,2007-06-13,4383.02
5285,2007-06-14,4401.68
5286,2007-06-15,4485.04
5287,2007-06-18,4551.0
5288,2007-06-19,4530.22
5289,2007-06-20,4527.22
5290,2007-06-21,4545.61
5291,2007-06-22,4488.66
5292,2007-06-25,4479.36
5293,2007-06-26,4471.13
5294,2007-06-27,4433.04
5295,2007-06-28,4412.12
5296,2007-06-29,4457.99
5297,2007-07-02,4489.77
5298,2007-07-03,4470.26
5299,2007-07-04,4513.01
5300,2007-07-05,4524.24
5301,2007-07-06,4491.87
5302,2007-07-09,4524.45
5303,2007-07-10,4528.76
5304,2007-07-11,4474.15
5305,2007-07-12,4447.52
5306,2007-07-13,4517.7
5307,2007-07-16,4542.57
5308,2007-07-17,4557.57
5309,2007-07-18,4538.31
5310,2007-07-19,4472.22
5311,2007-07-20,4522.64
5312,2007-07-23,4445.23
5313,2007-07-24,4482.75
5314,2007-07-25,4412.06
5315,2007-07-26,4360.9
5316,2007-07-27,4252.92
5317,2007-07-30,4244.58
5318,2007-07-31,4239.18
5319,2007-08-01,4315.69
5320,2007-08-02,4237.05
5321,2007-08-03,4288.66
5322,2007-08-06,4229.19
5323,2007-08-07,4202.78
5324,2007-08-08,4276.8
5325,2007-08-09,4364.22
5326,2007-08-10,4275.18
5327,2007-08-13,4161.29
5328,2007-08-14,4255.79
5329,2007-08-15,4195.6
5330,2007-08-16,4183.06
5331,2007-08-17,4062.33
5332,2007-08-20,4157.2
5333,2007-08-21,4173.29
5334,2007-08-22,4175.07
5335,2007-08-23,4226.52
5336,2007-08-24,4225.89
5337,2007-08-27,4238.63
5338,2007-08-28,4240.95
5339,2007-08-29,4170.68
5340,2007-08-30,4193.58
5341,2007-08-31,4246.12
5342,2007-09-03,4294.56
5343,2007-09-04,4295.99
5344,2007-09-05,4324.35
5345,2007-09-06,4235.41
5346,2007-09-07,4256.12
5347,2007-09-10,4162.42
5348,2007-09-11,4136.45
5349,2007-09-12,4197.35
5350,2007-09-13,4210.69
5351,2007-09-14,4249.01
5352,2007-09-17,4221.34
5353,2007-09-18,4184.61
5354,2007-09-19,4264.42
5355,2007-09-20,4389.33
5356,2007-09-21,4366.16
5357,2007-09-24,4370.35
5358,2007-09-25,4360.63
5359,2007-09-26,4328.89
5360,2007-09-27,4364.4
5361,2007-09-28,4388.98
5362,2007-10-01,4381.71
5363,2007-10-02,4409.65
5364,2007-10-03,4427.01
5365,2007-10-04,4421.58
5366,2007-10-05,4420.39
5367,2007-10-08,4455.31
5368,2007-10-09,4435.87
5369,2007-10-10,4447.58
5370,2007-10-11,4442.61
5371,2007-10-12,4473.57
5372,2007-10-15,4476.02
5373,2007-10-16,4434.98
5374,2007-10-17,4420.91
5375,2007-10-18,4441.8
5376,2007-10-19,4420.38
5377,2007-10-22,4411.26
5378,2007-10-23,4356.24
5379,2007-10-24,4378.42
5380,2007-10-25,4357.14
5381,2007-10-26,4412.12
5382,2007-10-29,4440.23
5383,2007-10-30,4471.46
5384,2007-10-31,4462.95
5385,2007-11-01,4489.79
5386,2007-11-02,4415.27
5387,2007-11-05,4410.08
5388,2007-11-06,4392.8
5389,2007-11-07,4407.34
5390,2007-11-08,4400.34
5391,2007-11-09,4363.6
5392,2007-11-12,4297.83
5393,2007-11-13,4302.88
5394,2007-11-14,4311.98
5395,2007-11-15,4338.28
5396,2007-11-16,4301.44
5397,2007-11-19,4282.4
5398,2007-11-20,4226.7
5399,2007-11-21,4277.24
5400,2007-11-22,4195.58
5401,2007-11-23,4208.92
5402,2007-11-26,4268.53
5403,2007-11-27,4238.0
5404,2007-11-28,4224.44
5405,2007-11-29,4321.74
5406,2007-11-30,4347.0
5407,2007-12-03,4394.95
5408,2007-12-04,4371.67
5409,2007-12-05,4339.1
5410,2007-12-06,4410.0
5411,2007-12-07,4414.66
5412,2007-12-10,4446.34
5413,2007-12-11,4465.52
5414,2007-12-12,4449.95
5415,2007-12-13,4469.47
5416,2007-12-14,4370.76
5417,2007-12-17,4384.65
5418,2007-12-18,4312.47
5419,2007-12-19,4309.14
5420,2007-12-20,4301.34
5421,2007-12-21,4314.7
5422,2007-12-24,4384.55
5423,2007-12-27,4388.38
5424,2007-12-28,4404.61
5425,2007-12-31,4404.64
5426,2008-01-02,4399.72
5427,2008-01-03,4339.23
5428,2008-01-04,4333.42
5429,2008-01-07,4270.53
5430,2008-01-08,4283.37
5431,2008-01-09,4295.23
5432,2008-01-10,4258.32
5433,2008-01-11,4237.62
5434,2008-01-14,4225.31
5435,2008-01-15,4236.68
5436,2008-01-16,4140.94
5437,2008-01-17,4108.34
5438,2008-01-18,4065.76
5439,2008-01-21,3995.17
5440,2008-01-22,3703.05
5441,2008-01-23,3753.68
5442,2008-01-24,3577.99
5443,2008-01-25,3809.07
5444,2008-01-28,3777.06
5445,2008-01-29,3765.41
5446,2008-01-30,3810.01
5447,2008-01-31,3789.31
5448,2008-02-01,3792.8
5449,2008-02-04,3867.47
5450,2008-02-05,3867.16
5451,2008-02-06,3717.08
5452,2008-02-07,3760.12
5453,2008-02-08,3699.29
5454,2008-02-11,3701.17
5455,2008-02-12,3678.16
5456,2008-02-13,3803.76
5457,2008-02-14,3803.21
5458,2008-02-15,3797.89
5459,2008-02-18,3719.28
5460,2008-02-19,3795.12
5461,2008-02-20,3805.27
5462,2008-02-21,3758.47
5463,2008-02-22,3778.21
5464,2008-02-25,3737.11
5465,2008-02-26,3798.99
5466,2008-02-27,3855.03
5467,2008-02-28,3856.69
5468,2008-02-29,3784.27
5469,2008-03-03,3724.5
5470,2008-03-04,3675.51
5471,2008-03-05,3610.2
5472,2008-03-06,3684.54
5473,2008-03-07,3617.68
5474,2008-03-10,3576.68
5475,2008-03-11,3546.1
5476,2008-03-12,3606.59
5477,2008-03-13,3647.64
5478,2008-03-14,3599.58
5479,2008-03-17,3566.59
5480,2008-03-18,3431.82
5481,2008-03-19,3558.66
5482,2008-03-20,3529.54
5483,2008-03-25,3505.9
5484,2008-03-26,3632.59
5485,2008-03-27,3611.45
5486,2008-03-28,3652.11
5487,2008-03-31,3641.05
5488,2008-04-01,3628.06
5489,2008-04-02,3753.55
5490,2008-04-03,3797.9
5491,2008-04-04,3774.94
5492,2008-04-07,3795.2
5493,2008-04-08,3828.46
5494,2008-04-09,3810.51
5495,2008-04-10,3775.93
5496,2008-04-11,3758.05
5497,2008-04-14,3699.99
5498,2008-04-15,3671.28
5499,2008-04-16,3690.75
5500,2008-04-17,3748.56
5501,2008-04-18,3725.23
5502,2008-04-21,3808.59
5503,2008-04-22,3769.89
5504,2008-04-23,3736.12
5505,2008-04-24,3763.55
5506,2008-04-25,3761.96
5507,2008-04-28,3794.39
5508,2008-04-29,3814.76
5509,2008-04-30,3793.63
5510,2008-05-01,3825.02
5511,2008-05-02,3825.02
5512,2008-05-05,3877.5
5513,2008-05-06,3872.15
5514,2008-05-07,3845.08
5515,2008-05-08,3871.78
5516,2008-05-09,3855.86
5517,2008-05-12,3801.59
5518,2008-05-13,3812.69
5519,2008-05-14,3817.07
5520,2008-05-15,3857.46
5521,2008-05-16,3854.86
5522,2008-05-19,3862.91
5523,2008-05-20,3882.28
5524,2008-05-21,3822.31
5525,2008-05-22,3794.13
5526,2008-05-23,3793.03
5527,2008-05-26,3725.82
5528,2008-05-27,3724.9
5529,2008-05-28,3711.03
5530,2008-05-29,3743.18
5531,2008-05-30,3752.24
5532,2008-06-02,3777.85
5533,2008-06-03,3720.5
5534,2008-06-04,3737.34
5535,2008-06-05,3699.05
5536,2008-06-06,3682.83
5537,2008-06-09,3596.7
5538,2008-06-10,3597.34
5539,2008-06-11,3574.7
5540,2008-06-12,3509.39
5541,2008-06-13,3542.59
5542,2008-06-16,3562.67
5543,2008-06-17,3532.83
5544,2008-06-18,3555.58
5545,2008-06-19,3507.97
5546,2008-06-20,3486.71
5547,2008-06-23,3426.58
5548,2008-06-24,3427.33
5549,2008-06-25,3404.52
5550,2008-06-26,3460.4
5551,2008-06-27,3366.35
5552,2008-06-30,3340.27
5553,2008-07-01,3352.81
5554,2008-07-02,3292.86
5555,2008-07-03,3288.52
5556,2008-07-04,3330.9
5557,2008-07-07,3275.2
5558,2008-07-08,3332.66
5559,2008-07-09,3287.6
5560,2008-07-10,3342.48
5561,2008-07-11,3283.01
5562,2008-07-14,3197.78
5563,2008-07-15,3216.24
5564,2008-07-16,3142.73
5565,2008-07-17,3174.76
5566,2008-07-18,3256.09
5567,2008-07-21,3321.53
5568,2008-07-22,3333.92
5569,2008-07-23,3326.24
5570,2008-07-24,3387.5
5571,2008-07-25,3354.58
5572,2008-07-28,3351.13
5573,2008-07-29,3313.41
5574,2008-07-30,3324.86
5575,2008-07-31,3367.33
5576,2008-08-01,3367.82
5577,2008-08-04,3316.61
5578,2008-08-05,3289.26
5579,2008-08-06,3380.09
5580,2008-08-07,3409.02
5581,2008-08-08,3397.25
5582,2008-08-11,3408.48
5583,2008-08-12,3445.66
5584,2008-08-13,3436.85
5585,2008-08-14,3354.75
5586,2008-08-15,3356.84
5587,2008-08-18,3367.62
5588,2008-08-19,3366.09
5589,2008-08-20,3279.75
5590,2008-08-21,3295.28
5591,2008-08-22,3248.92
5592,2008-08-25,3312.41
5593,2008-08-26,3280.41
5594,2008-08-27,3297.42
5595,2008-08-28,3299.15
5596,2008-08-29,3359.42
5597,2008-09-01,3365.63
5598,2008-09-02,3364.4
5599,2008-09-03,3416.46
5600,2008-09-04,3368.97
5601,2008-09-05,3274.82
5602,2008-09-08,3185.83
5603,2008-09-09,3284.12
5604,2008-09-10,3261.07
5605,2008-09-11,3242.02
5606,2008-09-12,3222.1
5607,2008-09-15,3278.02
5608,2008-09-16,3151.17
5609,2008-09-17,3088.43
5610,2008-09-18,3018.77
5611,2008-09-19,3000.83
5612,2008-09-22,3253.52
5613,2008-09-23,3181.77
5614,2008-09-24,3139.83
5615,2008-09-25,3119.83
5616,2008-09-26,3207.11
5617,2008-09-29,3156.46
5618,2008-09-30,3008.19
5619,2008-10-01,3038.2
5620,2008-10-02,3067.35
5621,2008-10-03,3007.51
5622,2008-10-06,3113.82
5623,2008-10-07,2868.97
5624,2008-10-08,2879.45
5625,2008-10-09,2694.55
5626,2008-10-10,2629.04
5627,2008-10-13,2421.87
5628,2008-10-14,2688.32
5629,2008-10-15,2756.74
5630,2008-10-16,2578.06
5631,2008-10-17,2423.8
5632,2008-10-20,2532.17
5633,2008-10-21,2613.68
5634,2008-10-22,2598.97
5635,2008-10-23,2457.97
5636,2008-10-24,2452.03
5637,2008-10-27,2333.28
5638,2008-10-28,2293.05
5639,2008-10-29,2381.68
5640,2008-10-30,2515.24
5641,2008-10-31,2528.04
5642,2008-11-03,2591.76
5643,2008-11-04,2610.04
5644,2008-11-05,2755.12
5645,2008-11-06,2710.65
5646,2008-11-07,2542.04
5647,2008-11-10,2602.54
5648,2008-11-11,2625.84
5649,2008-11-12,2483.61
5650,2008-11-13,2400.74
5651,2008-11-14,2429.94
5652,2008-11-17,2456.43
5653,2008-11-18,2364.83
5654,2008-11-19,2390.1
5655,2008-11-20,2295.36
5656,2008-11-21,2225.99
5657,2008-11-24,2165.91
5658,2008-11-25,2380.3
5659,2008-11-26,2385.9
5660,2008-11-27,2373.82
5661,2008-11-28,2427.97
5662,2008-12-01,2430.31
5663,2008-12-02,2288.39
5664,2008-12-03,2354.13
5665,2008-12-04,2369.52
5666,2008-12-05,2368.72
5667,2008-12-08,2252.09
5668,2008-12-09,2449.28
5669,2008-12-10,2480.79
5670,2008-12-11,2495.58
5671,2008-12-12,2485.39
5672,2008-12-15,2418.91
5673,2008-12-16,2407.47
5674,2008-12-17,2450.36
5675,2008-12-18,2444.46
5676,2008-12-19,2452.42
5677,2008-12-22,2444.14
5678,2008-12-23,2397.65
5679,2008-12-24,2382.14
5680,2008-12-29,2377.42
5681,2008-12-30,2388.3
5682,2008-12-31,2451.48
5683,2009-01-02,2447.62
5684,2009-01-05,2536.47
5685,2009-01-06,2553.41
5686,2009-01-07,2578.43
5687,2009-01-08,2538.55
5688,2009-01-09,2516.56
5689,2009-01-12,2486.59
5690,2009-01-13,2451.87
5691,2009-01-14,2411.28
5692,2009-01-15,2298.46
5693,2009-01-16,2257.67
5694,2009-01-19,2281.45
5695,2009-01-20,2252.39
5696,2009-01-21,2200.8
5697,2009-01-22,2188.43
5698,2009-01-23,2160.07
5699,2009-01-26,2147.87
5700,2009-01-27,2226.77
5701,2009-01-28,2224.62
5702,2009-01-29,2322.78
5703,2009-01-30,2269.4
5704,2009-02-02,2236.98
5705,2009-02-03,2198.74
5706,2009-02-04,2244.89
5707,2009-02-05,2297.73
5708,2009-02-06,2293.23
5709,2009-02-09,2343.66
5710,2009-02-10,2348.95
5711,2009-02-11,2268.15
5712,2009-02-12,2267.9
5713,2009-02-13,2214.95
5714,2009-02-16,2228.29
5715,2009-02-17,2193.64
5716,2009-02-18,2119.98
5717,2009-02-19,2118.47
5718,2009-02-20,2114.84
5719,2009-02-23,2011.68
5720,2009-02-24,1991.63
5721,2009-02-25,1977.5
5722,2009-02-26,1965.26
5723,2009-02-27,2021.14
5724,2009-03-02,1976.23
5725,2009-03-03,1882.79
5726,2009-03-04,1864.73
5727,2009-03-05,1943.46
5728,2009-03-06,1852.25
5729,2009-03-09,1817.24
5730,2009-03-10,1809.98
5731,2009-03-11,1919.53
5732,2009-03-12,1932.79
5733,2009-03-13,1962.64
5734,2009-03-16,1969.52
5735,2009-03-17,2033.72
5736,2009-03-18,2012.25
5737,2009-03-19,2019.19
5738,2009-03-20,2039.58
5739,2009-03-23,2050.96
5740,2009-03-24,2121.72
5741,2009-03-25,2127.37
5742,2009-03-26,2149.18
5743,2009-03-27,2156.97
5744,2009-03-30,2118.76
5745,2009-03-31,2010.61
5746,2009-04-01,2071.13
5747,2009-04-02,2097.57
5748,2009-04-03,2216.49
5749,2009-04-06,2198.75
5750,2009-04-07,2179.73
5751,2009-04-08,2165.56
5752,2009-04-09,2186.79
5753,2009-04-14,2247.89
5754,2009-04-15,2278.65
5755,2009-04-16,2262.96
5756,2009-04-17,2300.51
5757,2009-04-20,2341.15
5758,2009-04-21,2249.44
5759,2009-04-22,2243.63
5760,2009-04-23,2285.69
5761,2009-04-24,2259.54
5762,2009-04-27,2319.89
5763,2009-04-28,2317.36
5764,2009-04-29,2280.52
5765,2009-04-30,2334.59
5766,2009-05-01,2375.34
5767,2009-05-04,2375.34
5768,2009-05-05,2419.53
5769,2009-05-06,2407.55
5770,2009-05-07,2437.27
5771,2009-05-08,2406.08
5772,2009-05-11,2462.39
5773,2009-05-12,2433.59
5774,2009-05-13,2424.34
5775,2009-05-14,2357.3
5776,2009-05-15,2353.53
5777,2009-05-18,2364.1
5778,2009-05-19,2422.74
5779,2009-05-20,2459.59
5780,2009-05-21,2487.17
5781,2009-05-22,2423.72
5782,2009-05-25,2433.52
5783,2009-05-26,2440.23
5784,2009-05-27,2468.45
5785,2009-05-28,2479.48
5786,2009-05-29,2453.15
5787,2009-06-01,2451.24
5788,2009-06-02,2537.35
5789,2009-06-03,2534.17
5790,2009-06-04,2483.39
5791,2009-06-05,2487.08
5792,2009-06-08,2503.17
5793,2009-06-09,2468.37
5794,2009-06-10,2479.38
5795,2009-06-11,2500.94
5796,2009-06-12,2522.33
5797,2009-06-15,2509.22
5798,2009-06-16,2431.4
5799,2009-06-17,2425.97
5800,2009-06-18,2383.71
5801,2009-06-19,2414.44
5802,2009-06-22,2434.77
5803,2009-06-23,2359.28
5804,2009-06-24,2353.48
5805,2009-06-25,2418.46
5806,2009-06-26,2402.32
5807,2009-06-29,2389.91
5808,2009-06-30,2437.72
5809,2009-07-01,2401.69
5810,2009-07-02,2449.73
5811,2009-07-03,2369.65
5812,2009-07-06,2376.48
5813,2009-07-07,2343.88
5814,2009-07-08,2320.9
5815,2009-07-09,2291.33
5816,2009-07-10,2313.87
5817,2009-07-13,2281.47
5818,2009-07-14,2345.22
5819,2009-07-15,2370.71
5820,2009-07-16,2451.02
5821,2009-07-17,2458.97
5822,2009-07-20,2469.2
5823,2009-07-21,2500.69
5824,2009-07-22,2519.99
5825,2009-07-23,2528.85
5826,2009-07-24,2585.79
5827,2009-07-27,2582.76
5828,2009-07-28,2601.41
5829,2009-07-29,2573.08
5830,2009-07-30,2600.31
5831,2009-07-31,2654.74
5832,2009-08-03,2638.13
5833,2009-08-04,2674.07
5834,2009-08-05,2670.96
5835,2009-08-06,2643.13
5836,2009-08-07,2662.01
5837,2009-08-10,2706.22
5838,2009-08-11,2693.61
5839,2009-08-12,2650.94
5840,2009-08-13,2688.21
5841,2009-08-14,2705.74
5842,2009-08-17,2669.41
5843,2009-08-18,2603.79
5844,2009-08-19,2630.6
5845,2009-08-20,2622.88
5846,2009-08-21,2663.67
5847,2009-08-24,2745.62
5848,2009-08-25,2778.34
5849,2009-08-26,2801.14
5850,2009-08-27,2788.9
5851,2009-08-28,2777.62
5852,2009-08-31,2803.65
5853,2009-09-01,2775.17
5854,2009-09-02,2715.74
5855,2009-09-03,2703.76
5856,2009-09-04,2699.22
5857,2009-09-07,2743.34
5858,2009-09-08,2783.84
5859,2009-09-09,2786.25
5860,2009-09-10,2820.58
5861,2009-09-11,2817.5
5862,2009-09-14,2831.37
5863,2009-09-15,2829.25
5864,2009-09-16,2843.0
5865,2009-09-17,2882.28
5866,2009-09-18,2895.45
5867,2009-09-21,2887.24
5868,2009-09-22,2872.51
5869,2009-09-23,2881.6
5870,2009-09-24,2887.24
5871,2009-09-25,2838.22
5872,2009-09-28,2831.95
5873,2009-09-29,2899.12
5874,2009-09-30,2892.44
5875,2009-10-01,2872.63
5876,2009-10-02,2810.46
5877,2009-10-05,2760.6
5878,2009-10-06,2790.78
5879,2009-10-07,2865.7
5880,2009-10-08,2852.17
5881,2009-10-09,2887.61
5882,2009-10-12,2882.18
5883,2009-10-13,2914.35
5884,2009-10-14,2879.06
5885,2009-10-15,2950.82
5886,2009-10-16,2939.09
5887,2009-10-19,2893.53
5888,2009-10-20,2947.41
5889,2009-10-21,2925.08
5890,2009-10-22,2936.83
5891,2009-10-23,2902.19
5892,2009-10-26,2886.08
5893,2009-10-27,2834.82
5894,2009-10-28,2835.17
5895,2009-10-29,2778.46
5896,2009-10-30,2824.78
5897,2009-11-02,2743.5
5898,2009-11-03,2762.95
5899,2009-11-04,2712.3
5900,2009-11-05,2763.29
5901,2009-11-06,2793.44
5902,2009-11-09,2794.25
5903,2009-11-10,2860.11
5904,2009-11-11,2856.44
5905,2009-11-12,2881.01
5906,2009-11-13,2876.92
5907,2009-11-16,2883.04
5908,2009-11-17,2926.15
5909,2009-11-18,2906.92
5910,2009-11-19,2908.53
5911,2009-11-20,2860.29
5912,2009-11-23,2833.06
5913,2009-11-24,2898.19
5914,2009-11-25,2877.58
5915,2009-11-26,2896.9
5916,2009-11-27,2799.44
5917,2009-11-30,2831.14
5918,2009-12-01,2797.25
5919,2009-12-02,2871.75
5920,2009-12-03,2877.94
5921,2009-12-04,2876.14
5922,2009-12-07,2910.33
5923,2009-12-08,2896.23
5924,2009-12-09,2849.17
5925,2009-12-10,2818.1
5926,2009-12-11,2851.29
5927,2009-12-14,2862.32
5928,2009-12-15,2885.0
5929,2009-12-16,2888.58
5930,2009-12-17,2926.52
5931,2009-12-18,2891.66
5932,2009-12-21,2871.22
5933,2009-12-22,2926.05
5934,2009-12-23,2945.71
5935,2009-12-24,2957.48
5936,2009-12-28,2957.03
5937,2009-12-29,2982.42
5938,2009-12-30,2992.08
5939,2009-12-31,2966.24
5940,2010-01-04,2964.96
5941,2010-01-05,3017.8
5942,2010-01-06,3012.36
5943,2010-01-07,3009.66
5944,2010-01-08,3007.34
5945,2010-01-11,3017.85
5946,2010-01-12,3010.24
5947,2010-01-13,2976.89
5948,2010-01-14,2978.41
5949,2010-01-15,2989.71
5950,2010-01-18,2940.25
5951,2010-01-19,2957.87
5952,2010-01-20,2984.82
5953,2010-01-21,2914.6
5954,2010-01-22,2863.25
5955,2010-01-25,2836.8
5956,2010-01-26,2807.3
5957,2010-01-27,2827.74
5958,2010-01-28,2787.4
5959,2010-01-29,2737.33
5960,2010-02-01,2776.83
5961,2010-02-02,2793.29
5962,2010-02-03,2830.01
5963,2010-02-04,2804.61
5964,2010-02-05,2707.45
5965,2010-02-08,2631.64
5966,2010-02-09,2664.29
5967,2010-02-10,2668.43
5968,2010-02-11,2700.17
5969,2010-02-12,2680.25
5970,2010-02-15,2674.46
5971,2010-02-16,2683.83
5972,2010-02-17,2720.77
5973,2010-02-18,2762.25
5974,2010-02-19,2778.3
5975,2010-02-22,2793.37
5976,2010-02-23,2778.12
5977,2010-02-24,2730.57
5978,2010-02-25,2734.95
5979,2010-02-26,2684.42
5980,2010-03-01,2728.47
5981,2010-03-02,2772.7
5982,2010-03-03,2796.33
5983,2010-03-04,2822.59
5984,2010-03-05,2816.1
5985,2010-03-08,2877.44
5986,2010-03-09,2879.29
5987,2010-03-10,2880.71
5988,2010-03-11,2909.4
5989,2010-03-12,2895.74
5990,2010-03-15,2898.36
5991,2010-03-16,2870.55
5992,2010-03-17,2905.93
5993,2010-03-18,2931.31
5994,2010-03-19,2913.74
5995,2010-03-22,2897.95
5996,2010-03-23,2890.75
5997,2010-03-24,2910.52
5998,2010-03-25,2903.94
5999,2010-03-26,2948.09
6000,2010-03-29,2940.94
6001,2010-03-30,2947.49
6002,2010-03-31,2939.68
6003,2010-04-01,2931.16
6004,2010-04-06,2978.5
